cathode,dopant,voltage_V,x_atomic_frac,reaction_energy_eV_per_atom,forms_M_phosphate,reaction
LiCoO2,Ce,4.30,0.670391,-1.284329,1,0.404 Li4.8Ce0.2P1S4.4Cl1.6 + 0.596 LiCoO2 -> 2.535 Li + 0.0202 CoP4O11 + 0.6195 SCl + 0.08081 Ce(PO3)4 + 0.006734 SCl4 + 0.5758 CoS2
LiCoO2,Ce,4.30,0.671815,-1.284438,1,0.4056 Li4.8Ce0.2P1S4.4Cl1.6 + 0.5944 LiCoO2 -> 2.541 Li + 0.01958 CoP4O11 + 0.002797 PCl5 + 0.635 SCl + 0.08112 Ce(PO3)4 + 0.5748 CoS2
LiCoO2,Ce,4.30,0.681818,-1.281585,1,0.4167 Li4.8Ce0.2P1S4.4Cl1.6 + 0.5833 LiCoO2 -> 2.583 Li + 0.08333 CeP5O14 + 0.6667 SCl + 0.5833 CoS2
LiCoO2,Ce,4.30,0.714286,-1.26987,1,0.4545 Li4.8Ce0.2P1S4.4Cl1.6 + 0.5455 LiCoO2 -> 2.727 Li + 0.01604 PCl5 + 0.03743 P2S7 + 0.6471 SCl + 0.09091 Ce(PO3)4 + 0.5455 CoS2
LiCoO2,Ce,4.30,1.0,-1.130226,0,Li4.8Ce0.2P1S4.4Cl1.6 -> 4.8 Li + 0.01176 PCl5 + 0.4941 P2S7 + 0.9412 SCl + 0.2 CeCl3
LiCoO2,Ce,4.50,0.0,-0.244886,0,LiCoO2 -> Li + CoO2
LiCoO2,Ce,4.50,0.086384,-0.667569,1,0.03055 Li4.8Ce0.2P1S4.4Cl1.6 + 0.9694 LiCoO2 -> 1.116 Li + 0.03405 Co23O32 + 0.02444 Co(ClO4)2 + 0.009166 Co3(PO4)2 + 0.006111 CeP2O7 + 0.1344 CoSO4
LiCoO2,Ce,4.50,0.087354,-0.672245,0,0.03092 Li4.8Ce0.2P1S4.4Cl1.6 + 0.9691 LiCoO2 -> 1.117 Li + 0.03313 Co23O32 + 0.02473 Co(ClO4)2 + 0.006184 CeO2 + 0.01546 Co3(PO4)2 + 0.136 CoSO4
LiCoO2,Ce,4.50,0.097043,-0.718302,0,0.03458 Li4.8Ce0.2P1S4.4Cl1.6 + 0.9654 LiCoO2 -> 1.131 Li + 0.0331 Co23O32 + 0.006917 CeO2 + 0.01729 Co3(PO4)2 + 0.05534 ClO2 + 0.1522 CoSO4
LiCoO2,Ce,4.50,0.125899,-0.854619,0,0.04581 Li4.8Ce0.2P1S4.4Cl1.6 + 0.9542 LiCoO2 -> 1.174 Li + 0.02814 Co23O32 + 0.009162 CeO2 + 0.02291 Co3(PO4)2 + 0.03665 CoCl2 + 0.2016 CoSO4
LiCoO2,Ce,4.50,0.132743,-0.88542,0,0.04854 Li4.8Ce0.2P1S4.4Cl1.6 + 0.9515 LiCoO2 -> 1.184 Li + 0.009709 CeO2 + 0.02427 Co3(PO4)2 + 0.03883 CoCl2 + 0.2087 Co3O4 + 0.2136 CoSO4
LiCoO2,Ce,4.50,0.163934,-0.982098,0,0.06135 Li4.8Ce0.2P1S4.4Cl1.6 + 0.9387 LiCoO2 -> 1.233 Li + 0.01227 CeO2 + 0.03067 Co3(PO4)2 + 0.04908 CoCl2 + 0.5276 CoO + 0.2699 CoSO4
LiCoO2,Ce,4.50,0.301418,-1.17353,0,0.1257 Li4.8Ce0.2P1S4.4Cl1.6 + 0.8743 LiCoO2 -> 1.478 Li + 0.02515 CeO2 + 0.06287 Co3(PO4)2 + 0.1006 CoCl2 + 0.0318 Co9S8 + 0.2988 CoSO4
LiCoO2,Ce,4.50,0.310597,-1.183749,0,0.1306 Li4.8Ce0.2P1S4.4Cl1.6 + 0.8694 LiCoO2 -> 1.496 Li + 0.06528 Co3(PO4)2 + 0.06528 CoCl2 + 0.03379 Co9S8 + 0.3041 CoSO4 + 0.02611 CeCl3
LiCoO2,Ce,4.50,0.34202,-1.215658,0,0.1477 Li4.8Ce0.2P1S4.4Cl1.6 + 0.8523 LiCoO2 -> 1.561 Li + 0.07384 Co3(PO4)2 + 0.07384 CoCl2 + 0.09283 Co3S4 + 0.2785 CoSO4 + 0.02954 CeCl3
LiCoO2,Ce,4.50,0.35533,-1.227978,1,0.1552 Li4.8Ce0.2P1S4.4Cl1.6 + 0.8448 LiCoO2 -> 1.59 Li + 0.04656 Co3(PO4)2 + 0.1242 CoCl2 + 0.03104 CeP2O7 + 0.102 Co3S4 + 0.2749 CoSO4
LiCoO2,Ce,4.50,0.396476,-1.261244,1,0.1796 Li4.8Ce0.2P1S4.4Cl1.6 + 0.8204 LiCoO2 -> 1.683 Li + 0.05389 Co3(PO4)2 + 0.1437 CoCl2 + 0.03593 CeP2O7 + 0.2754 CoS2 + 0.2395 CoSO4
LiCoO2,Ce,4.50,0.415704,-1.27461,1,0.1917 Li4.8Ce0.2P1S4.4Cl1.6 + 0.8083 LiCoO2 -> 1.728 Li + 0.05751 Co2P2O7 + 0.1534 CoCl2 + 0.03834 CeP2O7 + 0.3035 CoS2 + 0.2364 CoSO4
LiCoO2,Ce,4.50,0.444444,-1.291289,1,0.2105 Li4.8Ce0.2P1S4.4Cl1.6 + 0.7895 LiCoO2 -> 1.8 Li + 0.04211 Ce(PO3)4 + 0.02105 Co2P2O7 + 0.1684 CoCl2 + 0.3474 CoS2 + 0.2316 CoSO4
LiCoO2,Ce,4.50,0.456274,-1.297561,1,0.2186 Li4.8Ce0.2P1S4.4Cl1.6 + 0.7814 LiCoO2 -> 1.831 Li + 0.04372 Ce(PO3)4 + 0.1749 CoCl2 + 0.01093 CoP4O11 + 0.3661 CoS2 + 0.2295 CoSO4
LiCoO2,Ce,4.50,0.572337,-1.352542,1,0.3085 Li4.8Ce0.2P1S4.4Cl1.6 + 0.6915 LiCoO2 -> 2.172 Li + 0.0617 Ce(PO3)4 + 0.01542 CoP4O11 + 0.1234 SCl4 + 0.5578 CoS2 + 0.1183 CoSO4
LiCoO2,Ce,4.50,0.617496,-1.373053,1,0.3499 Li4.8Ce0.2P1S4.4Cl1.6 + 0.6501 LiCoO2 -> 2.329 Li + 0.06997 Ce(PO3)4 + 0.01749 CoP4O11 + 0.1399 SCl4 + 0.1341 SO2 + 0.6327 CoS2
LiCoO2,Ce,4.50,0.670391,-1.392286,1,0.404 Li4.8Ce0.2P1S4.4Cl1.6 + 0.596 LiCoO2 -> 2.535 Li + 0.08081 Ce(PO3)4 + 0.0202 CoP4O11 + 0.006734 SCl4 + 0.6195 SCl + 0.5758 CoS2
LiCoO2,Ce,4.50,0.671815,-1.392497,1,0.4056 Li4.8Ce0.2P1S4.4Cl1.6 + 0.5944 LiCoO2 -> 2.541 Li + 0.08112 Ce(PO3)4 + 0.01958 CoP4O11 + 0.002797 PCl5 + 0.635 SCl + 0.5748 CoS2
LiCoO2,Ce,4.50,0.681818,-1.390357,1,0.4167 Li4.8Ce0.2P1S4.4Cl1.6 + 0.5833 LiCoO2 -> 2.583 Li + 0.08333 CeP5O14 + 0.6667 SCl + 0.5833 CoS2
LiCoO2,Ce,4.50,0.714286,-1.380981,1,0.4545 Li4.8Ce0.2P1S4.4Cl1.6 + 0.5455 LiCoO2 -> 2.727 Li + 0.09091 Ce(PO3)4 + 0.01604 PCl5 + 0.6471 SCl + 0.03743 P2S7 + 0.5455 CoS2
LiCoO2,Ce,4.50,1.0,-1.26356,0,Li4.8Ce0.2P1S4.4Cl1.6 -> 4.8 Li + 0.01176 PCl5 + 0.9412 SCl + 0.4941 P2S7 + 0.2 CeCl3
NMC811,Ce,2.50,0.0,-0.025971,0,Li1Mn0.1Co0.1Ni0.8O2 + 0.7 Li -> 0.1 Li2MnO3 + 0.8 NiO + 0.1 LiCoO2 + 0.7 Li2O
NMC811,Ce,2.50,0.08642,-0.385094,0,0.9694 Li1Mn0.1Co0.1Ni0.8O2 + 0.03057 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.4035 Li + 0.006114 Li2CeO3 + 0.09694 Li2MnO3 + 0.7755 NiO + 0.09694 LiCoO2 + 0.03057 Li3PO4 + 0.1345 Li2SO4 + 0.04891 LiCl
NMC811,Ce,2.50,0.087137,-0.388075,0,0.9692 Li1Mn0.1Co0.1Ni0.8O2 + 0.03084 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.4132 Li + 0.09692 Li2MnO3 + 0.7753 NiO + 0.09692 LiCoO2 + 0.03084 Li3PO4 + 0.1357 Li2SO4 + 0.006167 CeO2 + 0.04934 LiCl
NMC811,Ce,2.50,0.098361,-0.41253,0,0.9649 Li1Mn0.1Co0.1Ni0.8O2 + 0.03509 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.4702 Li + 0.09649 Li2MnO3 + 0.7719 NiO + 0.09649 CoO + 0.03509 Li3PO4 + 0.1544 Li2SO4 + 0.007018 CeO2 + 0.05614 LiCl
NMC811,Ce,2.50,0.109312,-0.436432,0,0.9607 Li1Mn0.1Co0.1Ni0.8O2 + 0.0393 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.5266 Li + 0.09607 LiMnO2 + 0.7686 NiO + 0.09607 CoO + 0.0393 Li3PO4 + 0.1729 Li2SO4 + 0.00786 CeO2 + 0.06288 LiCl
NMC811,Ce,2.50,0.114688,-0.447985,0,0.9586 Li1Mn0.1Co0.1Ni0.8O2 + 0.04139 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.6026 Li + 0.04793 Mn2CoO4 + 0.7669 NiO + 0.04793 CoO + 0.04139 Li3PO4 + 0.1821 Li2SO4 + 0.008279 CeO2 + 0.06623 LiCl
NMC811,Ce,2.50,0.116466,-0.450264,0,0.9579 Li1Mn0.1Co0.1Ni0.8O2 + 0.04209 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.5959 Li + 0.7663 NiO + 0.09579 CoO + 0.03193 Mn3O4 + 0.04209 Li3PO4 + 0.1852 Li2SO4 + 0.008418 CeO2 + 0.06734 LiCl
NMC811,Ce,2.50,0.194139,-0.512897,0,0.9257 Li1Mn0.1Co0.1Ni0.8O2 + 0.07433 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.2864 Li + 0.09257 CoO + 0.03086 Mn3O4 + 0.07433 Li3PO4 + 0.3271 Li2SO4 + 0.01487 CeO2 + 0.7405 Ni + 0.1189 LiCl
NMC811,Ce,2.50,0.347181,-0.64173,0,0.8494 Li1Mn0.1Co0.1Ni0.8O2 + 0.1506 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.4605 Li + 0.2265 Ni3S2 + 0.08494 CoO + 0.02831 Mn3O4 + 0.1506 Li3PO4 + 0.2095 Li2SO4 + 0.03012 CeO2 + 0.2409 LiCl
NMC811,Ce,2.50,0.372624,-0.66287,0,0.8347 Li1Mn0.1Co0.1Ni0.8O2 + 0.1653 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.4523 Li + 0.2226 Ni3S2 + 0.02782 Mn3O4 + 0.1653 Li3PO4 + 0.2078 Li2SO4 + 0.009275 Co9S8 + 0.03305 CeO2 + 0.2644 LiCl
NMC811,Ce,2.50,0.374408,-0.66414,0,0.8337 Li1Mn0.1Co0.1Ni0.8O2 + 0.1663 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.4408 Li + 0.08337 MnO + 0.2223 Ni3S2 + 0.1663 Li3PO4 + 0.2131 Li2SO4 + 0.009263 Co9S8 + 0.03326 CeO2 + 0.2661 LiCl
NMC811,Ce,2.50,0.390582,-0.671727,0,0.824 Li1Mn0.1Co0.1Ni0.8O2 + 0.176 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.4637 Li + 0.0412 Co2NiS4 + 0.0824 MnO + 0.206 Ni3S2 + 0.176 Li3PO4 + 0.1978 Li2SO4 + 0.03521 CeO2 + 0.2816 LiCl
NMC811,Ce,2.50,0.395604,-0.673775,0,0.8209 Li1Mn0.1Co0.1Ni0.8O2 + 0.1791 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.594 Li + 0.04104 Co2NiS4 + 0.2052 Ni3S2 + 0.08209 LiMnPO4 + 0.09701 Li3PO4 + 0.2134 Li2SO4 + 0.03582 CeO2 + 0.2866 LiCl
NMC811,Ce,2.50,0.414894,-0.680817,0,0.8088 Li1Mn0.1Co0.1Ni0.8O2 + 0.1912 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.6206 Li + 0.08088 Co(NiS2)2 + 0.1618 Ni3S2 + 0.08088 LiMnPO4 + 0.1103 Li3PO4 + 0.1941 Li2SO4 + 0.03824 CeO2 + 0.3059 LiCl
NMC811,Ce,2.50,0.438776,-0.688801,0,0.7933 Li1Mn0.1Co0.1Ni0.8O2 + 0.2067 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.6548 Li + 0.07933 Co(NiS2)2 + 0.05288 Ni9S8 + 0.07933 LiMnPO4 + 0.1274 Li3PO4 + 0.1692 Li2SO4 + 0.04135 CeO2 + 0.3308 LiCl
NMC811,Ce,2.50,0.481132,-0.700777,0,0.7639 Li1Mn0.1Co0.1Ni0.8O2 + 0.2361 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.7194 Li + 0.07639 Co(NiS2)2 + 0.07639 LiMnPO4 + 0.1597 Li3PO4 + 0.1222 Li2SO4 + 0.1528 Ni3S4 + 0.04722 CeO2 + 0.3778 LiCl
NMC811,Ce,2.50,0.508929,-0.700327,0,0.7432 Li1Mn0.1Co0.1Ni0.8O2 + 0.2568 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.6162 Li + 0.07432 Co(NiS2)2 + 0.2568 Li3PO4 + 0.08919 Li2SO4 + 0.1486 Ni3S4 + 0.05135 CeO2 + 0.07432 MnS2 + 0.4108 LiCl
NMC811,Ce,2.50,0.556452,-0.681433,0,0.7051 Li1Mn0.1Co0.1Ni0.8O2 + 0.2949 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.7077 Li + 0.07051 Co(NiS2)2 + 0.4231 NiS2 + 0.2949 Li3PO4 + 0.02821 Li2SO4 + 0.05897 CeO2 + 0.07051 MnS2 + 0.4718 LiCl
NMC811,Ce,2.50,0.576923,-0.671744,0,0.6875 Li1Mn0.1Co0.1Ni0.8O2 + 0.3125 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.75 Li + 0.55 NiS2 + 0.06875 CoS2 + 0.3125 Li3PO4 + 0.0625 CeO2 + 0.06875 MnS2 + 0.5 LiCl
NMC811,Ce,2.50,0.588235,-0.661616,0,0.6774 Li1Mn0.1Co0.1Ni0.8O2 + 0.3226 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.7379 Li + 0.5419 NiS2 + 0.06774 CoS2 + 0.3226 Li3PO4 + 0.01613 Ce4S3O4 + 0.06774 MnS2 + 0.5161 LiCl + 0.004032 LiS4
NMC811,Ce,2.50,0.6,-0.648691,1,0.6667 Li1Mn0.1Co0.1Ni0.8O2 + 0.3333 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.9 Li + 0.06667 CePO4 + 0.5333 NiS2 + 0.06667 CoS2 + 0.2667 Li3PO4 + 0.06667 MnS2 + 0.5333 LiCl + 0.03333 LiS4
NMC811,Ce,2.50,0.882353,-0.254941,1,0.2857 Li1Mn0.1Co0.1Ni0.8O2 + 0.7143 Li4.8Ce0.2P1S4.4Cl1.6 -> 2.429 Li + 0.1429 CePO4 + 0.2857 P2S7 + 0.2286 NiS2 + 0.02857 CoS2 + 0.02857 MnS2 + 1.143 LiCl + 0.1429 LiS4
NMC811,Ce,2.50,1.0,-0.074114,0,Li4.8Ce0.2P1S4.4Cl1.6 -> 3.075 Li + 0.5 P2S7 + 0.2 CeS2 + 1.6 LiCl + 0.125 LiS4
NMC811,Ce,3.50,0.0,-0.003246,0,Li1Mn0.1Co0.1Ni0.8O2 -> 0.4 Li + 0.02 Li4MnCo5O12 + 0.36 Li(NiO2)2 + 0.08 Li2MnO3 + 0.08 NiO
NMC811,Ce,3.50,0.070681,-0.442922,0,0.9753 Li1Mn0.1Co0.1Ni0.8O2 + 0.02473 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.5286 Li + 0.01951 Li4MnCo5O12 + 0.004945 CeO2 + 0.03956 LiClO4 + 0.07802 Li2MnO3 + 0.02473 Li3PO4 + 0.7802 NiO + 0.1088 Li2SO4
NMC811,Ce,3.50,0.075521,-0.471602,0,0.9735 Li1Mn0.1Co0.1Ni0.8O2 + 0.02651 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.6157 Li + 0.01947 Li4MnCo5O12 + 0.005302 CeO2 + 0.02596 Li2Mn3NiO8 + 0.04241 LiClO4 + 0.02651 Li3PO4 + 0.7528 NiO + 0.1166 Li2SO4
NMC811,Ce,3.50,0.095395,-0.572041,0,0.966 Li1Mn0.1Co0.1Ni0.8O2 + 0.03396 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.5452 Li + 0.01932 Li4MnCo5O12 + 0.006792 CeO2 + 0.02576 Li2Mn3NiO8 + 0.03396 Li3PO4 + 0.7471 NiO + 0.1494 Li2SO4 + 0.05433 LiCl
NMC811,Ce,3.50,0.098361,-0.586969,0,0.9649 Li1Mn0.1Co0.1Ni0.8O2 + 0.03509 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.586 Li + 0.07719 Mn(Ni3O4)2 + 0.0193 Li4MnCo5O12 + 0.007018 CeO2 + 0.03509 Li3PO4 + 0.3088 NiO + 0.1544 Li2SO4 + 0.05614 LiCl
NMC811,Ce,3.50,0.101695,-0.599949,0,0.9636 Li1Mn0.1Co0.1Ni0.8O2 + 0.03636 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.632 Li + 0.07709 Mn(Ni3O4)2 + 0.01927 Li4MnCo5O12 + 0.02909 NiCl2 + 0.007273 CeO2 + 0.03636 Li3PO4 + 0.2793 NiO + 0.16 Li2SO4
NMC811,Ce,3.50,0.106195,-0.6171,0,0.9619 Li1Mn0.1Co0.1Ni0.8O2 + 0.0381 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.6945 Li + 0.07695 Mn(Ni3O4)2 + 0.0381 LiNiPO4 + 0.01924 Li4MnCo5O12 + 0.03048 NiCl2 + 0.007619 CeO2 + 0.2392 NiO + 0.1676 Li2SO4
NMC811,Ce,3.50,0.111111,-0.635611,0,0.96 Li1Mn0.1Co0.1Ni0.8O2 + 0.04 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.7152 Li + 0.0848 Mn(Ni3O4)2 + 0.0112 Li4MnCo5O12 + 0.032 NiCl2 + 0.008 CeO2 + 0.04 LiCoPO4 + 0.2272 NiO + 0.176 Li2SO4
NMC811,Ce,3.50,0.115727,-0.652892,0,0.9582 Li1Mn0.1Co0.1Ni0.8O2 + 0.0418 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.7492 Li + 0.09582 Mn(Ni3O4)2 + 0.03344 NiCl2 + 0.00836 CeO2 + 0.0418 LiCoPO4 + 0.1582 NiO + 0.01801 Co3O4 + 0.1839 Li2SO4
NMC811,Ce,3.50,0.119266,-0.663532,0,0.9568 Li1Mn0.1Co0.1Ni0.8O2 + 0.04319 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.7841 Li + 0.09568 Mn(Ni3O4)2 + 0.02159 Co3(PO4)2 + 0.03455 NiCl2 + 0.008638 CeO2 + 0.1568 NiO + 0.0103 Co3O4 + 0.19 Li2SO4
NMC811,Ce,3.50,0.123967,-0.676717,0,0.955 Li1Mn0.1Co0.1Ni0.8O2 + 0.04505 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.8306 Li + 0.0955 Mn(Ni3O4)2 + 0.02793 Li2Co(SO4)2 + 0.02252 Co3(PO4)2 + 0.03604 NiCl2 + 0.009009 CeO2 + 0.155 NiO + 0.1423 Li2SO4
NMC811,Ce,3.50,0.145161,-0.736041,0,0.9464 Li1Mn0.1Co0.1Ni0.8O2 + 0.05357 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.95 Li + 0.09464 Li2Mn(SO4)2 + 0.01429 Li2Co(SO4)2 + 0.02679 Co3(PO4)2 + 0.04286 NiCl2 + 0.01071 CeO2 + 0.7143 NiO + 0.01786 Li2SO4
NMC811,Ce,3.50,0.148148,-0.744222,0,0.9452 Li1Mn0.1Co0.1Ni0.8O2 + 0.05479 Li4.8Ce0.2P1S4.4Cl1.6 -> 0.9945 Li + 0.09452 Li2Mn(SO4)2 + 0.01233 Li2Co(SO4)2 + 0.0274 Co3(PO4)2 + 0.04384 NiCl2 + 0.01096 CeO2 + 0.0274 NiSO4 + 0.6849 NiO
NMC811,Ce,3.50,0.15,-0.749243,0,0.9444 Li1Mn0.1Co0.1Ni0.8O2 + 0.05556 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.022 Li + 0.09444 Li2Mn(SO4)2 + 0.01111 CoSO4 + 0.02778 Co3(PO4)2 + 0.04444 NiCl2 + 0.01111 CeO2 + 0.04444 NiSO4 + 0.6667 NiO
NMC811,Ce,3.50,0.163934,-0.785437,0,0.9387 Li1Mn0.1Co0.1Ni0.8O2 + 0.06135 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.233 Li + 0.00184 CoSO4 + 0.03067 Co3(PO4)2 + 0.04908 NiCl2 + 0.01227 CeO2 + 0.09387 MnSO4 + 0.1742 NiSO4 + 0.5276 NiO
NMC811,Ce,3.50,0.166667,-0.787889,0,0.9375 Li1Mn0.1Co0.1Ni0.8O2 + 0.0625 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.238 Li + 0.002083 Ni3S2 + 0.03125 Co3(PO4)2 + 0.05 NiCl2 + 0.0125 CeO2 + 0.09375 MnSO4 + 0.1771 NiSO4 + 0.5167 NiO
NMC811,Ce,3.50,0.284091,-0.894957,0,0.8832 Li1Mn0.1Co0.1Ni0.8O2 + 0.1168 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.444 Li + 0.02897 Ni3(PO4)2 + 0.1005 Ni3S2 + 0.02944 Co3(PO4)2 + 0.09346 NiCl2 + 0.02336 CeO2 + 0.08832 MnSO4 + 0.2248 NiSO4
NMC811,Ce,3.50,0.307692,-0.913682,0,0.871 Li1Mn0.1Co0.1Ni0.8O2 + 0.129 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.49 Li + 0.06452 Ni3(PO4)2 + 0.04355 Co2NiS4 + 0.05 Ni3S2 + 0.1032 NiCl2 + 0.02581 CeO2 + 0.0871 MnSO4 + 0.2065 NiSO4
NMC811,Ce,3.50,0.329787,-0.930196,0,0.8591 Li1Mn0.1Co0.1Ni0.8O2 + 0.1409 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.535 Li + 0.08591 Co(NiS2)2 + 0.07045 Ni3(PO4)2 + 0.0009091 Ni3S2 + 0.1127 NiCl2 + 0.02818 CeO2 + 0.08591 MnSO4 + 0.1886 NiSO4
NMC811,Ce,3.50,0.329932,-0.9303,0,0.859 Li1Mn0.1Co0.1Ni0.8O2 + 0.141 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.536 Li + 0.0002907 Ni9S8 + 0.0859 Co(NiS2)2 + 0.07049 Ni3(PO4)2 + 0.1128 NiCl2 + 0.0282 CeO2 + 0.0859 MnSO4 + 0.1885 NiSO4
NMC811,Ce,3.50,0.339557,-0.936797,1,0.8537 Li1Mn0.1Co0.1Ni0.8O2 + 0.1463 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.556 Li + 0.002715 Ni9S8 + 0.08537 Co(NiS2)2 + 0.05852 Ni3(PO4)2 + 0.02926 CePO4 + 0.117 NiCl2 + 0.08537 MnSO4 + 0.1952 NiSO4
NMC811,Ce,3.50,0.34202,-0.938439,1,0.8523 Li1Mn0.1Co0.1Ni0.8O2 + 0.1477 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.561 Li + 0.08523 Co(NiS2)2 + 0.05907 Ni3(PO4)2 + 0.007595 Ni3S4 + 0.02954 CePO4 + 0.1181 NiCl2 + 0.08523 MnSO4 + 0.1932 NiSO4
NMC811,Ce,3.50,0.35533,-0.94548,1,0.8448 Li1Mn0.1Co0.1Ni0.8O2 + 0.1552 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.59 Li + 0.08448 Co(NiS2)2 + 0.04656 Ni3(PO4)2 + 0.01752 Ni3S4 + 0.03104 CeP2O7 + 0.1242 NiCl2 + 0.08448 MnSO4 + 0.1905 NiSO4
NMC811,Ce,3.50,0.369393,-0.950675,1,0.8366 Li1Mn0.1Co0.1Ni0.8O2 + 0.1634 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.621 Li + 0.04901 Ni2P2O7 + 0.08366 Co(NiS2)2 + 0.02719 Ni3S4 + 0.03267 CeP2O7 + 0.1307 NiCl2 + 0.08366 MnSO4 + 0.1917 NiSO4
NMC811,Ce,3.50,0.384615,-0.954861,1,0.8276 Li1Mn0.1Co0.1Ni0.8O2 + 0.1724 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.655 Li + 0.08276 Co(NiS2)2 + 0.03793 Ni3S4 + 0.03448 CeP2O7 + 0.1379 NiCl2 + 0.05172 Ni(PO3)2 + 0.08276 MnSO4 + 0.1931 NiSO4
NMC811,Ce,3.50,0.410526,-0.958288,1,0.8116 Li1Mn0.1Co0.1Ni0.8O2 + 0.1884 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.554 Li + 0.08116 Co(NiS2)2 + 0.06232 Ni3S4 + 0.08116 Li2Mn(SO4)2 + 0.03768 CeP2O7 + 0.1507 NiCl2 + 0.05652 Ni(PO3)2 + 0.09275 NiSO4
NMC811,Ce,3.50,0.436893,-0.960745,1,0.7945 Li1Mn0.1Co0.1Ni0.8O2 + 0.2055 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.622 Li + 0.07945 Co(NiS2)2 + 0.07945 Li2Mn(SO4)2 + 0.0411 CeP2O7 + 0.1767 NiS2 + 0.1644 NiCl2 + 0.06164 Ni(PO3)2 + 0.07397 NiSO4
NMC811,Ce,3.50,0.459854,-0.962491,1,0.7789 Li1Mn0.1Co0.1Ni0.8O2 + 0.2211 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.571 Li + 0.07789 Co(NiS2)2 + 0.07789 Li2Mn(SO4)2 + 0.04421 CeP2O7 + 0.2242 NiS2 + 0.1768 NiCl2 + 0.06632 Ni(PO3)2 + 0.05684 Li2SO4
NMC811,Ce,3.50,0.482517,-0.963075,1,0.7629 Li1Mn0.1Co0.1Ni0.8O2 + 0.2371 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.67 Li + 0.07629 Li2Mn(SO4)2 + 0.04742 CeP2O7 + 0.3495 NiS2 + 0.1897 NiCl2 + 0.07629 CoS2 + 0.07113 Ni(PO3)2 + 0.03918 Li2SO4
NMC811,Ce,3.50,0.503356,-0.962164,1,0.7475 Li1Mn0.1Co0.1Ni0.8O2 + 0.2525 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.616 Li + 0.05051 CeP2O7 + 0.3949 NiS2 + 0.202 NiCl2 + 0.07475 CoS2 + 0.00101 Ni(PO3)2 + 0.1717 Li2SO4 + 0.07475 Mn(PO3)2
NMC811,Ce,3.50,0.503448,-0.962151,1,0.7474 Li1Mn0.1Co0.1Ni0.8O2 + 0.2526 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.616 Li + 0.000692 LiNi(PO3)3 + 0.05052 CeP2O7 + 0.3952 NiS2 + 0.2021 NiCl2 + 0.07474 CoS2 + 0.1716 Li2SO4 + 0.07474 Mn(PO3)2
NMC811,Ce,3.50,0.50369,-0.962109,1,0.7472 Li1Mn0.1Co0.1Ni0.8O2 + 0.2528 Li4.8Ce0.2P1S4.4Cl1.6 -> 1.617 Li + 0.001111 Ce(PO3)4 + 0.04944 CeP2O7 + 0.3956 NiS2 + 0.2022 NiCl2 + 0.07472 CoS2 + 0.1717 Li2SO4 + 0.07472 Mn(PO3)2
