# SEI decomposition phases — DOS / PDOS — total DOS as plotted (Gaussian 0.1 eV, E referenced to each phase's own VBM). Gaps are fixed-occ nscf eigenvalues, NOT read off these curves. QE/PBE — our calculation, do not mix with Materials Project values.
E_minus_VBM_eV,licl_DOS_states_per_eV,li3po4_DOS_states_per_eV,li3po4g_DOS_states_per_eV,li2o_DOS_states_per_eV,li2s_DOS_states_per_eV,li3p_DOS_states_per_eV
9.030,3.1741,7.9952,11.395,0.016666,1.968,3.0646
9.040,3.2381,7.9935,11.459,0.013705,1.9087,3.0597
9.050,3.3119,7.9903,11.535,0.011197,1.8551,3.0594
9.060,3.3971,7.9858,11.621,0.0090878,1.8066,3.0639
9.070,3.4949,7.9801,11.72,0.0073277,1.7632,3.0731
9.080,3.6066,7.9732,11.829,0.0058696,1.7242,3.087
9.090,3.7334,7.965,11.949,0.0046705,1.6894,3.1051
9.100,3.8762,7.9554,12.079,0.0036916,1.6584,3.127
9.110,4.036,7.9442,12.219,0.0028982,1.6308,3.1519
9.120,4.213,7.9311,12.365,0.0022598,1.6063,3.1789
9.130,4.4077,7.9159,12.518,0.0017499,1.5845,3.2071
9.140,4.6198,7.8983,12.675,0.0013455,1.565,3.2354
9.150,4.849,7.8783,12.835,0.0010271,1.5476,3.2625
9.160,5.0945,7.8556,12.996,0.00077834,1.532,3.2872
9.170,5.3551,7.8301,13.156,0.00058538,1.5178,3.3083
9.180,5.6292,7.8019,13.315,0.00043686,1.5048,3.3245
9.190,5.9149,7.7711,13.47,0.00032342,1.4924,3.3346
9.200,6.2101,7.7377,13.621,0.00023746,1.4805,3.3376
9.210,6.5123,7.7022,13.766,0.00017286,1.4685,3.3326
9.220,6.8186,7.6647,13.906,0.00012472,1.4562,3.3186
9.230,7.1261,7.6258,14.04,8.9161e-05,1.443,3.2952
9.240,7.4318,7.5858,14.167,6.3129e-05,1.4286,3.2619
9.250,7.7324,7.5452,14.289,4.4252e-05,1.4124,3.2184
9.260,8.0249,7.5045,14.405,3.0698e-05,1.3942,3.1649
9.270,8.3062,7.464,14.515,2.1066e-05,1.3734,3.1014
9.280,8.5734,7.4243,14.62,1.4295e-05,1.3497,3.0285
9.290,8.8239,7.3855,14.72,9.5875e-06,1.323,2.9466
9.300,9.0552,7.348,14.815,6.3545e-06,1.2928,2.8566
9.310,9.2654,7.3118,14.905,4.1627e-06,1.2591,2.7593
9.320,9.4527,7.2771,14.99,2.6986e-06,1.2219,2.6558
9.330,9.6161,7.2437,15.069,1.7394e-06,1.181,2.5469
9.340,9.7548,7.2116,15.142,1.1298e-06,1.1368,2.4339
9.350,9.8684,7.1804,15.208,7.657e-07,1.0894,2.3178
9.360,9.9573,7.1499,15.266,5.8269e-07,1.0391,2.1997
9.370,10.022,7.1198,15.315,5.4825e-07,0.98623,2.0807
9.380,10.063,7.0897,15.353,6.5827e-07,0.93134,1.9616
9.390,10.083,7.0592,15.379,9.3678e-07,0.87491,1.8435
9.400,10.083,7.0281,15.392,1.4395e-06,0.81746,1.7271
9.410,10.065,6.9959,15.389,2.261e-06,0.75955,1.613
9.420,10.031,6.9625,15.371,3.5462e-06,0.70176,1.502
9.430,9.9834,6.9277,15.336,5.5067e-06,0.64462,1.3945
9.440,9.925,6.8916,15.283,8.4429e-06,0.58866,1.2908
9.450,9.8579,6.8542,15.212,1.2773e-05,0.53435,1.1913
9.460,9.7844,6.8156,15.123,1.9069e-05,0.48213,1.0963
9.470,9.7068,6.7763,15.017,2.8108e-05,0.43236,1.0059
9.480,9.627,6.7365,14.893,4.0922e-05,0.38533,0.92008
9.490,9.5469,6.6968,14.753,5.888e-05,0.3413,0.83902
9.500,9.468,6.6577,14.599,8.3769e-05,0.30041,0.76268
9.510,9.3915,6.6199,14.433,0.00011791,0.26277,0.69101
9.520,9.3185,6.584,14.257,0.00016427,0.22841,0.62396
9.530,9.2498,6.5506,14.073,0.00022664,0.19732,0.56143
9.540,9.1858,6.5203,13.884,0.0003098,0.16942,0.50333
9.550,9.1268,6.4937,13.694,0.00041972,0.1446,0.44953
9.560,9.0728,6.4711,13.505,0.0005638,0.12272,0.39991
9.570,9.0239,6.4528,13.32,0.00075114,0.10362,0.35432
9.580,8.9798,6.439,13.142,0.00099282,0.087111,0.31262
9.590,8.9401,6.4296,12.975,0.0013022,0.072999,0.27464
9.600,8.9045,6.4244,12.82,0.0016952,0.061096,0.24024
9.610,8.8726,6.4231,12.681,0.0021907,0.051215,0.20923
9.620,8.8441,6.4249,12.559,0.0028107,0.043183,0.18145
9.630,8.8187,6.4292,12.457,0.0035806,0.036841,0.15672
9.640,8.796,6.4348,12.375,0.0045296,0.032049,0.13487
9.650,8.7758,6.4409,12.313,0.0056904,0.028691,0.11573
9.660,8.758,6.4461,12.274,0.0070995,0.026674,0.099113
9.670,8.7424,6.4492,12.256,0.0087972,0.025927,0.084873
9.680,8.7291,6.4489,12.26,0.010827,0.026407,0.072855
9.690,8.7181,6.444,12.283,0.013234,0.028094,0.06292
9.700,8.7094,6.4331,12.326,0.016068,0.030987,0.054944
9.710,8.7031,6.4152,12.385,0.019377,0.035111,0.048822
9.720,8.6993,6.3894,12.459,0.023212,0.040503,0.044471
9.730,8.6981,6.3549,12.547,0.02762,0.047218,0.041827
9.740,8.6993,6.3112,12.644,0.032647,0.055319,0.040851
9.750,8.7032,6.258,12.75,0.038334,0.064877,0.040851
9.760,8.7096,6.1952,12.86,0.044715,0.075964,0.040851
9.770,8.7183,6.1232,12.973,0.051818,0.088647,0.040851
9.780,8.7293,6.0423,13.085,0.05966,0.10299,0.040851
9.790,8.7422,5.9532,13.195,0.068246,0.11903,0.040851
9.800,8.7568,5.857,13.3,0.077571,0.1368,0.040851
9.810,8.7727,5.7545,13.398,0.087613,0.15629,0.040851
9.820,8.7896,5.6471,13.487,0.098341,0.17749,0.040851
9.830,8.8068,5.5359,13.565,0.1097,0.20034,0.040851
9.840,8.824,5.4223,13.631,0.12164,0.22472,0.040851
9.850,8.8406,5.3075,13.683,0.13408,0.25053,0.040851
9.860,8.8561,5.1929,13.722,0.14694,0.27757,0.040851
9.870,8.8699,5.0794,13.745,0.16012,0.30566,0.040851
9.880,8.8815,4.9682,13.753,0.17353,0.33453,0.040851
9.890,8.8905,4.8601,13.745,0.18707,0.36393,0.040851
9.900,8.8963,4.7558,13.721,0.20064,0.39356,0.040851
9.910,8.8986,4.6559,13.682,0.21415,0.4231,0.040851
9.920,8.8971,4.5608,13.627,0.22753,0.45225,0.040851
9.930,8.8914,4.4708,13.558,0.2407,0.48068,0.040851
9.940,8.8815,4.3859,13.474,0.25361,0.50812,0.040851
9.950,8.8674,4.3063,13.376,0.26625,0.53429,0.040851
9.960,8.849,4.2319,13.265,0.27858,0.55896,0.040851
9.970,8.8268,4.1625,13.141,0.29064,0.58199,0.040851
9.980,8.8009,4.0981,13.006,0.30246,0.60326,0.040851
9.990,8.7719,4.0383,12.86,0.31409,0.62274,0.040851
10.000,8.7403,3.9832,12.704,0.32562,0.64051,0.040851
