name,dopant,cation_site,anion_site,concentration,charge_compensation,n_fu_actual,screen_de_per_atom,screen_dV_over_V0,screen_converged,tier2_li_li_disorder_std,tier2_li_li_disorder_mean,tier2_dopant_blocking_fraction,tier2_lattice_angle_dev_deg,tier2_lattice_aspect_ratio,bvs_li_mean,bvs_li_std,bvs_li_proxy_score,migration_volume_fraction,li_mobility_score,anneal_delta_E_meV,anneal_E_post_per_atom,anneal_dV_pct,anneal_converged,eos_B0_GPa,eos_V0_per_atom,eos_Bp,eos_r2,eos_fit_quality_ok,eos_fit_quality_reason,elastic_B_hill_GPa,elastic_G_hill_GPa,elastic_E_young_GPa,elastic_pugh_GoverB,elastic_poisson_nu,sigma_300K_S_cm_NE,sigma_md_Ea_eV,sigma_md_D_300K_cm2s,sigma_md_fit_R2,sigma_md_n_T_points,wad_J_m2_mean,wad_J_m2_std,wad_n_seeds,wad_n_lbfgs_ok,wad_ncm_nx,wad_area_mismatch_pct,sigma_md_sanity_warnings_count,wad_lbfgs_ok_fraction,wad_area_mismatch_severity,rerank_de_pre_anneal,rerank_de_post_anneal,rerank_delta_E_anneal_meV,combined_score,rank_combined,rank_stability_all,axis_set,scored_on,cascade,family,n_scored_in_cascade,combined_score_is_informative,composition_Ag,composition_Al,composition_B,composition_Ba,composition_Br,composition_Ca,composition_Cl,composition_Co,composition_Cr,composition_Cu,composition_F,composition_Fe,composition_Ga,composition_Gd,composition_Ge,composition_Hf,composition_I,composition_In,composition_La,composition_Li,composition_Mg,composition_Mn,composition_Mo,composition_N,composition_Na,composition_Nb,composition_Nd,composition_Ni,composition_O,composition_P,composition_S,composition_Sb,composition_Sc,composition_Si,composition_Sm,composition_Sn,composition_Sr,composition_Ta,composition_Ti,composition_V,composition_W,composition_Y,composition_Zn,composition_Zr
HfCl4_x050_cP4baCl4d_s02,HfCl4,P_4b,Cl_4d,0.25,compound_set,4,-0.5243150077723313,-0.08599916970475227,True,0.2099337465922803,2.950545908261196,0.32,1.5652484547147612,1.086126365555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,14,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x005,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,
HfCl4_x050_cP4baCl4d_s03,HfCl4,P_4b,Cl_4d,0.25,compound_set,4,-0.5491165527242052,-0.13501081340691484,True,0.1294356042725359,2.836299111791158,0.28,1.1591534455791521,1.0908908471123266,1.0075685321731889,0.09822434374525506,0.8949505381873825,0.134336,1.2979585381873826,-825.8989528579457,-4.222097777640922,-1.7716554157992208,True,24.39652557048283,19.772574315340947,4.845098409850595,0.9999999224946549,True,OK,30.304096953583574,22.13750785095005,53.407566637341226,0.730512045445796,0.20626872267939567,,,,,,,,,,,,0,,,-0.5491165527242052,-0.5323164978248589,-825.8989528579459,0.7144414690182965,2,12,stability+modulus+mobility,measured_subset_stability+modulus+mobility,HfCl4_x005,multi_category_2026_05_26_v23,4,True,,,,,,,4,,,,,,,,,1,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,
HfCl4_x050_cP4baCl4d_s04,HfCl4,P_4b,Cl_4d,0.25,compound_set,4,-0.5243147878271892,-0.08598943855084627,True,0.20994202824607966,2.950551258154165,0.32,1.5654703897935554,1.086141503665636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,15,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x005,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,
HfCl4_x050_cP4baS4a_s00,HfCl4,P_4b,S_4a,0.25,compound_set,4,-0.430952521111847,-0.11638697105304469,True,0.20966534727326608,2.917898792695025,0.24,1.0431049988965404,1.1029734716976338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,17,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x005,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,1,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,
HfCl4_x050_cP4baS4a_s01,HfCl4,P_4b,S_4a,0.25,compound_set,4,-0.39188147944083385,-0.16577332502492947,True,0.22115336656000198,2.951974291452675,0.24,1.9574743911626291,1.141820021269946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,19,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x005,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,1,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,
HfCl4_x050_cP4baS4a_s02,HfCl4,P_4b,S_4a,0.25,compound_set,4,-0.4279128739445146,-0.20408979972978625,True,0.2681154147629837,3.0104057667937094,0.28,0.42221096515888457,1.1016282844442407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,18,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x005,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,1,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,
HfCl4_x050_cP4baS4a_s03,HfCl4,P_4b,S_4a,0.25,compound_set,4,-0.3774655242120617,-0.19550164387534233,True,0.28638060681402194,2.9448776337317524,0.24,1.1578979495785944,1.0955499045391968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,20,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x005,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,1,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,
HfCl4_x050_cP4baS4a_s04,HfCl4,P_4b,S_4a,0.25,compound_set,4,-0.44869357619521066,-0.14935481474856882,True,0.2223139840364629,2.962790457799482,0.2,2.4739793365720666,1.0604887545728745,0.9912460794526555,0.12240670910437622,0.869910908954241,0.128576,1.255638908954241,-818.6817454242023,-4.178930211753528,-0.9444761110159596,True,21.738194390362832,20.12244224117897,5.81382753108103,0.9996386591486804,True,OK,31.108496377812322,21.863317495705296,53.140705049637525,0.7028085584779014,0.21529372338109667,,,,,,,,,,,,0,,,-0.44869357619521066,-0.48914893193746467,-818.6817454242022,0.30759352238233667,3,16,stability+modulus+mobility,measured_subset_stability+modulus+mobility,HfCl4_x005,multi_category_2026_05_26_v23,4,True,,,,,,,8,,,,,,,,,1,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,
HfCl4_x100_cLi24gaCl4d_s00,HfCl4,Li_24g,Cl_4d,0.25,compound_set,4,-0.646435108981632,-0.11504201302069117,True,0.17291390828620803,3.094871383498938,0.3,0.6790501818792183,1.0730859840110853,0.9788924018130698,0.11634447495124793,0.8650036792903623,0.1232,1.2346036792903623,-840.2764179491185,-4.372359836497272,-5.1037121837801305,True,19.306029502866142,20.800046232957367,2.1954479180916406,0.9996184635965913,True,OK,27.306565050543888,21.889330827648973,51.821138621379156,0.8016142194059295,0.18370769370259926,,,,,,,,,,,,0,,,-0.646435108981632,-0.6825785776816726,-840.2764179491187,0.7,1,1,stability+modulus+mobility,measured_subset_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,True,,,,,,,4,,,,,,,,,1,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,
HfCl4_x100_cLi24gaCl4d_s01,HfCl4,Li_24g,Cl_4d,0.25,compound_set,4,-0.6254486760030131,0.00789666892682928,True,0.22663514349393155,3.156474677863284,0.3,2.053131680849054,1.0328500392985207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,
HfCl4_x100_cLi24gaCl4d_s02,HfCl4,Li_24g,Cl_4d,0.25,compound_set,4,-0.5400133106614051,0.057323829668126595,True,0.3407078585703256,3.1216200683413016,0.4,2.196620324691317,1.0497899089817508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,9,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,
HfCl4_x100_cLi24gaCl4d_s03,HfCl4,Li_24g,Cl_4d,0.25,compound_set,4,-0.6360648868218037,-0.09309181487472247,True,0.2925145892803406,3.116914436396214,0.2,0.23806204414177776,1.0619367070825456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,
HfCl4_x100_cLi24gaCl4d_s04,HfCl4,Li_24g,Cl_4d,0.25,compound_set,4,-0.6339907783115839,-0.09370636706302171,True,0.24071993692384955,3.1530726294757057,0.2,2.7512440728501493,1.0387279319193206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,3,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,20,,,,,,,,,,4,20,,,,,,,,,,,,,
HfCl4_x100_cLi24gaS4a_s00,HfCl4,Li_24g,S_4a,0.25,compound_set,4,-0.5332867033578204,-0.03983395774135386,True,0.19395179824642286,3.1880996387254603,0.2,0.9990757334562572,1.0557102299192984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,11,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,1,,,,20,,,,,,,,,,4,16,,,,,,,,,,,,,
HfCl4_x100_cLi24gaS4a_s01,HfCl4,Li_24g,S_4a,0.25,compound_set,4,-0.5546580534217807,-0.08375074506915664,True,0.31372721434394557,3.197410430843236,0.3,1.2691093696994586,1.142871460964782,0.9592193909650921,0.11511179277082416,0.8488019272105622,0.136256,1.2575699272105623,-703.2624113492942,-4.253084378552096,-2.5438547806737497,True,18.937430523795598,21.365001922496354,2.1084156429324428,0.9986570283012757,True,OK,24.561904700872248,19.079334651910962,45.465649529782894,0.7767856314186177,0.19148938784479863,,,,,,,,,,,,0,,,-0.5546580534217807,-0.5633031197364966,-703.2624113492942,0.4315123444203819,3,6,stability+modulus+mobility,measured_subset_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,True,,,,,,,8,,,,,,,,,1,,,,20,,,,,,,,,,4,16,,,,,,,,,,,,,
HfCl4_x100_cLi24gaS4a_s02,HfCl4,Li_24g,S_4a,0.25,compound_set,4,-0.5497903468257972,0.005894772180944647,True,0.2891264891607896,3.2606869106458647,0.1,5.01741402764192,1.1815720799786467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,7,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,1,,,,20,,,,,,,,,,4,16,,,,,,,,,,,,,
HfCl4_x100_cLi24gaS4a_s03,HfCl4,Li_24g,S_4a,0.25,compound_set,4,-0.4683296496461056,-0.08445621636269643,True,0.31577750750115813,3.1086283820833263,0.15,1.783348721861741,1.0140574526146362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,16,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,1,,,,20,,,,,,,,,,4,16,,,,,,,,,,,,,
HfCl4_x100_cLi24gaS4a_s04,HfCl4,Li_24g,S_4a,0.25,compound_set,4,-0.5480110796920519,-0.08113090754303963,True,0.27724543827810744,3.2171396621910766,0.2,1.0817173341621011,1.0503202044401543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,8,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,1,,,,20,,,,,,,,,,4,16,,,,,,,,,,,,,
HfCl4_x100_cP4baCl4d_s00,HfCl4,P_4b,Cl_4d,0.25,compound_set,4,-0.5336555195963113,-0.12121906997329013,True,0.17683309168912933,3.0002996289564017,0.24,1.5789454364972195,1.1353778975424027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,10,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,
HfCl4_x100_cP4baCl4d_s01,HfCl4,P_4b,Cl_4d,0.25,compound_set,4,-0.524314910248469,-0.08599687359213913,True,0.20993183663208229,2.9505470994785963,0.32,1.56526807265649,1.086127821370595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,13,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,
HfCl4_x100_cP4baCl4d_s02,HfCl4,P_4b,Cl_4d,0.25,compound_set,4,-0.5243144120462162,-0.08598771933236689,True,0.20993757226395854,2.9505522383296885,0.32,1.5653959434394347,1.0861380253971535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,14,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,
HfCl4_x100_cP4baCl4d_s03,HfCl4,P_4b,Cl_4d,0.25,compound_set,4,-0.5491136609768477,-0.13500734190275945,True,0.12942782680142312,2.836308441157844,0.28,1.1589913141135453,1.090889933383172,0.987911090351576,0.11126503027923654,0.8779911329704143,0.141696,1.3030791329704143,-888.103648457311,-4.284302437632979,-2.798206169258313,True,21.386671386048622,19.590810831760887,3.9462963985375623,0.9993839057420189,True,OK,26.406598700218197,17.04889591586081,42.0887631244872,0.6456301362174273,0.2343545098815306,,,,,,,,,,,,0,,,-0.5491136609768477,-0.5945211788173799,-888.1036484573115,0.6351312694997671,2,5,stability+modulus+mobility,measured_subset_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,True,,,,,,,4,,,,,,,,,1,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,
HfCl4_x100_cP4baCl4d_s04,HfCl4,P_4b,Cl_4d,0.25,compound_set,4,-0.524315039775054,-0.08599153219267651,True,0.20993966842900832,2.9505493273128263,0.32,1.565477749412066,1.0861394266867785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,12,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,25,,,,,,,,,,3,20,,,,,,,,,,,,,
HfCl4_x100_cP4baS4a_s00,HfCl4,P_4b,S_4a,0.25,compound_set,4,-0.43086707076988784,-0.1157556753715044,True,0.21051831248749978,2.918696802539522,0.24,1.0456800771986738,1.1030655489326822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,17,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,1,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,
HfCl4_x100_cP4baS4a_s01,HfCl4,P_4b,S_4a,0.25,compound_set,4,-0.39188398170055994,-0.16576799183060148,True,0.22114095297405584,2.95197904667602,0.24,1.9578310626868456,1.1418331443741307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,19,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,1,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,
HfCl4_x100_cP4baS4a_s02,HfCl4,P_4b,S_4a,0.25,compound_set,4,-0.42790856770684194,-0.20409096543722655,True,0.2681477637400547,3.010405905214382,0.28,0.4221884181441972,1.1016010281690722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,18,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,1,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,
HfCl4_x100_cP4baS4a_s03,HfCl4,P_4b,S_4a,0.25,compound_set,4,-0.377476851383042,-0.19546279205323863,True,0.28638324122207026,2.9451344649182545,0.24,1.158855303856547,1.0954755522257726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,20,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,False,,,,,,,8,,,,,,,,,1,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,
HfCl4_x100_cP4baS4a_s04,HfCl4,P_4b,S_4a,0.25,compound_set,4,-0.4486619097420359,-0.14942278893514457,True,0.22238538892946794,2.9627653912216823,0.2,2.4760233960991163,1.0604992091286243,0.9700120071752215,0.11312476405548727,0.8602796277325349,0.13728,1.2721196277325348,-823.2607636371841,-4.18350922616573,-2.4101618427990386,True,22.211951810381915,19.790475730988994,4.458809189203617,0.9999966036853601,True,OK,27.58168783572929,13.785794155834363,35.45103940452714,0.49981691613434404,0.28578154453016047,,,,,,,,,,,,0,,,-0.4486619097420359,-0.49372796735013047,-823.260763637184,0.16436232150047744,4,15,stability+modulus+mobility,measured_subset_stability+modulus+mobility,HfCl4_x010,multi_category_2026_05_26_v23,4,True,,,,,,,8,,,,,,,,,1,,,,25,,,,,,,,,,3,16,,,,,,,,,,,,,
HfO2_x020_cLi24gaS16e_s00,HfO2,Li_24g,S_16e,0.25,compound_set,4,-0.7742306557024685,-0.11144471239332719,True,0.22082158298816507,3.0775793695159956,0.45,1.2227459522075015,1.0866621274911272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfO2_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,20,,,,,,,,,2,4,18,,,,,,,,,,,,,
HfO2_x020_cLi24gaS16e_s01,HfO2,Li_24g,S_16e,0.25,compound_set,4,-0.7838941447059433,-0.15575277744642785,True,0.21225963067575518,3.005323936026111,0.45,1.1491888092354106,1.0424098392468943,0.9844469575722694,0.05680863566330035,0.9285218690297019,0.140224,1.3491938690297018,-909.1513794506127,-4.50876501711464,-4.378984398915502,True,19.70482175576937,20.877627581888728,5.788690629976455,0.9995918207268798,True,OK,21.40342058305172,16.12392949293381,38.66305431691854,0.7533342360099923,0.19893399229580894,,,,,,,,,,,,0,,,-0.7838941447059433,-0.8189837821539365,-909.1513794506127,0.7,1,1,stability+modulus+mobility,measured_subset_stability+modulus+mobility,HfO2_x002,multi_category_2026_05_26_v23,4,True,,,,,,,4,,,,,,,,,1,,,,20,,,,,,,,,2,4,18,,,,,,,,,,,,,
HfO2_x020_cLi24gaS16e_s02,HfO2,Li_24g,S_16e,0.25,compound_set,4,-0.7766680674639739,-0.16037994171228698,True,0.3191684168750291,3.183624259151687,0.7,1.3499853888442033,1.0398179927780973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,3,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfO2_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,20,,,,,,,,,2,4,18,,,,,,,,,,,,,
HfO2_x020_cLi24gaS16e_s03,HfO2,Li_24g,S_16e,0.25,compound_set,4,-0.7719512213402817,-0.09252647065938407,True,0.3165090872144466,3.1978298697957457,0.45,0.061641785136499594,1.0271163153950635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,5,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfO2_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,20,,,,,,,,,2,4,18,,,,,,,,,,,,,
HfO2_x020_cLi24gaS16e_s04,HfO2,Li_24g,S_16e,0.25,compound_set,4,-0.7631804067267689,-0.11108073975606364,True,0.2390200884245919,3.077684958226242,0.55,1.3559655354673807,1.0751150329719181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,7,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfO2_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,20,,,,,,,,,2,4,18,,,,,,,,,,,,,
HfO2_x020_cLi24gaS4a_s00,HfO2,Li_24g,S_4a,0.25,compound_set,4,-0.7257847346519597,-0.12036224354797952,True,0.2860842381462509,3.0711327559713455,0.65,0.5873384940145089,1.016558833501981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,10,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfO2_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,20,,,,,,,,,2,4,18,,,,,,,,,,,,,
HfO2_x020_cLi24gaS4a_s01,HfO2,Li_24g,S_4a,0.25,compound_set,4,-0.782433819696208,-0.17915262782349287,True,0.2632836275074617,3.069914560299213,0.45,3.2805772530928023,1.0503509707256722,0.9837339391010334,0.1277723789785485,0.8580399134201557,0.132224,1.2547119134201559,-919.7600204779983,-4.45872430765872,-3.867304178575823,True,18.782109558719565,21.180194048836615,0.3643277227937384,0.999959797399588,True,OK,25.530744986657716,19.688331562072335,46.986843911854734,0.7711616551871633,0.19326626950884832,,,,,,,,,,,,0,,,-0.782433819696208,-0.7689430726980166,-919.7600204779981,0.43974527294994814,3,6,stability+modulus+mobility,measured_subset_stability+modulus+mobility,HfO2_x002,multi_category_2026_05_26_v23,4,True,,,,,,,4,,,,,,,,,1,,,,20,,,,,,,,,2,4,18,,,,,,,,,,,,,
HfO2_x020_cLi24gaS4a_s02,HfO2,Li_24g,S_4a,0.25,compound_set,4,-0.7790270041904304,-0.16035711443598288,True,0.3065628255009889,2.963443586208778,0.6,2.299570704427529,1.1004113169813126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfO2_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,20,,,,,,,,,2,4,18,,,,,,,,,,,,,
HfO2_x020_cLi24gaS4a_s03,HfO2,Li_24g,S_4a,0.25,compound_set,4,-0.7613512414793169,-0.14233698450803411,True,0.45330289992505063,2.9739346648787714,0.55,0.8311492431789492,1.0924154561089017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,8,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfO2_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,20,,,,,,,,,2,4,18,,,,,,,,,,,,,
HfO2_x020_cLi24gaS4a_s04,HfO2,Li_24g,S_4a,0.25,compound_set,4,-0.7397172104416345,-0.12747066280915867,True,0.3461845942019447,3.0172313099230834,0.4,1.806585576702534,1.1095900897750206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,9,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfO2_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,20,,,,,,,,,2,4,18,,,,,,,,,,,,,
HfO2_x020_cP4baS16e_s00,HfO2,P_4b,S_16e,0.25,compound_set,4,-0.6552735294076255,-0.1076802192750292,True,0.20581923226231058,2.8776801683749973,0.44,1.2612158102296511,1.207873792864892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,17,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfO2_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,25,,,,,,,,,2,3,18,,,,,,,,,,,,,
HfO2_x020_cP4baS16e_s01,HfO2,P_4b,S_16e,0.25,compound_set,4,-0.6556972149162537,-0.1143478281021531,True,0.1858752760624031,2.954604190437558,0.52,0.4701812134430365,1.0299336136180746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,15,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfO2_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,25,,,,,,,,,2,3,18,,,,,,,,,,,,,
HfO2_x020_cP4baS16e_s02,HfO2,P_4b,S_16e,0.25,compound_set,4,-0.6684671506604918,-0.1657795550357748,True,0.23570444611561614,2.978892486759084,0.6,2.0825941769894563,1.0066264304993577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,12,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfO2_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,25,,,,,,,,,2,3,18,,,,,,,,,,,,,
HfO2_x020_cP4baS16e_s03,HfO2,P_4b,S_16e,0.25,compound_set,4,-0.6588851258137272,-0.1799899566096946,True,0.1688263394614353,2.8887212399639566,0.44,1.0816778622294008,1.0465830802427976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,14,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfO2_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,25,,,,,,,,,2,3,18,,,,,,,,,,,,,
HfO2_x020_cP4baS16e_s04,HfO2,P_4b,S_16e,0.25,compound_set,4,-0.6748049998118066,-0.182913210779095,True,0.20077512378839288,2.909133375530229,0.44,2.4293564418810263,1.0488545136218979,1.0167908435698478,0.10873724810518884,0.8762976984481133,0.142656,1.3042656984481134,-923.3148191655226,-4.387911874554681,-3.8212973680966584,True,21.518440465179253,19.47795352668707,4.950674700595888,0.9998405641550313,True,OK,27.72676291682065,23.006710067446733,54.066076108527184,0.829765455724712,0.17500668174690048,,,,,,,,,,,,0,,,-0.6748049998118066,-0.6981306395939777,-923.314819165523,0.5617970307305438,2,11,stability+modulus+mobility,measured_subset_stability+modulus+mobility,HfO2_x002,multi_category_2026_05_26_v23,4,True,,,,,,,4,,,,,,,,,1,,,,25,,,,,,,,,2,3,18,,,,,,,,,,,,,
HfO2_x020_cP4baS4a_s00,HfO2,P_4b,S_4a,0.25,compound_set,4,-0.6403265613920164,-0.09845956414069686,True,0.23920601393630067,2.8498433506134977,0.44,0.5856988414688375,1.0314438099755356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,18,stability+modulus+mobility,not_measured_on_stability+modulus+mobility,HfO2_x002,multi_category_2026_05_26_v23,4,False,,,,,,,4,,,,,,,,,1,,,,25,,,,,,,,,2,3,18,,,,,,,,,,,,,
