,model,force_softening,energy_softening,model,dataset
wbm-2-45585,grace,0.8569872022,-0.009746586980000416,grace,mptrj
wbm-2-45645,grace,0.8218011968000001,-0.008713855767142776,grace,mptrj
wbm-2-45772,grace,0.9362254104000001,0.014803281841999905,grace,mptrj
wbm-2-45812,grace,0.9055888279000001,0.04095133542125016,grace,mptrj
wbm-2-46026,grace,0.9379017463,0.012252767479000042,grace,mptrj
wbm-2-46362,grace,0.9096788607,-0.0008998926881815805,grace,mptrj
wbm-2-46431,grace,0.9594910327,-0.0029960864360002405,grace,mptrj
wbm-2-46663,grace,0.8844243393000001,-0.016592634664545417,grace,mptrj
wbm-2-46903,grace,1.0172236685,0.02566851208833339,grace,mptrj
wbm-2-46975,grace,0.9444636105,-0.03218260726166674,grace,mptrj
wbm-2-4763,grace,0.9270509764,-0.031062749877778018,grace,mptrj
wbm-2-47914,grace,0.8469380878,0.02950232499583283,grace,mptrj
wbm-2-48685,grace,0.9671906505000001,-0.058380131070833396,grace,mptrj
wbm-2-48699,grace,0.8545917813,-0.07348521059000006,grace,mptrj
wbm-2-49019,grace,0.7173947921,-0.14281936301750003,grace,mptrj
wbm-2-49081,grace,0.8749401486,-0.042649157468333476,grace,mptrj
wbm-2-49233,grace,0.9345189655,-0.01665548514500007,grace,mptrj
wbm-2-49340,grace,0.5565317543,-0.09674101493500009,grace,mptrj
wbm-2-49384,grace,1.0016515748,-0.0470243528633335,grace,mptrj
wbm-2-49468,grace,0.7914196911,-0.14200643665124998,grace,mptrj
wbm-2-50279,grace,0.8832255750000001,-0.24269156066916656,grace,mptrj
wbm-2-50333,grace,0.9055075843,-0.005813597821666861,grace,mptrj
wbm-2-50495,grace,0.8031049122,0.028484103269999988,grace,mptrj
wbm-2-50655,grace,0.9244450409,-0.021822282555714168,grace,mptrj
wbm-2-51174,grace,0.8817230236,-0.032467020103333355,grace,mptrj
wbm-2-5119,grace,1.0241649307,-0.4285972908418184,grace,mptrj
wbm-2-51568,grace,0.7209282987000001,-0.16897215460370352,grace,mptrj
wbm-2-51816,grace,0.9746968159,-0.023401180987500148,grace,mptrj
wbm-2-51830,grace,0.6799105004,-0.058972616931944444,grace,mptrj
wbm-2-51886,grace,0.9984483083000001,-0.08730097063999996,grace,mptrj
wbm-2-5191,grace,0.7691051996,-0.4001319677654546,grace,mptrj
wbm-2-52052,grace,0.7988352204,-0.0019803668675000717,grace,mptrj
wbm-2-52350,grace,0.952431396,-0.2440843702708334,grace,mptrj
wbm-2-52424,grace,0.8479265182,-0.022941723160000028,grace,mptrj
wbm-2-5247,grace,0.9502046922,-0.40114791872499983,grace,mptrj
wbm-2-52502,grace,0.7849957957,-0.038300193607500074,grace,mptrj
wbm-2-52632,grace,0.9293701740000001,-0.022810095911111085,grace,mptrj
wbm-2-5290,grace,0.7920638116000001,-0.1039879739940001,grace,mptrj
wbm-2-5804,grace,0.8623104627,-0.029569053401666778,grace,mptrj
wbm-2-6062,grace,0.8527775415000001,-0.034431190100833335,grace,mptrj
wbm-2-6092,grace,0.8527968913,-0.1121063491741665,grace,mptrj
wbm-2-6110,grace,0.6332421186,-0.13959291750199995,grace,mptrj
wbm-2-6329,grace,0.8541141921000001,-0.13567679415250006,grace,mptrj
wbm-2-6620,grace,0.9832505673,-0.020873505387500012,grace,mptrj
wbm-2-6627,grace,0.7030621816,0.01675865023800007,grace,mptrj
wbm-2-6892,grace,0.8928507512,-0.3986475260299999,grace,mptrj
wbm-2-6906,grace,0.9761444549,-0.3289697467688888,grace,mptrj
wbm-2-6947,grace,0.9168294950000001,-0.38244600036,grace,mptrj
wbm-2-7202,grace,1.0258153212,-0.35625854247727257,grace,mptrj
wbm-2-7809,grace,0.8976638479,-0.3414272556579999,grace,mptrj
wbm-2-828,grace,0.8562418519,-0.03061131996874984,grace,mptrj
wbm-2-9248,grace,0.7854511564000001,-0.06665514548999996,grace,mptrj
wbm-2-9267,grace,0.8933982111000001,-0.06527355993374995,grace,mptrj
wbm-2-9731,grace,0.8793187466,-0.04099918750499994,grace,mptrj
wbm-3-10689,grace,0.8940507673,-0.3827901405763636,grace,mptrj
wbm-3-11165,grace,0.9022991168000001,-0.08815649042187512,grace,mptrj
wbm-3-11718,grace,0.9120262625000001,0.003860194374285746,grace,mptrj
wbm-3-12323,grace,0.8571387301000001,-0.00063116012800009,grace,mptrj
wbm-3-12716,grace,0.9583244548000001,-0.03968054864777781,grace,mptrj
wbm-3-12746,grace,0.8950276485,-0.016221008962500005,grace,mptrj
wbm-3-12774,grace,0.8760313908,-0.034781243610999935,grace,mptrj
wbm-3-12889,grace,0.9434027469,-0.07390686203833324,grace,mptrj
wbm-3-13114,grace,0.9107582901,0.015377653243333239,grace,mptrj
wbm-3-13317,grace,0.9450135926000001,-0.04636530914916665,grace,mptrj
wbm-3-13400,grace,0.7673414639,-0.0008400278638889505,grace,mptrj
wbm-3-13486,grace,0.7804058157,-0.09392532621750008,grace,mptrj
wbm-3-13949,grace,0.8451002753,-0.04750974187000016,grace,mptrj
wbm-3-13976,grace,0.9035763844,-0.150174888631,grace,mptrj
wbm-3-14196,grace,0.8367072435,-0.04188604137499996,grace,mptrj
wbm-3-14217,grace,0.7668663229,-0.15102964456111118,grace,mptrj
wbm-3-1457,grace,0.8810797837000001,-0.031964716681999905,grace,mptrj
wbm-3-14648,grace,0.9445222134000001,-0.42270398374374996,grace,mptrj
wbm-3-148,grace,0.8195065181000001,-0.03134367184916667,grace,mptrj
wbm-3-14897,grace,0.8813599644000001,-0.39126172869666664,grace,mptrj
wbm-3-15167,grace,0.9198501429,-0.4143360935499999,grace,mptrj
wbm-3-15223,grace,0.9260965888,-0.19882951732999993,grace,mptrj
wbm-3-15280,grace,0.7574471142,-0.24533171844999999,grace,mptrj
wbm-3-15327,grace,0.7889835171,-0.21619736822999977,grace,mptrj
wbm-3-1552,grace,0.7458102527,0.08849157972777777,grace,mptrj
wbm-3-15643,grace,0.9943854004,-0.015840355566,grace,mptrj
wbm-3-16336,grace,0.8643281599,-0.022414502251666708,grace,mptrj
wbm-3-16734,grace,0.7699070634,-0.026494905538571395,grace,mptrj
wbm-3-16816,grace,0.9531129278,-0.022345132296666747,grace,mptrj
wbm-3-1719,grace,0.9037238548000001,-0.04389266281458326,grace,mptrj
wbm-3-17250,grace,0.9239635973,-0.01206901886749998,grace,mptrj
wbm-3-17617,grace,0.8574903167,-0.02847929870624995,grace,mptrj
wbm-3-17661,grace,0.8780325966,-0.21456731252777791,grace,mptrj
wbm-3-1822,grace,0.7563896862,-0.01686687725666663,grace,mptrj
wbm-3-18479,grace,0.7394558106,-0.030075254183333382,grace,mptrj
wbm-3-18841,grace,0.9098741367000001,-0.01941208503650795,grace,mptrj
wbm-3-19096,grace,0.9662731276000001,-0.03065798810666662,grace,mptrj
wbm-3-19145,grace,0.7492971069000001,-0.054704275290000125,grace,mptrj
wbm-3-19453,grace,0.9090025258000001,-0.02857912315333344,grace,mptrj
wbm-3-20198,grace,0.9507086138,-0.026686158893333218,grace,mptrj
wbm-3-20284,grace,0.9239495802000001,-0.007395610275555558,grace,mptrj
wbm-3-20301,grace,0.1868759397,-0.0661309366920633,grace,mptrj
wbm-3-20382,grace,0.8978447471000001,-0.1480882491166666,grace,mptrj
wbm-3-20528,grace,0.7761327098,-0.11288280241555558,grace,mptrj
wbm-3-20949,grace,0.7649357714,-0.08487725769333339,grace,mptrj
wbm-3-21531,grace,0.9165415662,-0.22937335694249997,grace,mptrj
wbm-3-21627,grace,1.1262521999,0.0037686161516665706,grace,mptrj
wbm-3-21642,grace,0.8892719611000001,-0.021446233216071357,grace,mptrj
wbm-3-22305,grace,1.0213581141,-0.4831787072729166,grace,mptrj
wbm-3-22379,grace,1.0025732328,-0.45355497688125,grace,mptrj
wbm-3-2248,grace,0.9127036428,-0.053447908347777684,grace,mptrj
wbm-3-22519,grace,0.9106906661,-0.5921023414888891,grace,mptrj
wbm-3-22524,grace,0.9884769595,-0.55548353914875,grace,mptrj
wbm-3-22718,grace,0.9958997148000001,-0.5594140121140622,grace,mptrj
wbm-3-22742,grace,0.8856155093,-0.45351991800000013,grace,mptrj
wbm-3-22772,grace,0.8571071872,-0.4424451781337499,grace,mptrj
wbm-3-23060,grace,0.8546371927,-0.5466005129674999,grace,mptrj
wbm-3-23205,grace,0.7636181014000001,-0.782347761407143,grace,mptrj
wbm-3-23657,grace,0.9345760797,-0.36212828862375,grace,mptrj
wbm-3-23961,grace,0.9455915061000001,-0.33694047624727275,grace,mptrj
wbm-3-24482,grace,0.8064167223,0.01816117657125007,grace,mptrj
wbm-3-24541,grace,0.8840545885000001,-0.01483072265555553,grace,mptrj
wbm-3-25261,grace,0.8917959415000001,0.010360498469999726,grace,mptrj
wbm-3-25538,grace,0.8585688092,-0.023505328215714324,grace,mptrj
wbm-3-25577,grace,0.9207461406,-0.032995078769999964,grace,mptrj
wbm-3-26237,grace,0.9433773251,-0.00024589739555551664,grace,mptrj
wbm-3-26853,grace,0.904177581,-0.11770286534583324,grace,mptrj
wbm-3-26855,grace,0.9268105717,-0.0750804444712501,grace,mptrj
wbm-3-27894,grace,0.8554799633,-0.08705150986916681,grace,mptrj
wbm-3-28259,grace,0.8399901717,-0.0604578740858333,grace,mptrj
wbm-3-28421,grace,0.9589271718000001,-0.06667685646571425,grace,mptrj
wbm-3-2876,grace,0.8964601315,-0.02865708543000015,grace,mptrj
wbm-3-29262,grace,0.9826503808,-0.02973574963111124,grace,mptrj
wbm-3-29413,grace,0.8451280638,0.009423677511111114,grace,mptrj
wbm-3-2947,grace,0.9567920037000001,-0.03661808098285719,grace,mptrj
wbm-3-29478,grace,0.8988328955,-0.053469932255000144,grace,mptrj
wbm-3-29820,grace,0.8937417572,-0.04616328579124964,grace,mptrj
wbm-3-29926,grace,0.9704438756,-0.01904100914200008,grace,mptrj
wbm-3-30118,grace,0.8784711728,0.037109253594000226,grace,mptrj
wbm-3-30211,grace,0.9430724975,0.037431989566000114,grace,mptrj
wbm-3-30339,grace,0.8494769144000001,-0.11207286871875,grace,mptrj
wbm-3-30439,grace,0.9580593696,-0.083332859259,grace,mptrj
wbm-3-30449,grace,0.9670705729,-0.030571361334000076,grace,mptrj
wbm-3-306,grace,0.8433937739,-0.03600456153416687,grace,mptrj
wbm-3-31547,grace,0.7757821919,-0.05586906169199999,grace,mptrj
wbm-3-32182,grace,0.9476180832000001,-0.2109344175900006,grace,mptrj
wbm-3-32371,grace,0.8161012393,-0.1833834135849999,grace,mptrj
wbm-3-3260,grace,0.9394178461,-0.02703986933999989,grace,mptrj
wbm-3-32953,grace,0.8587354112000001,-0.2517643453875,grace,mptrj
wbm-3-33052,grace,0.8780425994000001,-0.24740493210000003,grace,mptrj
wbm-3-33057,grace,0.8149097913000001,-0.2407355836366667,grace,mptrj
wbm-3-33496,grace,0.9734183556,-0.002450591760000087,grace,mptrj
wbm-3-33667,grace,0.7610154277000001,-0.37667922748249993,grace,mptrj
wbm-3-33669,grace,0.8059853397000001,-0.24517121385285737,grace,mptrj
wbm-3-33766,grace,0.7413867933,-0.11043541681875002,grace,mptrj
wbm-3-33958,grace,0.9334486077,-0.232844800234,grace,mptrj
wbm-3-34051,grace,0.9881922191,-0.042287849137142834,grace,mptrj
wbm-3-34079,grace,0.8786552407,-0.0273124237242858,grace,mptrj
wbm-3-34526,grace,0.8364732109,-0.07450035927499989,grace,mptrj
wbm-3-34928,grace,0.8369801254,-0.25427257038333284,grace,mptrj
wbm-3-35085,grace,0.9727061763,-0.0099240449908334,grace,mptrj
wbm-3-35166,grace,0.9514007497,-0.003538747349999996,grace,mptrj
wbm-3-35187,grace,0.7877729560000001,-0.08658946330600002,grace,mptrj
wbm-3-35781,grace,0.9312724309,-0.28195236920916666,grace,mptrj
wbm-3-35839,grace,0.9181935524,-0.3563022667758333,grace,mptrj
wbm-3-36237,grace,1.0020071254,0.005300056397499997,grace,mptrj
wbm-3-36320,grace,0.9269531146000001,-0.3917413470700001,grace,mptrj
wbm-3-36651,grace,0.8758013577,-0.07455556015727273,grace,mptrj
wbm-3-36996,grace,0.7887541119,-0.9427823059666665,grace,mptrj
wbm-3-37033,grace,0.9950439967,-0.321031765077,grace,mptrj
wbm-3-37063,grace,0.8397355199000001,-0.054092631575000015,grace,mptrj
wbm-3-37150,grace,0.9141285521,0.023483481816666794,grace,mptrj
wbm-3-37539,grace,1.0488180913,-0.340822052001,grace,mptrj
wbm-3-3762,grace,0.7320471678,-0.13274252807571432,grace,mptrj
wbm-3-37637,grace,0.9701641277,-0.0042083663425000134,grace,mptrj
wbm-3-37700,grace,0.8439613913,-0.018683303493750004,grace,mptrj
wbm-3-37760,grace,0.9024402216,-0.02234689668888892,grace,mptrj
wbm-3-37854,grace,0.8861262706,-0.011835145107499967,grace,mptrj
wbm-3-38201,grace,0.8811075173,-0.0032479330949999772,grace,mptrj
wbm-3-38304,grace,0.9359702993000001,-0.035000788553703664,grace,mptrj
wbm-3-38309,grace,0.9463554203000001,-0.017264289785555557,grace,mptrj
wbm-3-38620,grace,0.6274730603,-0.029241000939999928,grace,mptrj
wbm-3-38776,grace,0.9571554925,-0.24843246192000004,grace,mptrj
wbm-3-38878,grace,0.9222154096,-0.024887239344999895,grace,mptrj
wbm-3-39280,grace,0.7493648335,-0.04335558988749995,grace,mptrj
wbm-3-40020,grace,0.9757550476,-0.03954758538416663,grace,mptrj
wbm-3-40352,grace,0.8119499117000001,0.010106883635999963,grace,mptrj
wbm-3-40869,grace,0.6715324664,-0.04735025188750015,grace,mptrj
wbm-3-41021,grace,0.8200011081,-0.04901204328472216,grace,mptrj
wbm-3-41155,grace,0.7634192899000001,-0.07136078031718762,grace,mptrj
wbm-3-41162,grace,0.8422381228,-0.08431037536249976,grace,mptrj
wbm-3-41194,grace,0.6764082064,0.015052659704999865,grace,mptrj
wbm-3-41559,grace,0.9312292357,-0.00418548532999985,grace,mptrj
wbm-3-41591,grace,0.7996568066,0.011174630066666495,grace,mptrj
wbm-3-4193,grace,0.8293323238,-0.09311684073749982,grace,mptrj
wbm-3-42072,grace,0.8499821407,-0.059791133892000095,grace,mptrj
wbm-3-42429,grace,0.8977091533,0.06081299723249996,grace,mptrj
wbm-3-42516,grace,0.7227477406,0.023261621805000042,grace,mptrj
wbm-3-42538,grace,0.6680537909,-0.09289523604500012,grace,mptrj
wbm-3-42640,grace,0.7198734583,-0.014841623987499908,grace,mptrj
wbm-3-42658,grace,0.9658467913000001,-0.04100993688000006,grace,mptrj
wbm-3-42727,grace,0.8375991688000001,-0.225372010855,grace,mptrj
wbm-3-42969,grace,0.8484078482,-0.2628087204566666,grace,mptrj
wbm-3-43100,grace,0.8747858457000001,0.0017078458822222193,grace,mptrj
wbm-3-43237,grace,0.7714939355,-0.10982719944250033,grace,mptrj
wbm-3-43314,grace,1.0673261148,-0.2015482751425001,grace,mptrj
wbm-3-43330,grace,0.708781675,-0.25437288519750023,grace,mptrj
wbm-3-43872,grace,0.7157185381000001,-0.2521453827874998,grace,mptrj
wbm-3-44030,grace,0.7314704586,-0.3462672152619997,grace,mptrj
wbm-3-44054,grace,0.7525586508000001,-0.29607038416200027,grace,mptrj
wbm-3-44492,grace,0.8435713717000001,-0.3438815070689998,grace,mptrj
wbm-3-44546,grace,0.5518719303,-0.30159179726400026,grace,mptrj
wbm-3-44704,grace,1.0155284776,-0.23607453834805192,grace,mptrj
wbm-3-44894,grace,0.9464238246000001,-0.140234348145,grace,mptrj
wbm-3-44975,grace,0.8740117526000001,-0.078321646064,grace,mptrj
wbm-3-45183,grace,0.6991777189,-0.3057863926033331,grace,mptrj
wbm-3-45466,grace,0.9502032032000001,-0.07264038951299995,grace,mptrj
wbm-3-45678,grace,0.8428147601,-0.10546855652299995,grace,mptrj
wbm-3-45688,grace,0.6501374728,-0.17844744924000022,grace,mptrj
wbm-3-45998,grace,0.7135535913000001,-0.165747530989091,grace,mptrj
wbm-3-46394,grace,0.9976084746,-0.056352189764444525,grace,mptrj
wbm-3-46540,grace,0.9289718242,-0.030656355763333153,grace,mptrj
wbm-3-46685,grace,0.9005436592,-0.22173525851999992,grace,mptrj
wbm-3-46735,grace,0.87699912,-0.22534393064444438,grace,mptrj
wbm-3-47098,grace,0.9439324895000001,-0.10375568890277778,grace,mptrj
wbm-3-47103,grace,0.7624838158,-0.10304565163500001,grace,mptrj
wbm-3-47175,grace,0.8054357134,-0.10838872872833333,grace,mptrj
wbm-3-47241,grace,0.9480701345,-0.15077614544666673,grace,mptrj
wbm-3-47298,grace,0.7816674042,-0.009803863942500036,grace,mptrj
wbm-3-49919,grace,0.8864207953000001,-0.22469175609,grace,mptrj
wbm-3-4997,grace,0.7832193533,-0.09038488396166688,grace,mptrj
wbm-3-50064,grace,0.8785991001000001,0.016056204783750118,grace,mptrj
wbm-3-50205,grace,0.9684111924000001,-0.40263122668300017,grace,mptrj
wbm-3-50520,grace,0.9448166897,-0.48141967869333335,grace,mptrj
wbm-3-50670,grace,0.9247951594,-0.3350682879340002,grace,mptrj
wbm-3-51459,grace,0.850031061,-0.3409070186055556,grace,mptrj
wbm-3-51587,grace,0.9184651772,-0.37253338614400006,grace,mptrj
wbm-3-5184,grace,0.8655051307,-0.1332332816566667,grace,mptrj
wbm-3-52355,grace,1.0090680815,-0.4538272893666669,grace,mptrj
wbm-3-52431,grace,1.0033755291,-0.35624844786625004,grace,mptrj
wbm-3-52542,grace,0.8966185188,-0.45030736563125,grace,mptrj
wbm-3-52633,grace,0.9665446031,-0.40230580058499993,grace,mptrj
wbm-3-5266,grace,0.9053463797,-0.004251541870000016,grace,mptrj
wbm-3-52816,grace,0.8945061777000001,-0.4242679691481817,grace,mptrj
wbm-3-52847,grace,0.9928690595,-0.37589712650555573,grace,mptrj
wbm-3-53364,grace,0.9869264062,-0.4516831419439997,grace,mptrj
wbm-3-53557,grace,0.9765315761000001,-0.7314089246666668,grace,mptrj
wbm-3-53750,grace,0.9501818116,-0.42757342207600024,grace,mptrj
wbm-3-54048,grace,0.9642227967,-0.41970117170200016,grace,mptrj
wbm-3-54295,grace,0.909626963,-0.8640391408314814,grace,mptrj
wbm-3-54341,grace,1.0516482328,-0.42695806459299995,grace,mptrj
wbm-3-54781,grace,0.9667004323,-0.425351017633,grace,mptrj
wbm-3-54884,grace,1.0271632807,-0.4077001577459998,grace,mptrj
wbm-3-54941,grace,0.9243836765000001,-0.4237366135470003,grace,mptrj
wbm-3-54994,grace,0.8330698776000001,-0.40950636218500025,grace,mptrj
wbm-3-5506,grace,0.8943268835,-0.07642451058249998,grace,mptrj
wbm-3-55447,grace,0.9789724590000001,-0.7216873409411112,grace,mptrj
wbm-3-55539,grace,0.9818062293,-0.43673009806599977,grace,mptrj
wbm-3-55627,grace,1.0401945057,-0.4647357935753247,grace,mptrj
wbm-3-56074,grace,0.8950899935000001,-0.7782049732848487,grace,mptrj
wbm-3-56128,grace,1.0036227436,-0.45443367358916636,grace,mptrj
wbm-3-56146,grace,1.0592078339,-0.47924857644500013,grace,mptrj
wbm-3-56178,grace,0.8432480833,-0.12754145905916658,grace,mptrj
wbm-3-56716,grace,0.9378285434,-0.4016681580616666,grace,mptrj
wbm-3-56851,grace,1.0261689347,-0.4469990544450001,grace,mptrj
wbm-3-56962,grace,0.7700012623,-0.015277944084285722,grace,mptrj
wbm-3-57010,grace,0.9282087723,-0.14018747027916667,grace,mptrj
wbm-3-57180,grace,1.0139735194,-0.16296999804400003,grace,mptrj
wbm-3-57785,grace,0.6726687266,-0.060176076383333665,grace,mptrj
wbm-3-58210,grace,0.8032820561,-0.04998229474888889,grace,mptrj
wbm-3-58328,grace,0.8705681557,-0.36239981337999994,grace,mptrj
wbm-3-58361,grace,0.8069904027,-0.21922806861500002,grace,mptrj
wbm-3-59267,grace,0.8575976371,-0.05327642603777779,grace,mptrj
wbm-3-59295,grace,0.8325738866,-0.22179663087400003,grace,mptrj
wbm-3-59449,grace,0.8984702462,-0.18744682917916666,grace,mptrj
wbm-3-59466,grace,0.9334040751,-0.13004311714166655,grace,mptrj
wbm-3-595,grace,0.8743633673000001,-0.41736112891363625,grace,mptrj
wbm-3-59933,grace,0.8975857752,0.03328922378500009,grace,mptrj
wbm-3-60022,grace,0.8492814754,-0.016307170696666696,grace,mptrj
wbm-3-60241,grace,0.8306244899,0.016470772657500056,grace,mptrj
wbm-3-603,grace,0.8630361141,-0.0842629353177778,grace,mptrj
wbm-3-60446,grace,0.9135860874,-0.09203682611444447,grace,mptrj
wbm-3-61162,grace,0.9426872517,-0.04197922592166658,grace,mptrj
wbm-3-61232,grace,0.8485871115,-0.030500750339999973,grace,mptrj
wbm-3-61906,grace,0.9263070368,-0.018996173136666825,grace,mptrj
wbm-3-62045,grace,0.47250513660000004,-0.10319181371111104,grace,mptrj
wbm-3-6216,grace,0.8113239781,-0.06886041153625007,grace,mptrj
wbm-3-62502,grace,0.6506752835,0.04941328724285705,grace,mptrj
wbm-3-62783,grace,0.7878645024,-0.04048001305374989,grace,mptrj
wbm-3-62830,grace,0.8138356652000001,-0.16338128937272722,grace,mptrj
wbm-3-63055,grace,0.7576745315000001,-0.07224824672999984,grace,mptrj
wbm-3-63253,grace,0.8923575727,-0.03664020205777787,grace,mptrj
wbm-3-63360,grace,0.8230364163,-0.05616441152962958,grace,mptrj
wbm-3-63525,grace,0.6992582890000001,-0.14472891789099976,grace,mptrj
wbm-3-64157,grace,0.9491932011,-0.26441057803666657,grace,mptrj
wbm-3-64616,grace,0.7834987281,-0.3908390006287501,grace,mptrj
wbm-3-65153,grace,0.8619237768,-0.2937116567524999,grace,mptrj
wbm-3-65435,grace,0.8400463809000001,-0.35465797108055536,grace,mptrj
wbm-3-65475,grace,1.0617288685,-0.21050745703333332,grace,mptrj
wbm-3-65984,grace,0.9021218462,-0.0697575946383336,grace,mptrj
wbm-3-66716,grace,0.9360291711000001,-0.05912681263124995,grace,mptrj
wbm-3-6686,grace,0.9765453273,-0.03041285652666671,grace,mptrj
wbm-3-66915,grace,0.8557443128000001,-0.029256601735999865,grace,mptrj
wbm-3-67124,grace,0.7798969462,-0.005031279905000119,grace,mptrj
wbm-3-67497,grace,0.810446019,-0.27446109811249997,grace,mptrj
wbm-3-67713,grace,1.0718611988,-0.251892338915,grace,mptrj
wbm-3-67920,grace,0.8490707943,-0.30896785565416657,grace,mptrj
wbm-3-68136,grace,0.8681257422,-0.27327001124750006,grace,mptrj
wbm-3-68514,grace,0.8706006785,0.03370371331000004,grace,mptrj
wbm-3-68711,grace,0.8959489171,-0.07647585883142857,grace,mptrj
wbm-3-69146,grace,0.9498172664000001,0.06607830508399985,grace,mptrj
wbm-3-69202,grace,0.9387434126,-0.016917356427500075,grace,mptrj
wbm-3-69261,grace,0.7934873294,-0.018347200535714186,grace,mptrj
wbm-3-69323,grace,1.0174973467,-0.0010839226350000785,grace,mptrj
wbm-3-69961,grace,0.8958798624000001,-0.009564273782727251,grace,mptrj
wbm-3-70170,grace,0.8775834067,-0.041734871779090875,grace,mptrj
wbm-3-70189,grace,0.9204464491000001,-0.043710164204545585,grace,mptrj
wbm-3-70249,grace,0.8905426242000001,-0.026685125959999764,grace,mptrj
wbm-3-70474,grace,0.8477907602,-0.19072965438333256,grace,mptrj
wbm-3-712,grace,0.9755177552000001,-0.03970386564749999,grace,mptrj
wbm-3-71225,grace,0.8990578972000001,-0.018209118716999838,grace,mptrj
wbm-3-71404,grace,0.9311721077,0.016685852930000068,grace,mptrj
