time_s_exact,R40_Eeq_surface_residual_N_V,R80_Eeq_surface_residual_N_V,R160_Eeq_surface_residual_N_V,difference_R80_minus_R40_Eeq_surface_residual_N_V,difference_R160_minus_R80_Eeq_surface_residual_N_V,R40_Eeq_surface_residual_P_V,R80_Eeq_surface_residual_P_V,R160_Eeq_surface_residual_P_V,difference_R80_minus_R40_Eeq_surface_residual_P_V,difference_R160_minus_R80_Eeq_surface_residual_P_V,R40_Li_total_mol_m2,R80_Li_total_mol_m2,R160_Li_total_mol_m2,difference_R80_minus_R40_Li_total_mol_m2,difference_R160_minus_R80_Li_total_mol_m2,R40_V_V,R80_V_V,R160_V_V,difference_R80_minus_R40_V_V,difference_R160_minus_R80_V_V,R40_boundary_N_Eeq_V,R80_boundary_N_Eeq_V,R160_boundary_N_Eeq_V,difference_R80_minus_R40_boundary_N_Eeq_V,difference_R160_minus_R80_boundary_N_Eeq_V,R40_boundary_N_etamid_V,R80_boundary_N_etamid_V,R160_boundary_N_etamid_V,difference_R80_minus_R40_boundary_N_etamid_V,difference_R160_minus_R80_boundary_N_etamid_V,R40_boundary_N_phil_V,R80_boundary_N_phil_V,R160_boundary_N_phil_V,difference_R80_minus_R40_boundary_N_phil_V,difference_R160_minus_R80_boundary_N_phil_V,R40_boundary_N_phis_V,R80_boundary_N_phis_V,R160_boundary_N_phis_V,difference_R80_minus_R40_boundary_N_phis_V,difference_R160_minus_R80_boundary_N_phis_V,R40_boundary_N_x_particle_average,R80_boundary_N_x_particle_average,R160_boundary_N_x_particle_average,difference_R80_minus_R40_boundary_N_x_particle_average,difference_R160_minus_R80_boundary_N_x_particle_average,R40_boundary_N_x_surface,R80_boundary_N_x_surface,R160_boundary_N_x_surface,difference_R80_minus_R40_boundary_N_x_surface,difference_R160_minus_R80_boundary_N_x_surface,R40_boundary_P_Eeq_V,R80_boundary_P_Eeq_V,R160_boundary_P_Eeq_V,difference_R80_minus_R40_boundary_P_Eeq_V,difference_R160_minus_R80_boundary_P_Eeq_V,R40_boundary_P_etamid_V,R80_boundary_P_etamid_V,R160_boundary_P_etamid_V,difference_R80_minus_R40_boundary_P_etamid_V,difference_R160_minus_R80_boundary_P_etamid_V,R40_boundary_P_phil_V,R80_boundary_P_phil_V,R160_boundary_P_phil_V,difference_R80_minus_R40_boundary_P_phil_V,difference_R160_minus_R80_boundary_P_phil_V,R40_boundary_P_phis_V,R80_boundary_P_phis_V,R160_boundary_P_phis_V,difference_R80_minus_R40_boundary_P_phis_V,difference_R160_minus_R80_boundary_P_phis_V,R40_boundary_P_x_particle_average,R80_boundary_P_x_particle_average,R160_boundary_P_x_particle_average,difference_R80_minus_R40_boundary_P_x_particle_average,difference_R160_minus_R80_boundary_P_x_particle_average,R40_boundary_P_x_surface,R80_boundary_P_x_surface,R160_boundary_P_x_surface,difference_R80_minus_R40_boundary_P_x_surface,difference_R160_minus_R80_boundary_P_x_surface,R40_delta_Eeq_V,R80_delta_Eeq_V,R160_delta_Eeq_V,difference_R80_minus_R40_delta_Eeq_V,difference_R160_minus_R80_delta_Eeq_V,R40_delta_etaMid_V,R80_delta_etaMid_V,R160_delta_etaMid_V,difference_R80_minus_R40_delta_etaMid_V,difference_R160_minus_R80_delta_etaMid_V,R40_delta_phiL_V,R80_delta_phiL_V,R160_delta_phiL_V,difference_R80_minus_R40_delta_phiL_V,difference_R160_minus_R80_delta_phiL_V,R40_eta_minus_etaMid_N_V,R80_eta_minus_etaMid_N_V,R160_eta_minus_etaMid_N_V,difference_R80_minus_R40_eta_minus_etaMid_N_V,difference_R160_minus_R80_eta_minus_etaMid_N_V,R40_eta_minus_etaMid_P_V,R80_eta_minus_etaMid_P_V,R160_eta_minus_etaMid_P_V,difference_R80_minus_R40_eta_minus_etaMid_P_V,difference_R160_minus_R80_eta_minus_etaMid_P_V,R40_identity_residual_V,R80_identity_residual_V,R160_identity_residual_V,difference_R80_minus_R40_identity_residual_V,difference_R160_minus_R80_identity_residual_V,R40_reaction_input_surface_residual_N_x,R80_reaction_input_surface_residual_N_x,R160_reaction_input_surface_residual_N_x,difference_R80_minus_R40_reaction_input_surface_residual_N_x,difference_R160_minus_R80_reaction_input_surface_residual_N_x,R40_reaction_input_surface_residual_P_x,R80_reaction_input_surface_residual_P_x,R160_reaction_input_surface_residual_P_x,difference_R80_minus_R40_reaction_input_surface_residual_P_x,difference_R160_minus_R80_reaction_input_surface_residual_P_x
0.95,0E-16,0E-16,0E-15,0E-16,0E-16,0E-15,0E-15,0E-15,0E-15,0E-15,1.236902963915192859,1.236902963915190654,1.236902963915190858,-2.205E-15,2.04E-16,2.2820648864603346,2.282541241771971,2.2826581958251255,0.0004763553116364,0.0001169540531545,1.3608291857787218,1.3603404364523863,1.360220444073203,-0.0004887493263355,-0.0001199923791833,-0.05348049749793571,-0.05346796691577649,-0.0534648944456837,0.00001253058215922,0.00000307247009279,-1.307348688280786,-1.3068724695366098,-1.3067555496275194,0.0004762187441762,0.0001169199090904,0.0,0.0,0.0,0.0,0.0,0.01174497737449571,0.01174497890202898,0.01174497928067433,1.52753327E-9,3.7864535E-10,0.012553639849424798,0.012561435226905032,0.012563349062566962,0.000007795377480234,0.000001913835661930,3.578560619924936,3.578560812304128,3.578560860306587,1.92379192E-7,4.8002459E-8,0.008131869461308838,0.008131816336032216,0.008131803081136812,-5.3125276622E-8,-1.3254895404E-8,-1.30462760292591,-1.304151386868189,-1.304034467562598,0.000476216057721,0.000116919305591,2.2820648864603346,2.282541241771971,2.2826581958251255,0.0004763553116364,0.0001169540531545,0.9240380002922041,0.9240380005301789,0.9240380005897332,2.379748E-10,5.95543E-11,0.9237399005552822,0.9237395420289422,0.9237394525694449,-3.585263400E-7,-8.94594973E-8,2.2177314341462142,2.2182203758517417,2.218340416233384,0.0004889417055275,0.0001200403816423,0.061612366959244548,0.061599783251808706,0.061596697526820512,-0.000012583707435842,-0.000003085724988194,0.002721085354876,0.0027210826684208,0.0027210820649214,-2.6864552E-9,-6.034994E-10,0E-17,0E-17,0E-16,0E-17,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,-1.48E-16,-2.06E-16,-4.12E-16,-5.8E-17,-2.06E-16,0E-12,0E-13,0E-12,0E-13,0E-13,0E-10,0E-10,0E-10,0E-10,0E-10
0.96,0E-16,0E-15,0E-16,0E-16,0E-16,0E-16,0E-14,0E-16,0E-16,0E-16,1.236902963915190223,1.236902963915191832,1.23690296391519024,1.609E-15,-1.592E-15,2.2823454274158586,2.282819178155871,2.2829355163826373,0.0004737507400124,0.0001163382267663,1.3605444543803953,1.360058380098978,1.3599390201836803,-0.0004860742814173,-0.0001193599152977,-0.05347426527424459,-0.053461805909679194,-0.053458750262806554,0.000012459364565396,0.000003055646872640,-1.3070701891061507,-1.3065965741892989,-1.3064802699208737,0.0004736149168518,0.0001163042684252,0.0,0.0,0.0,0.0,0.0,0.011745233577493247,0.011745235103237932,0.011745235481459962,1.525744685E-9,3.78222030E-10,0.012558181213700571,0.012565933925168216,0.01256783767325669,0.000007752711467645,0.000001903748088474,3.5785615553362637,3.57856174669268,3.5785617944408097,1.913564163E-7,4.77481297E-8,0.008131395219069137,0.008131342394296581,0.008131329214131178,-5.2824772556E-8,-1.3180165403E-8,-1.3043475231394743,-1.3038739109311057,-1.3037576072723038,0.0004736122083686,0.0001163036588019,2.2823454274158586,2.282819178155871,2.2829355163826373,0.0004737507400124,0.0001163382267663,0.9240377284677909,0.924037728706967,0.9240377287668213,2.391761E-10,5.98543E-11,0.9237381572815111,0.9237378006612612,0.9237377116757421,-3.566202499E-7,-8.89855191E-8,2.2180171009558684,2.218503366593702,2.2186227742571294,0.0004862656378336,0.0001194076634274,0.061605660493313727,0.061593148303975775,0.061590079476937732,-0.000012512189337952,-0.000003068827038043,0.0027226659666764,0.0027226632581932,0.0027226626485699,-2.7084832E-9,-6.096233E-10,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,7.3E-17,2.5E-17,2.68E-16,-4.8E-17,2.43E-16,0E-12,0E-13,0E-13,0E-13,0E-13,0E-10,0E-10,0E-11,0E-10,0E-11
0.97,0E-15,0E-16,0E-16,0E-16,0E-16,0E-16,0E-15,0E-16,0E-16,0E-16,1.236902963915190436,1.236902963915190649,1.236902963915189762,2.13E-16,-8.87E-16,2.282624511999856,2.283095700666859,2.2832114327268798,0.000471188667003,0.0001157320600208,1.360261207260643,1.3597777644460314,1.3596590270909448,-0.0004834428146116,-0.0001187373550866,-0.05346806463684639,-0.053455675397428015,-0.053452636326529746,0.000012389239418375,0.000003039070898269,-1.3067931426237966,-1.3063220890486034,-1.306206390764415,0.0004710535751932,0.0001156982841884,0.0,0.0,0.0,0.0,0.0,0.011745489785090551,0.011745491309040164,0.011745491686837067,1.523949613E-9,3.77796903E-10,0.012562698904262348,0.01257040964477275,0.012572303463247846,0.000007710740510402,0.000001893818475096,3.5785624860781247,3.578562676427739,3.5785627239255007,1.903496143E-7,4.74977617E-8,0.008130922526857542,0.008130869997917234,0.008130856891328087,-5.2528940308E-8,-1.3106589147E-8,-1.3040688966051261,-1.3035978457587971,-1.3034821480899488,0.0004710508463290,0.0001156976688483,2.282624511999856,2.283095700666859,2.2832114327268798,0.000471188667003,0.0001157320600208,0.9240374566549246,0.9240374568952959,0.9240374569554485,2.403713E-10,6.01526E-11,0.9237364227099631,0.9237360679660341,0.9237359794471115,-3.547439290E-7,-8.85189226E-8,2.2183012788174817,2.2187849119817076,2.2189036968345559,0.0004836331642259,0.0001187848528483,0.061598987163703932,0.061586545395345249,0.061583493217857833,-0.000012441768358683,-0.000003052177487416,0.0027242460186705,0.0027242432898063,0.0027242426744662,-2.7288642E-9,-6.153401E-10,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,-1.32E-16,-1.49E-16,-1.33E-16,-1.7E-17,1.6E-17,0E-12,0E-13,0E-12,0E-13,0E-13,0E-11,0E-10,0E-11,0E-11,0E-11
0.98,0E-16,0E-15,0E-15,0E-16,0E-15,0E-15,0E-15,0E-16,0E-15,0E-16,1.23690296391519124,1.236902963915190341,1.236902963915190633,-8.99E-16,2.92E-16,2.2829021632939095,2.2833708312403913,2.28348596654341,0.0004686679464818,0.0001151353030187,1.3599794209303593,1.359498567178034,1.359380442735299,-0.0004808537523253,-0.000118124442735,-0.05346189512302213,-0.053449574944133715,-0.053446552207973896,0.000012320178888415,0.000003022736159819,-1.3065175258073372,-1.3060489922339003,-1.305933890527325,0.0004685335734369,0.0001151017065753,0.0,0.0,0.0,0.0,0.0,0.011745745997233055,0.011745747519381676,0.011745747896751752,1.522148621E-9,3.77370076E-10,0.012567193295752977,0.012574862741643102,0.012576746784384734,0.000007669445890125,0.000001884042741632,3.578563412222682,3.578563601581057,3.5785636488323096,1.89358375E-7,4.72512526E-8,0.008130451361805235,0.008130399124151033,0.008130386090007935,-5.2237654202E-8,-1.3034143098E-8,-1.303791700290578,-1.3033231694648166,-1.3032080683789076,0.0004685308257614,0.0001151010859090,2.2829021632939095,2.2833708312403913,2.28348596654341,0.0004686679464818,0.0001151353030187,0.9240371848535694,0.9240371850951298,0.9240371851555792,2.415604E-10,6.04494E-11,0.9237346967061537,0.9237343438095429,0.9237342557500253,-3.528966108E-7,-8.80595176E-8,2.2185839912923227,2.219065034403023,2.2191832060970106,0.0004810431107003,0.0001181716939876,0.061592346484827365,0.061579974068284748,0.061576938297981831,-0.000012372416542617,-0.000003035770302917,0.0027258255167592,0.0027258227690837,0.0027258221484174,-2.7476755E-9,-6.206663E-10,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,2.35E-16,-1.48E-16,1.69E-16,-3.83E-16,3.17E-16,0E-13,0E-13,0E-12,0E-13,0E-13,0E-10,0E-11,0E-10,0E-11,0E-11
0.99,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-15,0E-16,0E-16,1.236902963915190451,1.236902963915191835,1.236902963915191573,1.384E-15,-2.62E-16,2.2831784037751603,2.2836445912504093,2.283759138965237,0.0004661874752490,0.0001145477148277,1.3596990725149927,1.3592207665501035,1.3591032456185161,-0.0004783059648892,-0.0001175209315874,-0.053455756281582056,-0.05344350412543353,-0.05344049748858626,0.000012252156148526,0.00000300663684727,-1.3062433162334106,-1.30577726242467,-1.3056627481299299,0.0004660538087406,0.0001145142947401,0.0,0.0,0.0,0.0,0.0,0.011746002213867344,0.011746003734209531,0.011746004111151221,1.520342187E-9,3.76941690E-10,0.012571664753013396,0.012579293562602387,0.012581167979556412,0.000007628809588991,0.000001874416954025,3.5785643338402564,3.5785645222225573,3.578564569231062,1.883823009E-7,4.70085047E-8,0.008129981701614941,0.008129929750809062,0.008129916788013336,-5.1950805879E-8,-1.2962795726E-8,-1.303515911766711,-1.303049860722957,-1.302935347053838,0.000466051043754,0.000114513669119,2.2831784037751603,2.2836445912504093,2.283759138965237,0.0004661874752490,0.0001145477148277,0.9240369130636898,0.9240369133064321,0.9240369133671754,2.427423E-10,6.07433E-11,0.9237329791390294,0.9237326280614725,0.9237325404543515,-3.510775569E-7,-8.76071210E-8,2.2188652613252637,2.2193437556724538,2.2194613236125459,0.0004784943471901,0.0001175679400921,0.061585737983196997,0.061573433876242592,0.061570414276599596,-0.000012304106954405,-0.000003019599642996,0.0027274044666996,0.002727401701713,0.0027274010760919,-2.7649866E-9,-6.256211E-10,0E-18,0E-17,0E-17,0E-18,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,3E-18,-9.2E-17,-3.96E-16,-9.5E-17,-3.04E-16,0E-13,0E-12,0E-13,0E-13,0E-13,0E-10,0E-11,0E-11,0E-11,0E-11
1,0E-15,0E-16,0E-16,0E-16,0E-16,0E-16,0E-15,0E-15,0E-16,0E-15,1.23690296391519035,1.23690296391519038,1.236902963915192079,3E-17,1.699E-15,2.283453255338267,2.2839170015292725,2.284030970592337,0.0004637461910055,0.0001139690630645,1.359420139732216,1.3589443413677573,1.3588274147840256,-0.0004757983644587,-0.0001169265837317,-0.053449647672457745,-0.0534374625271381,-0.05343447175978566,0.000012185145319645,0.00000299076735244,-1.3059704920597583,-1.3055068788406192,-1.30539294302424,0.0004636132191391,0.0001139358163792,0.0,0.0,0.0,0.0,0.0,0.011746258434941011,0.011746259953471849,0.011746260329983703,1.518530838E-9,3.76511854E-10,0.012576113631438785,0.01258370244569505,0.012585567383012709,0.000007588814256265,0.000001864937317659,3.5785652509993926,3.578565438420403,3.578565485189826,1.874210104E-7,4.6769423E-8,0.008129513524516963,0.00812946185623975,0.008129448963719366,-5.1668277213E-8,-1.2892520384E-8,-1.3032415091856426,-1.3027778987473702,-1.302663963561208,0.0004636104382724,0.0001139351861622,2.283453255338267,2.2839170015292725,2.284030970592337,0.0004637461910055,0.0001139690630645,0.9240366412852499,0.924036641529167,0.9240366415902033,2.439171E-10,6.10363E-11,0.9237312698808466,0.9237309205947926,0.9237308334332353,-3.492860540E-7,-8.71615573E-8,2.2191451112671766,2.2196210970526457,2.2197380704058004,0.0004759857854691,0.0001169733531547,0.061579161196974708,0.06156692438337785,0.061563920723505026,-0.000012236813596858,-0.000003003659872824,0.0027289828741157,0.0027289800932490,0.002728979463032,-2.7808667E-9,-6.302170E-10,0E-18,0E-16,0E-17,0E-18,0E-17,0E-18,0E-17,0E-18,0E-18,0E-18,-8E-18,-5E-17,-4.26E-16,-4.2E-17,-3.76E-16,0E-12,0E-13,0E-13,0E-13,0E-13,0E-11,0E-10,0E-10,0E-11,0E-10
1.05,0E-15,0E-16,0E-16,0E-16,0E-16,0E-15,0E-15,0E-15,0E-15,0E-15,1.236902963915189763,1.236902963915190463,1.236902963915192487,7.00E-16,2.024E-15,2.2848075424307366,2.2852596293042238,2.2853708302165194,0.0004520868734872,0.0001112009122956,1.358045832233798,1.3575820107385304,1.3574679275937411,-0.0004638214952676,-0.0001140831447893,-0.053419541018885575,-0.05340767673302094,-0.05340476207979594,0.000011864285864635,0.00000291465322500,-1.3046262912149125,-1.3041743340055094,-1.3040631655139452,0.0004519572094031,0.0001111684915642,0.0,0.0,0.0,0.0,0.0,0.011747539604804407,0.011747541114222984,0.011747541488568715,1.509418577E-9,3.74345731E-10,0.012598033345997604,0.0126054311334609,0.01260725071894132,0.000007397787463296,0.00000181958548042,3.578569772623871,3.578569955445471,3.578570001070837,1.82821600E-7,4.5625366E-8,0.008127194024695417,0.008127143708501539,0.008127131152332545,-5.0316193878E-8,-1.2556168994E-8,-1.3018894242178296,-1.3014374698497488,-1.3013263020066501,0.0004519543680808,0.0001111678430987,2.2848075424307366,2.2852596293042238,2.2853708302165194,0.0004520868734872,0.0001112009122956,0.9240352825632066,0.9240352828129044,0.9240352828753847,2.496978E-10,6.24803E-11,0.9237228431822131,0.9237225024678232,0.9237224174383811,-3.407143899E-7,-8.50294421E-8,2.220523940390073,2.2209879447069406,2.2211020734770959,0.0004640043168676,0.0001141287701553,0.061546735043580992,0.061534820441522479,0.061531893232128485,-0.000011914602058513,-0.000002927209393994,0.0027368669970829,0.0027368641557606,0.0027368635072951,-2.8413223E-9,-6.484655E-10,0E-18,0E-17,0E-17,0E-18,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,-2.92E-16,1.21E-16,-8.5E-17,4.13E-16,-2.06E-16,0E-12,0E-12,0E-13,0E-12,0E-13,0E-11,0E-11,0E-11,0E-11,0E-11
1.1,0E-15,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,1.236902963915191674,1.236902963915190562,1.236902963915191076,-1.112E-15,5.14E-16,2.286130093265664,2.286571689176736,2.286680311558111,0.000441595911072,0.000108622381375,1.356703875692924,1.3562508360627192,1.3561394018691164,-0.0004530396302048,-0.0001114341936028,-0.05339012984846647,-0.05337855870239783,-0.05337571523360407,0.00001157114606864,0.00000284346879376,-1.3033137458444575,-1.3028722773603214,-1.3027636866355123,0.0004414684841361,0.0001085907248091,0.0,0.0,0.0,0.0,0.0,0.011748820878331482,0.011748822377717964,0.011748822749878702,1.499386482E-9,3.72160738E-10,0.012619437074319074,0.01262666289487914,0.012628440230532681,0.000007225820560066,0.000001777335653541,3.5785741921617285,3.5785743717728082,3.5785744163320006,1.796110797E-7,4.45591924E-8,0.008124908614330018,0.008124859214320157,0.008124846971724331,-4.9400009861E-8,-1.2242595826E-8,-1.3005690075103944,-1.3001275418103926,-1.3000189517456138,0.0004414657000018,0.0001085900647788,2.286130093265664,2.286571689176736,2.286680311558111,0.000441595911072,0.000108622381375,0.9240339241220884,0.9240339243768001,0.9240339244406848,2.547117E-10,6.38847E-11,0.9237146067367061,0.9237142720055838,0.9237141889631082,-3.347311223E-7,-8.30424756E-8,2.2218703164688045,2.2223235357100890,2.2224350144628842,0.0004532192412845,0.0001114787527952,0.061515038462796488,0.061503417916717987,0.061500562205328401,-0.000011620546078501,-0.000002855711389586,0.0027447383340631,0.0027447355499288,0.0027447348898985,-2.7841343E-9,-6.600303E-10,0E-17,0E-17,0E-17,0E-17,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,-8.8E-17,2.13E-16,-1.01E-16,3.01E-16,-3.14E-16,0E-13,0E-13,0E-13,0E-13,0E-13,0E-10,0E-11,0E-9,0E-11,0E-11
1.15,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,1.236902963915190649,1.236902963915191084,1.236902963915190668,4.35E-16,-4.16E-16,2.2874233813220033,2.2878549705608093,2.2879611859426876,0.0004315892388060,0.0001062153818783,1.3553917529432211,1.3549489956472214,1.3548400344505391,-0.0004427572959997,-0.0001089611966823,-0.05336136452755591,-0.05335007168235273,-0.05334729491970647,0.00001129284520318,0.00000277676264626,-1.3020303884156652,-1.3015989239648686,-1.3014927395308327,0.0004314644507966,0.0001061844340359,0.0,0.0,0.0,0.0,0.0,0.011750102249271973,0.011750103739247975,0.011750104109213556,1.489976002E-9,3.69965581E-10,0.012640364964309288,0.012647426785305185,0.012649164677539647,0.000007061820995897,0.000001737892234462,3.5785785173987326,3.5785786932670596,3.5785787368305804,1.758683270E-7,4.35635208E-8,0.008122654799068929,0.008122606492174889,0.008122594542518069,-4.8306894040E-8,-1.1949656820E-8,-1.2992777908757984,-1.2988463291984251,-1.2987401454304108,0.0004314616773733,0.0001061837680143,2.2874233813220033,2.2878549705608093,2.2879611859426876,0.0004315892388060,0.0001062153818783,0.9240325659574447,0.9240325662174759,0.9240325662827312,2.600312E-10,6.52553E-11,0.9237065460344253,0.9237062182784598,0.9237061370915637,-3.277559655E-7,-8.11868961E-8,2.2231867644555115,2.2236296976198382,2.2237387023800413,0.0004429331643267,0.0001090047602031,0.061484019326624839,0.061472678174527619,0.061469889462224539,-0.000011341152097220,-0.000002788712303080,0.0027525975398668,0.0027525947664435,0.0027525941004219,-2.7734233E-9,-6.660216E-10,0E-17,0E-17,0E-17,0E-17,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,1.61E-16,-1.9E-17,-1.39E-16,-1.80E-16,-1.20E-16,0E-13,0E-12,0E-13,0E-13,0E-13,0E-11,0E-11,0E-10,0E-11,0E-11
1.2,0E-16,0E-16,0E-16,0E-16,0E-16,0E-15,0E-16,0E-15,0E-16,0E-16,1.236902963915190377,1.236902963915190603,1.236902963915189692,2.26E-16,-9.11E-16,2.288689090583011,2.2891112544702144,2.289215217006927,0.0004221638872034,0.0001039625367126,1.3541077489764013,1.3536746766552297,1.3535680303034459,-0.0004330723211716,-0.0001066463517838,-0.05333320997368096,-0.053322179397250036,-0.05331946529364129,0.000011030576430924,0.000002714103608746,-1.3007745390027203,-1.3003524972579796,-1.3002485650098046,0.0004220417447407,0.0001039322481750,0.0,0.0,0.0,0.0,0.0,0.011751383713247417,0.011751385194036637,0.011751385561804982,1.480789220E-9,3.67768345E-10,0.012660844369738918,0.012667751718839704,0.012669452690123446,0.000006907349100786,0.000001700971283742,3.578582753653405,3.5785829257663275,3.578582968397578,1.721129225E-7,4.26312505E-8,0.008120430865439676,0.008120383662421737,0.008120371987153874,-4.7203017939E-8,-1.1675267863E-8,-1.2980140939358333,-1.297592054958535,-1.2974881233778048,0.0004220389772983,0.0001039315807302,2.288689090583011,2.2891112544702144,2.289215217006927,0.0004221638872034,0.0001039625367126,0.9240312080660734,0.9240312083314416,0.9240312083980349,2.653682E-10,6.65933E-11,0.9236986511635377,0.9236983304063109,0.9236982509568342,-3.207572268E-7,-7.94494767E-8,2.2244750046770037,2.2249082491110978,2.2250149380941321,0.0004332444340941,0.0001066889830343,0.061453640839120636,0.061442563059671773,0.061439837280795164,-0.000011077779448863,-0.000002725778876609,0.0027604450668870,0.0027604422994446,0.0027604416319998,-2.7674424E-9,-6.674448E-10,0E-17,0E-18,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,-3.36E-16,2.27E-16,-6.4E-17,5.63E-16,-2.91E-16,0E-12,0E-13,0E-12,0E-13,0E-13,0E-10,0E-11,0E-10,0E-11,0E-11
1.25,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,1.236902963915190655,1.23690296391519069,1.236902963915189578,3.5E-17,-1.112E-15,2.2899288895136594,2.290342200058868,2.29044404833952,0.0004133105452086,0.000101848280652,1.3528501648631188,1.3524261902571793,1.3523217165453973,-0.0004239746059395,-0.0001044737117820,-0.053305631697091904,-0.05329484802349982,-0.053292192919112136,0.000010783673592084,0.000002655104387684,-1.299544533166027,-1.2991313422336794,-1.2990295236262852,0.0004131909323476,0.0001018186073942,0.0,0.0,0.0,0.0,0.0,0.011752665265835141,0.011752666737540968,0.011752667103116846,1.471705827E-9,3.65575878E-10,0.01268090238792523,0.012687664631712068,0.012689330950162486,0.000006762243786838,0.000001666318450418,3.5785869062036375,3.5785870747112836,3.5785871164673044,1.685076461E-7,4.17560208E-8,0.008118235106903793,0.008118188966088624,0.008118177548511074,-4.6140815169E-8,-1.1417577550E-8,-1.296776251796882,-1.2963630636185042,-1.2962612456762959,0.0004131881783778,0.0001018179422083,2.2899288895136594,2.290342200058868,2.29044404833952,0.0004133105452086,0.000101848280652,0.9240298504446788,0.9240298507153066,0.924029850783207,2.706278E-10,6.79004E-11,0.9236909122879341,0.9236905982496585,0.9236905204312982,-3.140382756E-7,-7.78183603E-8,2.2257367413405187,2.2261608844541043,2.2262653999219071,0.0004241431135856,0.0001045154678028,0.061423866803995697,0.061413036989588444,0.061410370467623210,-0.000010829814407253,-0.000002666521965234,0.002768281369145,0.0027682786151752,0.0027682779499893,-2.7539698E-9,-6.651859E-10,0E-18,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,3E-18,5.6E-17,3.90E-16,5.3E-17,3.34E-16,0E-12,0E-12,0E-13,0E-12,0E-13,0E-10,0E-11,0E-10,0E-11,0E-11
1.3,0E-15,0E-16,0E-15,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,1.236902963915190392,1.236902963915191096,1.236902963915189797,7.04E-16,-1.299E-15,2.29114433261135,2.2915493214826315,2.2916491804600123,0.0004049888712815,0.0000998589773808,1.351617417705988,1.3512019950923553,1.351099565788662,-0.0004154226136327,-0.0001024293036933,-0.0532785975420651,-0.053268046570807526,-0.05326544714713943,0.000010550971257574,0.000002599423668096,-1.298338820163923,-1.2979339485215478,-1.2978341186415225,0.0004048716423752,0.0000998298800253,0.0,0.0,0.0,0.0,0.0,0.011753946902827822,0.01175394836552587,0.011753948728919737,1.462698048E-9,3.63393867E-10,0.01270056426551711,0.012707190108076064,0.012708823818946452,0.000006625842558954,0.000001633710870388,3.5785909799758433,3.5785911450692613,3.5785911860015136,1.650934180E-7,4.09322523E-8,0.00811606592389813,0.008116020790005951,0.008116009615056097,-4.5133892179E-8,-1.1174949854E-8,-1.2955627132883913,-1.295157844376636,-1.2950580151565574,0.0004048689117553,0.0000998292200786,2.29114433261135,2.2915493214826315,2.2916491804600123,0.0004049888712815,0.0000998589773808,0.9240284930900606,0.9240284933658457,0.9240284934350242,2.757851E-10,6.91785E-11,0.9236833202265315,0.9236830125511629,0.9236829362680126,-3.076753686E-7,-7.62831503E-8,2.2269735622698553,2.2273891499769060,2.2274916202128516,0.0004155877070507,0.0001024702359456,0.06139466346596323,0.061384067360813477,0.061381456762195527,-0.000010596105149753,-0.000002610598617950,0.0027761068755317,0.0027761041449118,0.0027761034849651,-2.7306199E-9,-6.599467E-10,0E-16,0E-18,0E-17,0E-18,0E-18,0E-17,0E-18,0E-18,0E-18,0E-18,-2.3E-16,2.23E-16,7.3E-17,4.53E-16,-1.50E-16,0E-13,0E-13,0E-13,0E-13,0E-13,0E-10,0E-9,0E-9,0E-10,0E-9
