# lindo2_mp-1222355 PDOS summed by element+orbital (QE projwfc.x). Columns are states/eV. VBM 12.131 eV. Gap is the fixed-occ nscf value (-0.028 eV), not a DOS threshold.
E_eV,E_minus_VBM_eV,Li_p,Li_s,Nd_d,Nd_f,Nd_p,Nd_s,O_p,O_s
-2.192,-14.3231,0,0,0,0,0,0,0,0
-2.182,-14.3131,0,0,0,0,0,0,0,0
-2.172,-14.3031,0,0,0,0,0,0,0,0
-2.162,-14.2931,0,0,0,0,0,0,0,0
-2.152,-14.2831,0,0,0,0,0,0,0,0
-2.142,-14.2731,0,0,0,0,0,0,0,0
-2.132,-14.2631,0,0,0,0,0,0,0,0
-2.122,-14.2531,0,0,0,0,0,0,0,0
-2.112,-14.2431,0,0,0,0,0,0,0,0
-2.102,-14.2331,0,0,0,0,0,0,0,0
-2.092,-14.2231,0,0,0,0,0,0,0,0
-2.082,-14.2131,0,0,0,0,0,0,0,0
-2.072,-14.2031,0,0,0,0,0,0,0,0
-2.062,-14.1931,0,0,0,0,0,0,0,0
-2.052,-14.1831,0,0,0,0,0,0,0,0
-2.042,-14.1731,0,0,0,0,0,0,0,0
-2.032,-14.1631,0,0,0,0,0,0,0,0
-2.022,-14.1531,0,0,0,0,0,0,0,0
-2.012,-14.1431,0,0,0,0,0,0,0,0
-2.002,-14.1331,0,0,0,0,0,0,0,0
-1.992,-14.1231,0,0,0,0,0,0,0,0
-1.982,-14.1131,0,0,0,0,0,0,0,0
-1.972,-14.1031,0,0,0,0,0,0,0,0
-1.962,-14.0931,0,0,0,0,0,0,0,0
-1.952,-14.0831,0,0,0,0,0,0,0,0
-1.942,-14.0731,0,0,0,0,0,0,0,0
-1.932,-14.0631,0,0,0,0,0,0,0,0
-1.922,-14.0531,0,0,0,0,0,0,0,0
-1.912,-14.0431,0,0,0,0,0,0,0,0
-1.902,-14.0331,0,0,0,0,0,0,0,0
-1.892,-14.0231,0,0,0,0,0,0,0,0
-1.882,-14.0131,0,0,0,0,0,0,0,0
-1.872,-14.0031,0,0,0,0,0,0,0,0
-1.862,-13.9931,0,0,0,0,0,0,0,0
-1.852,-13.9831,0,0,0,0,0,0,0,0
-1.842,-13.9731,0,0,0,0,0,0,0,0
-1.832,-13.9631,0,0,0,0,0,0,0,0
-1.822,-13.9531,0,0,0,0,0,0,0,0
-1.812,-13.9431,0,0,0,0,0,0,0,0
-1.802,-13.9331,0,0,0,0,0,0,0,0
-1.792,-13.9231,0,0,0,0,0,0,0,0
-1.782,-13.9131,0,0,0,0,0,0,0,0
-1.772,-13.9031,0,0,0,0,0,0,0,0
-1.762,-13.8931,0,0,0,0,0,0,0,0
-1.752,-13.8831,0,0,0,0,0,0,0,0
-1.742,-13.8731,0,0,0,0,0,0,0,0
-1.732,-13.8631,0,0,0,0,0,0,0,0
-1.722,-13.8531,0,0,0,0,0,0,0,0
-1.712,-13.8431,0,0,0,0,0,0,0,0
-1.702,-13.8331,0,0,0,0,0,0,0,0
-1.692,-13.8231,0,0,0,0,0,0,0,0
-1.682,-13.8131,0,0,0,0,0,0,0,0
-1.672,-13.8031,0,0,0,0,0,0,0,0
-1.662,-13.7931,0,0,0,0,0,0,0,0
-1.652,-13.7831,0,0,0,0,0,0,0,0
-1.642,-13.7731,0,0,0,0,0,0,0,0
-1.632,-13.7631,0,0,0,0,0,0,0,0
-1.622,-13.7531,0,0,0,0,0,0,0,0
-1.612,-13.7431,0,0,0,0,0,0,0,0
-1.602,-13.7331,0,0,0,0,0,0,0,0
-1.592,-13.7231,0,0,0,0,0,0,0,0
-1.582,-13.7131,0,0,0,0,0,0,0,0
-1.572,-13.7031,0,0,0,0,0,0,0,0
-1.562,-13.6931,0,0,0,0,0,0,0,0
-1.552,-13.6831,0,0,0,0,0,0,0,0
-1.542,-13.6731,0,0,0,0,0,0,0,0
-1.532,-13.6631,0,0,0,0,0,0,0,0
-1.522,-13.6531,0,0,0,0,0,0,0,0
-1.512,-13.6431,0,0,0,0,0,0,0,0
-1.502,-13.6331,0,0,0,0,0,0,0,0
-1.492,-13.6231,0,0,0,0,0,0,0,0
-1.482,-13.6131,0,0,0,0,0,0,0,0
-1.472,-13.6031,0,0,0,0,0,0,0,0
-1.462,-13.5931,0,0,0,0,0,0,0,0
-1.452,-13.5831,0,0,0,0,0,0,0,0
-1.442,-13.5731,0,0,0,0,0,0,0,0
-1.432,-13.5631,0,0,0,0,0,0,0,0
-1.422,-13.5531,0,0,0,0,0,0,0,0
-1.412,-13.5431,0,0,0,0,0,0,0,0
-1.402,-13.5331,0,0,0,0,0,0,0,0
-1.392,-13.5231,0,0,0,0,0,0,0,0
-1.382,-13.5131,0,0,0,0,0,0,0,0
-1.372,-13.5031,0,0,0,0,0,0,0,0
-1.362,-13.4931,0,0,0,0,0,0,0,0
-1.352,-13.4831,0,0,0,0,0,0,0,0
-1.342,-13.4731,0,0,0,0,0,0,0,0
-1.332,-13.4631,0,0,0,0,0,0,0,0
-1.322,-13.4531,0,0,0,0,0,0,0,0
-1.312,-13.4431,0,0,0,0,0,0,0,0
-1.302,-13.4331,0,0,0,0,0,0,0,0
-1.292,-13.4231,0,0,0,0,0,0,0,0
-1.282,-13.4131,0,0,0,0,0,0,0,0
-1.272,-13.4031,0,0,0,0,0,0,0,0
-1.262,-13.3931,0,0,0,0,0,0,0,0
-1.252,-13.3831,0,0,0,0,0,0,0,0
-1.242,-13.3731,0,0,0,0,0,0,0,0
-1.232,-13.3631,0,0,0,0,0,0,0,0
-1.222,-13.3531,0,0,0,0,0,0,0,0
-1.212,-13.3431,0,0,0,0,0,0,0,0
-1.202,-13.3331,0,0,0,0,0,0,0,0
-1.192,-13.3231,0,0,0,0,0,0,0,0
-1.182,-13.3131,0,0,0,0,0,0,0,0
-1.172,-13.3031,0,0,0,0,0,0,0,0
-1.162,-13.2931,0,0,0,0,0,0,0,0
-1.152,-13.2831,0,0,0,0,0,0,0,0
-1.142,-13.2731,0,0,0,0,0,0,0,0
-1.132,-13.2631,0,0,0,0,0,0,0,0
-1.122,-13.2531,0,0,0,0,0,0,0,0
-1.112,-13.2431,0,0,0,0,0,0,0,0
-1.102,-13.2331,0,0,0,0,0,0,0,0
-1.092,-13.2231,0,0,0,0,0,0,0,0
-1.082,-13.2131,0,0,0,0,0,0,0,0
-1.072,-13.2031,0,0,0,0,0,0,0,0
-1.062,-13.1931,0,0,0,0,0,0,0,0
-1.052,-13.1831,0,0,0,0,0,0,0,0
-1.042,-13.1731,0,0,0,0,0,0,0,0
-1.032,-13.1631,0,0,0,0,0,0,0,0
-1.022,-13.1531,0,0,0,0,0,0,0,0
-1.012,-13.1431,0,0,0,0,0,0,0,0
-1.002,-13.1331,0,0,0,0,0,0,0,0
-0.992,-13.1231,0,0,0,0,0,0,0,0
-0.982,-13.1131,0,0,0,0,0,0,0,0
-0.972,-13.1031,0,0,0,0,0,0,0,0
-0.962,-13.0931,0,0,0,0,0,0,0,0
-0.952,-13.0831,0,0,0,0,0,0,0,0
-0.942,-13.0731,0,0,0,0,0,0,0,0
-0.932,-13.0631,0,0,0,0,0,0,0,0
-0.922,-13.0531,0,0,0,0,0,0,0,0
-0.912,-13.0431,0,0,0,0,0,0,0,0
-0.902,-13.0331,0,0,0,0,0,0,0,0
-0.892,-13.0231,0,0,0,0,0,0,0,0
-0.882,-13.0131,0,0,0,0,0,0,0,0
-0.872,-13.0031,0,0,0,0,0,0,0,0
-0.862,-12.9931,0,0,0,0,0,0,0,0
-0.852,-12.9831,0,0,0,0,0,0,0,0
-0.842,-12.9731,0,0,0,0,0,0,0,0
-0.832,-12.9631,0,0,0,0,0,0,0,0
-0.822,-12.9531,0,0,0,0,0,0,0,0
-0.812,-12.9431,0,0,0,0,0,0,0,0
-0.802,-12.9331,0,0,0,0,0,0,0,0
-0.792,-12.9231,0,0,0,0,0,0,0,0
-0.782,-12.9131,0,0,0,0,0,0,0,0
-0.772,-12.9031,0,0,0,0,0,0,0,0
-0.762,-12.8931,0,0,0,0,0,0,0,0
-0.752,-12.8831,0,0,0,0,0,0,0,0
-0.742,-12.8731,0,0,0,0,0,0,0,0
-0.732,-12.8631,0,0,0,0,0,0,0,0
-0.722,-12.8531,0,0,0,0,0,0,0,0
-0.712,-12.8431,0,0,0,0,0,0,0,0
-0.702,-12.8331,0,0,0,0,0,0,0,0
-0.692,-12.8231,0,0,0,0,0,0,0,0
-0.682,-12.8131,0,0,0,0,0,0,0,0
-0.672,-12.8031,0,0,0,0,0,0,0,0
-0.662,-12.7931,0,0,0,0,0,0,0,0
-0.652,-12.7831,0,0,0,0,0,0,0,0
-0.642,-12.7731,0,0,0,0,0,0,0,0
-0.632,-12.7631,0,0,0,0,0,0,0,0
-0.622,-12.7531,0,0,0,0,0,0,0,0
-0.612,-12.7431,0,0,0,0,0,0,0,0
-0.602,-12.7331,0,0,0,0,0,0,0,0
-0.592,-12.7231,0,0,0,0,0,0,0,0
-0.582,-12.7131,0,0,0,0,0,0,0,0
-0.572,-12.7031,0,0,0,0,0,0,0,0
-0.562,-12.6931,0,0,0,0,0,0,0,0
-0.552,-12.6831,0,0,0,0,0,0,0,0
-0.542,-12.6731,0,0,0,0,0,0,0,0
-0.532,-12.6631,0,0,0,0,0,0,0,0
-0.522,-12.6531,0,0,0,0,0,0,0,0
-0.512,-12.6431,0,0,0,0,0,0,0,0
-0.502,-12.6331,0,0,0,0,0,0,0,0
-0.492,-12.6231,0,0,0,0,0,0,0,0
-0.482,-12.6131,0,0,0,0,0,0,0,0
-0.472,-12.6031,0,0,0,0,0,0,0,0
-0.462,-12.5931,0,0,0,0,0,0,0,0
-0.452,-12.5831,0,0,0,0,0,0,0,0
-0.442,-12.5731,0,0,0,0,0,0,0,0
-0.432,-12.5631,0,0,0,0,0,0,0,0
-0.422,-12.5531,0,0,0,0,0,0,0,0
-0.412,-12.5431,0,0,0,0,0,0,0,0
-0.402,-12.5331,0,0,0,0,0,0,0,0
-0.392,-12.5231,0,0,0,0,0,0,0,0
-0.382,-12.5131,0,0,0,0,0,0,0,0
-0.372,-12.5031,0,0,0,0,0,0,0,0
-0.362,-12.4931,0,0,0,0,0,0,0,0
-0.352,-12.4831,0,0,0,0,0,0,0,0
-0.342,-12.4731,0,0,0,0,0,0,0,0
-0.332,-12.4631,0,0,0,0,0,0,0,0
-0.322,-12.4531,0,0,0,0,0,0,0,0
-0.312,-12.4431,0,0,0,0,0,0,0,0
-0.302,-12.4331,0,0,0,0,0,0,0,0
-0.292,-12.4231,0,0,0,0,0,0,0,0
-0.282,-12.4131,0,0,0,0,0,0,0,0
-0.272,-12.4031,0,0,0,0,0,0,0,0
-0.262,-12.3931,0,0,0,0,0,0,0,0
-0.252,-12.3831,0,0,0,0,0,0,0,0
-0.242,-12.3731,0,0,0,0,0,0,0,0
-0.232,-12.3631,0,0,0,0,0,0,0,0
-0.222,-12.3531,0,0,0,0,0,0,0,0
-0.212,-12.3431,0,0,0,0,0,0,0,0
-0.202,-12.3331,0,0,0,0,0,0,0,0
-0.192,-12.3231,0,0,0,0,0,0,0,0
-0.182,-12.3131,0,0,0,0,0,0,0,0
-0.172,-12.3031,0,0,0,0,0,0,0,0
-0.162,-12.2931,0,0,0,0,0,0,0,0
-0.152,-12.2831,0,0,0,0,0,0,0,0
-0.142,-12.2731,0,0,0,0,0,0,0,0
-0.132,-12.2631,0,0,0,0,0,0,0,0
-0.122,-12.2531,0,0,0,0,0,0,0,0
-0.112,-12.2431,0,0,0,0,0,0,0,0
-0.102,-12.2331,0,0,0,0,0,0,0,0
-0.092,-12.2231,0,0,0,0,0,0,0,0
-0.082,-12.2131,0,0,0,0,0,0,0,0
-0.072,-12.2031,0,0,0,0,0,0,0,0
-0.062,-12.1931,0,0,0,0,0,0,0,0
-0.052,-12.1831,0,0,0,0,0,0,0,0
-0.042,-12.1731,0,0,0,0,0,0,0,0
-0.032,-12.1631,0,0,0,0,0,0,0,0
-0.022,-12.1531,0,0,0,0,0,0,0,0
-0.012,-12.1431,0,0,0,0,0,0,0,0
-0.002,-12.1331,0,0,0,0,0,0,0,0
0.008,-12.1231,0,0,0,0,0,0,0,0
0.018,-12.1131,0,0,0,0,0,0,0,0
0.028,-12.1031,0,0,0,0,0,0,0,0
0.038,-12.0931,0,0,0,0,0,0,0,0
0.048,-12.0831,0,0,0,0,0,0,0,0
0.058,-12.0731,0,0,0,0,0,0,0,0
0.068,-12.0631,0,0,0,0,0,0,0,0
0.078,-12.0531,0,0,0,0,0,0,0,0
0.088,-12.0431,0,0,0,0,0,0,0,0
0.098,-12.0331,0,0,0,0,0,0,0,0
0.108,-12.0231,0,0,0,0,0,0,0,0
0.118,-12.0131,0,0,0,0,0,0,0,0
0.128,-12.0031,0,0,0,0,0,0,0,0
0.138,-11.9931,0,0,0,0,0,0,0,0
0.148,-11.9831,0,0,0,0,0,0,0,0
0.158,-11.9731,0,0,0,0,0,0,0,0
0.168,-11.9631,0,0,0,0,0,0,0,0
0.178,-11.9531,0,0,0,0,0,0,0,0
0.188,-11.9431,0,0,0,0,0,0,0,0
0.198,-11.9331,0,0,0,0,0,0,0,0
0.208,-11.9231,0,0,0,0,0,0,0,0
0.218,-11.9131,0,0,0,0,0,0,0,0
0.228,-11.9031,0,0,0,0,0,0,0,0
0.238,-11.8931,0,0,0,0,0,0,0,0
0.248,-11.8831,0,0,0,0,0,0,0,0
0.258,-11.8731,0,0,0,0,0,0,0,0
0.268,-11.8631,0,0,0,0,0,0,0,0
0.278,-11.8531,0,0,0,0,0,0,0,0
0.288,-11.8431,0,0,0,0,0,0,0,0
0.298,-11.8331,0,0,0,0,0,0,0,0
0.308,-11.8231,0,0,0,0,0,0,0,0
0.318,-11.8131,0,0,0,0,0,0,0,0
0.328,-11.8031,0,0,0,0,0,0,0,0
0.338,-11.7931,0,0,0,0,0,0,0,0
0.348,-11.7831,0,0,0,0,0,0,0,0
0.358,-11.7731,0,0,0,0,0,0,0,0
0.368,-11.7631,0,0,0,0,0,0,0,0
0.378,-11.7531,0,0,0,0,0,0,0,0
0.388,-11.7431,0,0,0,0,0,0,0,0
0.398,-11.7331,0,0,0,0,0,0,0,0
0.408,-11.7231,0,0,0,0,0,0,0,0
0.418,-11.7131,0,0,0,0,0,0,0,0
0.428,-11.7031,0,0,0,0,0,0,0,0
0.438,-11.6931,0,0,0,0,0,0,0,0
0.448,-11.6831,0,0,0,0,0,0,0,0
0.458,-11.6731,0,0,0,0,0,0,0,0
0.468,-11.6631,0,0,0,0,0,0,0,0
0.478,-11.6531,0,0,0,0,0,0,0,0
0.488,-11.6431,0,0,0,0,0,0,0,0
0.498,-11.6331,0,0,0,0,0,0,0,0
0.508,-11.6231,0,0,0,0,0,0,0,0
0.518,-11.6131,0,0,0,0,0,0,0,0
0.528,-11.6031,0,0,0,0,0,0,0,0
0.538,-11.5931,0,0,0,0,0,0,0,0
0.548,-11.5831,0,0,0,0,0,0,0,0
0.558,-11.5731,0,0,0,0,0,0,0,0
0.568,-11.5631,0,0,0,0,0,0,0,0
0.578,-11.5531,0,0,0,0,0,0,0,0
0.588,-11.5431,0,0,0,0,0,0,0,0
0.598,-11.5331,0,0,0,0,0,0,0,0
0.608,-11.5231,0,0,0,0,0,0,0,0
0.618,-11.5131,0,0,0,0,0,0,0,0
0.628,-11.5031,0,0,0,0,0,0,0,0
0.638,-11.4931,0,0,0,0,0,0,0,0
0.648,-11.4831,0,0,0,0,0,0,0,0
0.658,-11.4731,0,0,0,0,0,0,0,0
0.668,-11.4631,0,0,0,0,0,0,0,0
0.678,-11.4531,0,0,0,0,0,0,0,0
0.688,-11.4431,0,0,0,0,0,0,0,0
0.698,-11.4331,0,0,0,0,0,0,0,0
0.708,-11.4231,0,0,0,0,0,0,0,0
0.718,-11.4131,0,0,0,0,0,0,0,0
0.728,-11.4031,0,0,0,0,0,0,0,0
0.738,-11.3931,0,0,0,0,0,0,0,0
0.748,-11.3831,0,0,0,0,0,0,0,0
0.758,-11.3731,0,0,0,0,0,0,0,0
0.768,-11.3631,0,0,0,0,0,0,0,0
0.778,-11.3531,0,0,0,0,0,0,0,0
0.788,-11.3431,0,0,0,0,0,0,0,0
0.798,-11.3331,0,0,0,0,0,0,0,0
0.808,-11.3231,0,0,0,0,0,0,0,0
0.818,-11.3131,0,0,0,0,0,0,0,0
0.828,-11.3031,0,0,0,0,0,0,0,0
0.838,-11.2931,0,0,0,0,0,0,0,0
0.848,-11.2831,0,0,0,0,0,0,0,0
0.858,-11.2731,0,0,0,0,0,0,0,0
0.868,-11.2631,0,0,0,0,0,0,0,0
0.878,-11.2531,0,0,0,0,0,0,0,0
0.888,-11.2431,0,0,0,0,0,0,0,0
0.898,-11.2331,0,0,0,0,0,0,0,0
0.908,-11.2231,0,0,0,0,0,0,0,0
0.918,-11.2131,0,0,0,0,0,0,0,0
0.928,-11.2031,0,0,0,0,0,0,0,0
0.938,-11.1931,0,0,0,0,0,0,0,0
0.948,-11.1831,0,0,0,0,0,0,0,0
0.958,-11.1731,0,0,0,0,0,0,0,0
0.968,-11.1631,0,0,0,0,0,0,0,0
0.978,-11.1531,0,0,0,0,0,0,0,0
0.988,-11.1431,0,0,0,0,0,0,0,0
0.998,-11.1331,0,0,0,0,0,0,0,0
1.008,-11.1231,0,0,0,0,0,0,0,0
1.018,-11.1131,0,0,0,0,0,0,0,0
1.028,-11.1031,0,0,0,0,0,0,0,0
1.038,-11.0931,0,0,0,0,0,0,0,0
1.048,-11.0831,0,0,0,0,0,0,0,0
1.058,-11.0731,0,0,0,0,0,0,0,0
1.068,-11.0631,0,0,0,0,0,0,0,0
1.078,-11.0531,0,0,0,0,0,0,0,0
1.088,-11.0431,0,0,0,0,0,0,0,0
1.098,-11.0331,0,0,0,0,0,0,0,0
1.108,-11.0231,0,0,0,0,0,0,0,0
1.118,-11.0131,0,0,0,0,0,0,0,0
1.128,-11.0031,0,0,0,0,0,0,0,0
1.138,-10.9931,0,0,0,0,0,0,0,0
1.148,-10.9831,0,0,0,0,0,0,0,0
1.158,-10.9731,0,0,0,0,0,0,0,0
1.168,-10.9631,0,0,0,0,0,0,0,0
1.178,-10.9531,0,0,0,0,0,0,0,0
1.188,-10.9431,0,0,0,0,0,0,0,0
1.198,-10.9331,0,0,0,0,0,0,0,0
1.208,-10.9231,0,0,0,0,0,0,0,0
1.218,-10.9131,0,0,0,0,0,0,0,0
1.228,-10.9031,0,0,0,0,0,0,0,0
1.238,-10.8931,0,0,0,0,0,0,0,0
1.248,-10.8831,0,0,0,0,0,0,0,0
1.258,-10.8731,0,0,0,0,0,0,0,0
1.268,-10.8631,0,0,0,0,0,0,0,0
1.278,-10.8531,0,0,0,0,0,0,0,0
1.288,-10.8431,0,0,0,0,0,0,0,0
1.298,-10.8331,0,0,0,0,0,0,0,0
1.308,-10.8231,0,0,0,0,0,0,0,0
1.318,-10.8131,0,0,0,0,0,0,0,0
1.328,-10.8031,0,0,0,0,0,0,0,0
1.338,-10.7931,0,0,0,0,0,0,0,0
1.348,-10.7831,0,0,0,0,0,0,0,0
1.358,-10.7731,0,0,0,0,0,0,0,0
1.368,-10.7631,0,0,0,0,0,0,0,0
1.378,-10.7531,0,0,0,0,0,0,0,0
1.388,-10.7431,0,0,0,0,0,0,0,0
1.398,-10.7331,0,0,0,0,0,0,0,0
1.408,-10.7231,0,0,0,0,0,0,0,0
1.418,-10.7131,0,0,0,0,0,0,0,0
1.428,-10.7031,0,0,0,0,0,0,0,0
1.438,-10.6931,0,0,0,0,0,0,0,0
1.448,-10.6831,0,0,0,0,0,0,0,0
1.458,-10.6731,0,0,0,0,0,0,0,0
1.468,-10.6631,0,0,0,0,0,0,0,0
1.478,-10.6531,0,0,0,0,0,0,0,0
1.488,-10.6431,0,0,0,0,0,0,0,0
1.498,-10.6331,0,0,0,0,0,0,0,0
1.508,-10.6231,0,0,0,0,0,0,0,0
1.518,-10.6131,0,0,0,0,0,0,0,0
1.528,-10.6031,0,0,0,0,0,0,0,0
1.538,-10.5931,0,0,0,0,0,0,0,0
1.548,-10.5831,0,0,0,0,0,0,0,0
1.558,-10.5731,0,0,0,0,0,0,0,0
1.568,-10.5631,0,0,0,0,0,0,0,0
1.578,-10.5531,0,0,0,0,0,0,0,0
1.588,-10.5431,0,0,0,0,0,0,0,0
1.598,-10.5331,0,0,0,0,0,0,0,0
1.608,-10.5231,0,0,0,0,0,0,0,0
1.618,-10.5131,0,0,0,0,0,0,0,0
1.628,-10.5031,0,0,0,0,0,0,0,0
1.638,-10.4931,0,0,0,0,0,0,0,0
1.648,-10.4831,0,0,0,0,0,0,0,0
1.658,-10.4731,0,0,0,0,0,0,0,0
1.668,-10.4631,0,0,0,0,0,0,0,0
1.678,-10.4531,0,0,0,0,0,0,0,0
1.688,-10.4431,0,0,0,0,0,0,0,0
1.698,-10.4331,0,0,0,0,0,0,0,0
1.708,-10.4231,0,0,0,0,0,0,0,0
1.718,-10.4131,0,0,0,0,0,0,0,0
1.728,-10.4031,0,0,0,0,0,0,0,0
1.738,-10.3931,0,0,0,0,0,0,0,0
1.748,-10.3831,0,0,0,0,0,0,0,0
1.758,-10.3731,0,0,0,0,0,0,0,0
1.768,-10.3631,0,0,0,0,0,0,0,0
1.778,-10.3531,0,0,0,0,0,0,0,0
1.788,-10.3431,0,0,0,0,0,0,0,0
1.798,-10.3331,0,0,0,0,0,0,0,0
1.808,-10.3231,0,0,0,0,0,0,0,0
1.818,-10.3131,0,0,0,0,0,0,0,0
1.828,-10.3031,0,0,0,0,0,0,0,0
1.838,-10.2931,0,0,0,0,0,0,0,0
1.848,-10.2831,0,0,0,0,0,0,0,0
1.858,-10.2731,0,0,0,0,0,0,0,0
1.868,-10.2631,0,0,0,0,0,0,0,0
1.878,-10.2531,0,0,0,0,0,0,0,0
1.888,-10.2431,0,0,0,0,0,0,0,0
1.898,-10.2331,0,0,0,0,0,0,0,0
1.908,-10.2231,0,0,0,0,0,0,0,0
1.918,-10.2131,0,0,0,0,0,0,0,0
1.928,-10.2031,0,0,0,0,0,0,0,0
1.938,-10.1931,0,0,0,0,0,0,0,0
1.948,-10.1831,0,0,0,0,0,0,0,0
1.958,-10.1731,0,0,0,0,0,0,0,0
1.968,-10.1631,0,0,0,0,0,0,0,0
1.978,-10.1531,0,0,0,0,0,0,0,0
1.988,-10.1431,0,0,0,0,0,0,0,0
1.998,-10.1331,0,0,0,0,0,0,0,0
2.008,-10.1231,0,0,0,0,0,0,0,0
2.018,-10.1131,0,0,0,0,0,0,0,0
2.028,-10.1031,0,0,0,0,0,0,0,0
2.038,-10.0931,0,0,0,0,0,0,0,0
2.048,-10.0831,0,0,0,0,0,0,0,0
2.058,-10.0731,0,0,0,0,0,0,0,0
2.068,-10.0631,0,0,0,0,0,0,0,0
2.078,-10.0531,0,0,0,0,0,0,0,0
2.088,-10.0431,0,0,0,0,0,0,0,0
2.098,-10.0331,0,0,0,0,0,0,0,0
2.108,-10.0231,0,0,0,0,0,0,0,0
2.118,-10.0131,0,0,0,0,0,0,0,0
2.128,-10.0031,0,0,0,0,0,0,0,0
2.138,-9.9931,0,0,0,0,0,0,0,0
2.148,-9.9831,0,0,0,0,0,0,0,0
2.158,-9.9731,0,0,0,0,0,0,0,0
2.168,-9.9631,0,0,0,0,0,0,0,0
2.178,-9.9531,0,0,0,0,0,0,0,0
2.188,-9.9431,0,0,0,0,0,0,0,0
2.198,-9.9331,0,0,0,0,0,0,0,0
2.208,-9.9231,0,0,0,0,0,0,0,0
2.218,-9.9131,0,0,0,0,0,0,0,0
2.228,-9.9031,0,0,0,0,0,0,0,0
2.238,-9.8931,0,0,0,0,0,0,0,0
2.248,-9.8831,0,0,0,0,0,0,0,0
2.258,-9.8731,0,0,0,0,0,0,0,0
2.268,-9.8631,0,0,0,0,0,0,0,0
2.278,-9.8531,0,0,0,0,0,0,0,0
2.288,-9.8431,0,0,0,0,0,0,0,0
2.298,-9.8331,0,0,0,0,0,0,0,0
2.308,-9.8231,0,0,0,0,0,0,0,0
2.318,-9.8131,0,0,0,0,0,0,0,0
2.328,-9.8031,0,0,0,0,0,0,0,0
2.338,-9.7931,0,0,0,0,0,0,0,0
2.348,-9.7831,0,0,0,0,0,0,0,0
2.358,-9.7731,0,0,0,0,0,0,0,0
2.368,-9.7631,0,0,0,0,0,0,0,0
2.378,-9.7531,0,0,0,0,0,0,0,0
2.388,-9.7431,0,0,0,0,0,0,0,0
2.398,-9.7331,0,0,0,0,0,0,0,0
2.408,-9.7231,0,0,0,0,0,0,0,0
2.418,-9.7131,0,0,0,0,0,0,0,0
2.428,-9.7031,0,0,0,0,0,0,0,0
2.438,-9.6931,0,0,0,0,0,0,0,0
2.448,-9.6831,0,0,0,0,0,0,0,0
2.458,-9.6731,0,0,0,0,0,0,0,0
2.468,-9.6631,0,0,0,0,0,0,0,0
2.478,-9.6531,0,0,0,0,0,0,0,0
2.488,-9.6431,0,0,0,0,0,0,0,0
2.498,-9.6331,0,0,0,0,0,0,0,0
2.508,-9.6231,0,0,0,0,0,0,0,0
2.518,-9.6131,0,0,0,0,0,0,0,0
2.528,-9.6031,0,0,0,0,0,0,0,0
2.538,-9.5931,0,0,0,0,0,0,0,0
2.548,-9.5831,0,0,0,0,0,0,0,0
2.558,-9.5731,0,0,0,0,0,0,0,0
2.568,-9.5631,0,0,0,0,0,0,0,0
2.578,-9.5531,0,0,0,0,0,0,0,0
2.588,-9.5431,0,0,0,0,0,0,0,0
2.598,-9.5331,0,0,0,0,0,0,0,0
2.608,-9.5231,0,0,0,0,0,0,0,0
2.618,-9.5131,0,0,0,0,0,0,0,0
2.628,-9.5031,0,0,0,0,0,0,0,0
2.638,-9.4931,0,0,0,0,0,0,0,0
2.648,-9.4831,0,0,0,0,0,0,0,0
2.658,-9.4731,0,0,0,0,0,0,0,0
2.668,-9.4631,0,0,0,0,0,0,0,0
2.678,-9.4531,0,0,0,0,0,0,0,0
2.688,-9.4431,0,0,0,0,0,0,0,0
2.698,-9.4331,0,0,0,0,0,0,0,0
2.708,-9.4231,0,0,0,0,0,0,0,0
2.718,-9.4131,0,0,0,0,0,0,0,0
2.728,-9.4031,0,0,0,0,0,0,0,0
2.738,-9.3931,0,0,0,0,0,0,0,0
2.748,-9.3831,0,0,0,0,0,0,0,0
2.758,-9.3731,0,0,0,0,0,0,0,0
2.768,-9.3631,0,0,0,0,0,0,0,0
2.778,-9.3531,0,0,0,0,0,0,0,0
2.788,-9.3431,0,0,0,0,0,0,0,0
2.798,-9.3331,0,0,0,0,0,0,0,0
2.808,-9.3231,0,0,0,0,0,0,0,0
2.818,-9.3131,0,0,0,0,0,0,0,0
2.828,-9.3031,0,0,0,0,0,0,0,0
2.838,-9.2931,0,0,0,0,0,0,0,0
2.848,-9.2831,0,0,0,0,0,0,0,0
2.858,-9.2731,0,0,0,0,0,0,0,0
2.868,-9.2631,0,0,0,0,0,0,0,0
2.878,-9.2531,0,0,0,0,0,0,0,0
2.888,-9.2431,0,0,0,0,0,0,0,0
2.898,-9.2331,0,0,0,0,0,0,0,0
2.908,-9.2231,0,0,0,0,0,0,0,0
2.918,-9.2131,0,0,0,0,0,0,0,0
2.928,-9.2031,0,0,0,0,0,0,0,0
2.938,-9.1931,0,0,0,0,0,0,0,0
2.948,-9.1831,0,0,0,0,0,0,0,0
2.958,-9.1731,0,0,0,0,0,0,0,0
2.968,-9.1631,0,0,0,0,0,0,0,0
2.978,-9.1531,0,0,0,0,0,0,0,0
2.988,-9.1431,0,0,0,0,0,0,0,0
2.998,-9.1331,0,0,0,0,0,0,0,0
3.008,-9.1231,0,0,0,0,0,0,0,0
3.018,-9.1131,0,0,0,0,0,0,0,0
3.028,-9.1031,0,0,0,0,0,0,0,0
3.038,-9.0931,0,0,0,0,0,0,0,0
