# li3po4_mp-13725 PDOS summed by element+orbital (QE projwfc.x). Columns are states/eV. VBM 2.892 eV. Gap is the fixed-occ nscf value (5.912 eV), not a DOS threshold.
E_eV,E_minus_VBM_eV,Li_p,Li_s,O_p,O_s,P_p,P_s
-17.048,-19.9399,2.921e-08,1.09418e-07,4.834e-08,3.186e-07,5.11e-11,1.431e-07
-17.038,-19.9299,6.603e-08,2.377e-07,1.059e-07,6.981e-07,1.14e-10,3.14e-07
-17.028,-19.9199,1.472e-07,5.0532e-07,2.276e-07,1.5e-06,2.49e-10,6.74e-07
-17.018,-19.9099,3.202e-07,1.05148e-06,4.792e-07,3.157e-06,5.33e-10,1.417e-06
-17.008,-19.8999,6.833e-07,2.149e-06,9.88e-07,6.512e-06,1.12e-09,2.92e-06
-16.998,-19.8899,1.429e-06,4.2946e-06,1.998e-06,1.316e-05,2.3e-09,5.91e-06
-16.988,-19.8799,2.925e-06,8.4098e-06,3.961e-06,2.609e-05,4.63e-09,1.171e-05
-16.978,-19.8699,5.888e-06,1.61602e-05,7.7e-06,5.069e-05,9.15e-09,2.28e-05
-16.968,-19.8599,1.156e-05,3.0402e-05,1.465e-05,9.66e-05,1.769e-08,4.33e-05
-16.958,-19.8499,2.23e-05,5.6031e-05,2.737e-05,0.0001803,3.35e-08,8.08e-05
-16.948,-19.8399,4.216e-05,0.000101188,5.015e-05,0.0003299,6.23e-08,0.0001479
-16.938,-19.8299,7.82e-05,0.0001792,9e-05,0.0005922,1.133e-07,0.000266
-16.928,-19.8199,0.0001419,0.0003107,0.0001584,0.001042,2.02e-07,0.000467
-16.918,-19.8099,0.000253,0.0005282,0.0002736,0.001802,3.53e-07,0.000806
-16.908,-19.7999,0.0004424,0.00088232,0.0004634,0.00305,6.05e-07,0.001365
-16.898,-19.7899,0.000756,0.00143731,0.0007702,0.005068,1.015e-06,0.00226
-16.888,-19.7799,0.001276,0.002304,0.001257,0.00828,1.671e-06,0.0037
-16.878,-19.7699,0.002102,0.0036196,0.00201,0.01323,2.7e-06,0.00591
-16.868,-19.7599,0.003404,0.005571,0.003156,0.02076,4.26e-06,0.00927
-16.858,-19.7499,0.00541,0.0084249,0.004865,0.03198,6.61e-06,0.0143
-16.848,-19.7399,0.00844,0.0124662,0.007362,0.04843,1.005e-05,0.0216
-16.838,-19.7299,0.01292,0.018114,0.01095,0.07201,1.498e-05,0.0322
-16.828,-19.7199,0.01942,0.025788,0.01599,0.1052,2.19e-05,0.0469
-16.818,-19.7099,0.0287,0.036078,0.02293,0.1508,3.14e-05,0.0673
-16.808,-19.6999,0.04168,0.049464,0.03232,0.2127,4.41e-05,0.0949
-16.798,-19.6899,0.05936,0.066361,0.0448,0.2948,6.09e-05,0.1314
-16.788,-19.6799,0.0834,0.087698,0.0611,0.402,8.25e-05,0.179
-16.778,-19.6699,0.1152,0.114061,0.082,0.5392,0.0001096,0.24
-16.768,-19.6599,0.1562,0.1453,0.1082,0.7118,0.000143,0.317
-16.758,-19.6499,0.2084,0.18158,0.1406,0.924,0.0001833,0.412
-16.748,-19.6399,0.2742,0.22297,0.1799,1.184,0.000231,0.527
-16.738,-19.6299,0.3548,0.26882,0.2268,1.494,0.000285,0.665
-16.728,-19.6199,0.4524,0.31874,0.282,1.857,0.000347,0.826
-16.718,-19.6099,0.5681,0.37128,0.3457,2.28,0.000415,1.013
-16.708,-19.5999,0.702,0.42564,0.418,2.758,0.000487,1.225
-16.698,-19.5899,0.856,0.47979,0.499,3.294,0.000565,1.462
-16.688,-19.5799,1.03,0.53188,0.5878,3.88,0.000643,1.724
-16.678,-19.5699,1.222,0.58042,0.6838,4.515,0.000721,2
-16.668,-19.5599,1.432,0.62296,0.7856,5.187,0.000797,2.3
-16.658,-19.5499,1.65,0.65721,0.89,5.886,0.000869,2.62
-16.648,-19.5399,1.874,0.68756,0.997,6.594,0.000933,2.92
-16.638,-19.5299,2.094,0.7055,1.102,7.289,0.000989,3.24
-16.628,-19.5199,2.312,0.71396,1.202,7.959,0.001034,3.54
-16.618,-19.5099,2.513,0.71188,1.294,8.58,0.001066,3.8
-16.608,-19.4999,2.69,0.7002,1.374,9.1,0.001086,4.04
-16.598,-19.4899,2.836,0.67796,1.438,9.56,0.001091,4.24
-16.588,-19.4799,2.944,0.64934,1.486,9.88,0.001083,4.38
-16.578,-19.4699,3.006,0.61474,1.51,10.04,0.00106,4.46
-16.568,-19.4599,3.018,0.57224,1.514,10.04,0.001024,4.48
-16.558,-19.4499,2.984,0.52532,1.493,9.92,0.000976,4.42
-16.548,-19.4399,2.9,0.47566,1.45,9.64,0.000917,4.29
-16.538,-19.4299,2.77,0.42444,1.384,9.2,0.000851,4.1
-16.528,-19.4199,2.6,0.37368,1.3,8.64,0.000777,3.85
-16.518,-19.4099,2.398,0.32396,1.2,7.977,0.000699,3.56
-16.508,-19.3999,2.173,0.27684,1.087,7.243,0.00062,3.23
-16.498,-19.3899,1.932,0.23288,0.971,6.456,0.000541,2.88
-16.488,-19.3799,1.686,0.19286,0.848,5.652,0.000464,2.52
-16.478,-19.3699,1.444,0.15752,0.729,4.857,0.000392,2.17
-16.468,-19.3599,1.216,0.12644,0.615,4.097,0.000326,1.83
-16.458,-19.3499,1.002,0.0996,0.5092,3.392,0.000266,1.516
-16.448,-19.3399,0.812,0.077534,0.4134,2.754,0.000214,1.232
-16.438,-19.3299,0.645,0.059242,0.3296,2.197,0.0001686,0.983
-16.428,-19.3199,0.5024,0.044347,0.2574,1.717,0.0001307,0.769
-16.418,-19.3099,0.3838,0.032704,0.1973,1.317,9.93e-05,0.589
-16.408,-19.2999,0.2874,0.023654,0.1483,0.991,7.42e-05,0.443
-16.398,-19.2899,0.2112,0.016818,0.1092,0.7296,5.44e-05,0.327
-16.388,-19.2799,0.1521,0.011769,0.07897,0.5274,3.91e-05,0.236
-16.378,-19.2699,0.1072,0.0080715,0.05594,0.3736,2.76e-05,0.1675
-16.368,-19.2599,0.0742,0.0054261,0.03884,0.2594,1.91e-05,0.1164
-16.358,-19.2499,0.05027,0.0035772,0.0264,0.1767,1.296e-05,0.0792
-16.348,-19.2399,0.03341,0.0023166,0.01763,0.1178,8.63e-06,0.0529
-16.338,-19.2299,0.02174,0.0014716,0.01153,0.07696,5.63e-06,0.0346
-16.328,-19.2199,0.01388,0.0009163,0.007376,0.04931,3.6e-06,0.0222
-16.318,-19.2099,0.00868,0.00055861,0.004628,0.03093,2.26e-06,0.0139
-16.308,-19.1999,0.005312,0.00033496,0.002845,0.01902,1.391e-06,0.00855
-16.298,-19.1899,0.003188,0.00019658,0.001714,0.01146,8.38e-07,0.00515
-16.288,-19.1799,0.001874,0.00011323,0.00101,0.006767,4.95e-07,0.00304
-16.278,-19.1699,0.001082,6.3923e-05,0.0005846,0.003914,2.86e-07,0.001761
-16.268,-19.1599,0.0006096,3.5208e-05,0.0003313,0.002216,1.625e-07,0.000998
-16.258,-19.1499,0.0003369,1.9058e-05,0.0001836,0.001229,9.03e-08,0.000554
-16.248,-19.1399,0.0001824,1.01005e-05,9.99e-05,0.0006688,4.92e-08,0.000301
-16.238,-19.1299,9.7e-05,5.2645e-06,5.316e-05,0.0003561,2.62e-08,0.0001605
-16.228,-19.1199,5.032e-05,2.6703e-06,2.772e-05,0.0001858,1.371e-08,8.37e-05
-16.218,-19.1099,2.56e-05,1.3306e-06,1.417e-05,9.48e-05,7.01e-09,4.28e-05
-16.208,-19.0999,1.276e-05,6.5133e-07,7.084e-06,4.752e-05,3.52e-09,2.14e-05
-16.198,-19.0899,6.248e-06,3.1111e-07,3.47e-06,2.328e-05,1.728e-09,1.05e-05
-16.188,-19.0799,2.982e-06,1.4569e-07,1.665e-06,1.117e-05,8.31e-10,5.05e-06
-16.178,-19.0699,1.396e-06,6.6901e-08,7.833e-07,5.254e-06,3.92e-10,2.37e-06
-16.168,-19.0599,6.418e-07,2.999e-08,3.604e-07,2.418e-06,1.808e-10,1.092e-06
-16.158,-19.0499,2.882e-07,1.3202e-08,1.626e-07,1.09e-06,8.17e-11,4.93e-07
-16.148,-19.0399,1.267e-07,5.6634e-09,7.174e-08,4.816e-07,3.62e-11,2.18e-07
-16.138,-19.0299,5.456e-08,2.3941e-09,3.1e-08,2.082e-07,1.568e-11,9.41e-08
-16.128,-19.0199,2.308e-08,9.8873e-10,1.313e-08,8.82e-08,6.65e-12,3.99e-08
-16.118,-19.0099,9.56e-09,3.9958e-10,5.441e-09,3.658e-08,2.77e-12,1.654e-08
-16.108,-18.9999,3.859e-09,1.5809e-10,2.21e-09,1.484e-08,1.126e-12,6.71e-09
-16.098,-18.9899,1.528e-09,6.0821e-11,8.77e-10,5.897e-09,4.48e-13,2.67e-09
-16.088,-18.9799,5.921e-10,2.3029e-11,3.414e-10,2.294e-09,1.746e-13,1.039e-09
-16.078,-18.9699,2.238e-10,8.4111e-12,1.293e-10,8.72e-10,6.65e-14,3.94e-10
-16.068,-18.9599,8.26e-11,3.0471e-12,4.804e-11,3.232e-10,2.48e-14,1.463e-10
-16.058,-18.9499,2.821e-11,9.349e-13,1.66e-11,1.117e-10,8.67e-15,5.07e-11
-16.048,-18.9399,7.927e-12,1.8869e-13,4.826e-12,3.257e-11,2.58e-15,1.481e-11
-16.038,-18.9299,2.568e-12,3.8749e-14,1.56e-12,1.054e-11,8.51e-16,4.8e-12
-16.028,-18.9199,4.412e-13,2.0806e-15,2.758e-13,1.871e-12,1.501e-16,8.52e-13
-16.018,-18.9099,0,0,0,0,0,0
-16.008,-18.8999,0,0,0,0,0,0
-15.998,-18.8899,0,0,0,0,0,0
-15.988,-18.8799,0,0,0,0,0,0
-15.978,-18.8699,0,0,0,0,0,0
-15.968,-18.8599,0,0,0,0,0,0
-15.958,-18.8499,0,0,0,0,0,0
-15.948,-18.8399,0,0,0,0,0,0
-15.938,-18.8299,0,0,0,0,0,0
-15.928,-18.8199,0,0,0,0,0,0
-15.918,-18.8099,0,0,0,0,0,0
-15.908,-18.7999,0,0,0,0,0,0
-15.898,-18.7899,0,0,0,0,0,0
-15.888,-18.7799,0,0,0,0,0,0
-15.878,-18.7699,0,0,0,0,0,0
-15.868,-18.7599,0,0,0,0,0,0
-15.858,-18.7499,0,0,0,0,0,0
-15.848,-18.7399,0,0,0,0,0,0
-15.838,-18.7299,0,0,0,0,0,0
-15.828,-18.7199,0,0,0,0,0,0
-15.818,-18.7099,0,0,0,0,0,0
-15.808,-18.6999,0,0,0,0,0,0
-15.798,-18.6899,0,0,0,0,0,0
-15.788,-18.6799,0,0,0,0,0,0
-15.778,-18.6699,0,0,0,0,0,0
-15.768,-18.6599,0,0,0,0,0,0
-15.758,-18.6499,0,0,0,0,0,0
-15.748,-18.6399,0,0,0,0,0,0
-15.738,-18.6299,0,0,0,0,0,0
-15.728,-18.6199,0,0,0,0,0,0
-15.718,-18.6099,0,0,0,0,0,0
-15.708,-18.5999,0,0,0,0,0,0
-15.698,-18.5899,0,0,0,0,0,0
-15.688,-18.5799,0,0,0,0,0,0
-15.678,-18.5699,0,0,0,0,0,0
-15.668,-18.5599,0,0,0,0,0,0
-15.658,-18.5499,0,0,0,0,0,0
-15.648,-18.5399,0,0,0,0,0,0
-15.638,-18.5299,0,0,0,0,0,0
-15.628,-18.5199,0,0,0,0,0,0
-15.618,-18.5099,0,0,0,0,0,0
-15.608,-18.4999,0,0,0,0,0,0
-15.598,-18.4899,0,0,0,0,0,0
-15.588,-18.4799,0,0,0,0,0,0
-15.578,-18.4699,0,0,0,0,0,0
-15.568,-18.4599,0,0,0,0,0,0
-15.558,-18.4499,0,0,0,0,0,0
-15.548,-18.4399,0,0,0,0,0,0
-15.538,-18.4299,0,0,0,0,0,0
-15.528,-18.4199,0,0,0,0,0,0
-15.518,-18.4099,0,0,0,0,0,0
-15.508,-18.3999,0,0,0,0,0,0
-15.498,-18.3899,0,0,0,0,0,0
-15.488,-18.3799,0,0,0,0,0,0
-15.478,-18.3699,0,0,0,0,0,0
-15.468,-18.3599,0,0,0,0,0,0
-15.458,-18.3499,0,0,0,0,0,0
-15.448,-18.3399,0,0,0,0,0,0
-15.438,-18.3299,0,0,0,0,0,0
-15.428,-18.3199,0,0,0,0,0,0
-15.418,-18.3099,0,0,0,0,0,0
-15.408,-18.2999,0,0,0,0,0,0
-15.398,-18.2899,0,0,0,0,0,0
-15.388,-18.2799,0,0,0,0,0,0
-15.378,-18.2699,0,0,0,0,0,0
-15.368,-18.2599,0,0,0,0,0,0
-15.358,-18.2499,0,0,0,0,0,0
-15.348,-18.2399,0,0,0,0,0,0
-15.338,-18.2299,0,0,0,0,0,0
-15.328,-18.2199,0,0,0,0,0,0
-15.318,-18.2099,0,0,0,0,0,0
-15.308,-18.1999,0,0,0,0,0,0
-15.298,-18.1899,0,0,0,0,0,0
-15.288,-18.1799,0,0,0,0,0,0
-15.278,-18.1699,0,0,0,0,0,0
-15.268,-18.1599,0,0,0,0,0,0
-15.258,-18.1499,0,0,0,0,0,0
-15.248,-18.1399,0,0,0,0,0,0
-15.238,-18.1299,0,0,0,0,0,0
-15.228,-18.1199,0,0,0,0,0,0
-15.218,-18.1099,0,0,0,0,0,0
-15.208,-18.0999,0,0,0,0,0,0
-15.198,-18.0899,0,0,0,0,0,0
-15.188,-18.0799,0,0,0,0,0,0
-15.178,-18.0699,0,0,0,0,0,0
-15.168,-18.0599,0,0,0,0,0,0
-15.158,-18.0499,0,0,0,0,0,0
-15.148,-18.0399,0,0,0,0,0,0
-15.138,-18.0299,0,0,0,0,0,0
-15.128,-18.0199,0,0,0,0,0,0
-15.118,-18.0099,0,0,0,0,0,0
-15.108,-17.9999,0,0,0,0,0,0
-15.098,-17.9899,0,0,0,0,0,0
-15.088,-17.9799,0,0,0,0,0,0
-15.078,-17.9699,0,0,0,0,0,0
-15.068,-17.9599,0,0,0,0,0,0
-15.058,-17.9499,0,0,0,0,0,0
-15.048,-17.9399,0,0,0,0,0,0
-15.038,-17.9299,0,0,0,0,0,0
-15.028,-17.9199,0,0,0,0,0,0
-15.018,-17.9099,0,0,0,0,0,0
-15.008,-17.8999,0,0,0,0,0,0
-14.998,-17.8899,0,0,0,0,0,0
-14.988,-17.8799,0,0,0,0,0,0
-14.978,-17.8699,0,0,0,0,0,0
-14.968,-17.8599,0,0,0,0,0,0
-14.958,-17.8499,0,0,0,0,0,0
-14.948,-17.8399,0,0,0,0,0,0
-14.938,-17.8299,0,0,0,0,0,0
-14.928,-17.8199,0,0,0,0,0,0
-14.918,-17.8099,0,0,0,0,0,0
-14.908,-17.7999,0,0,0,0,0,0
-14.898,-17.7899,0,0,0,0,0,0
-14.888,-17.7799,0,0,0,0,0,0
-14.878,-17.7699,0,0,0,0,0,0
-14.868,-17.7599,0,0,0,0,0,0
-14.858,-17.7499,0,0,0,0,0,0
-14.848,-17.7399,0,0,0,0,0,0
-14.838,-17.7299,0,0,0,0,0,0
-14.828,-17.7199,0,0,0,0,0,0
-14.818,-17.7099,0,0,0,0,0,0
-14.808,-17.6999,0,0,0,0,0,0
-14.798,-17.6899,0,0,0,0,0,0
-14.788,-17.6799,0,0,0,0,0,0
-14.778,-17.6699,0,0,0,0,0,0
-14.768,-17.6599,0,0,0,0,0,0
-14.758,-17.6499,0,0,0,0,0,0
-14.748,-17.6399,0,0,0,0,0,0
-14.738,-17.6299,0,0,0,0,0,0
-14.728,-17.6199,0,0,0,0,0,0
-14.718,-17.6099,0,0,0,0,0,0
-14.708,-17.5999,0,0,0,0,0,0
-14.698,-17.5899,1.122e-12,9.657e-13,3.988e-13,1.291e-11,2.68e-12,3.7e-15
-14.688,-17.5799,6.24e-12,4.806e-12,2.134e-12,6.955e-11,1.438e-11,1.914e-14
-14.678,-17.5699,1.878e-11,1.4062e-11,6.356e-12,2.076e-10,4.29e-11,5.66e-14
-14.668,-17.5599,5.514e-11,4.041e-11,1.863e-11,6.085e-10,1.259e-10,1.726e-13
-14.658,-17.5499,1.517e-10,1.1056e-10,5.116e-11,1.676e-09,3.46e-10,4.82e-13
-14.648,-17.5399,4.049e-10,2.9287e-10,1.364e-10,4.473e-09,9.23e-10,1.294e-12
-14.638,-17.5299,1.055e-09,7.5799e-10,3.551e-10,1.161e-08,2.4e-09,3.38e-12
-14.628,-17.5199,2.688e-09,1.9245e-09,9.036e-10,2.964e-08,6.11e-09,8.61e-12
-14.618,-17.5099,6.7e-09,4.7688e-09,2.251e-09,7.369e-08,1.523e-08,2.15e-11
-14.608,-17.4999,1.634e-08,1.158e-08,5.48e-09,1.796e-07,3.71e-08,5.26e-11
-14.598,-17.4899,3.897e-08,2.7495e-08,1.307e-08,4.289e-07,8.85e-08,1.258e-10
-14.588,-17.4799,9.11e-08,6.3921e-08,3.051e-08,1.0006e-06,2.06e-07,2.94e-10
-14.578,-17.4699,2.082e-07,1.4528e-07,6.968e-08,2.289e-06,4.72e-07,6.76e-10
-14.568,-17.4599,4.663e-07,3.2375e-07,1.56e-07,5.117e-06,1.057e-06,1.519e-09
-14.558,-17.4499,1.02e-06,7.0655e-07,3.414e-07,1.121e-05,2.32e-06,3.34e-09
-14.548,-17.4399,2.191e-06,1.5068e-06,7.321e-07,2.401e-05,4.96e-06,7.2e-09
-14.538,-17.4299,4.601e-06,3.1435e-06,1.535e-06,5.041e-05,1.041e-05,1.518e-08
-14.528,-17.4199,9.47e-06,6.4412e-06,3.152e-06,0.00010364,2.14e-05,3.14e-08
-14.518,-17.4099,1.902e-05,1.2837e-05,6.338e-06,0.0002087,4.3e-05,6.34e-08
-14.508,-17.3999,3.753e-05,2.5167e-05,1.248e-05,0.0004105,8.47e-05,1.257e-07
-14.498,-17.3899,7.24e-05,4.8253e-05,2.407e-05,0.000792,0.0001634,2.44e-07
-14.488,-17.3799,0.000137,9.046e-05,4.541e-05,0.001496,0.000308,4.64e-07
-14.478,-17.3699,0.0002529,0.00016634,8.4e-05,0.002766,0.000571,8.64e-07
-14.468,-17.3599,0.0004582,0.00029929,0.0001521,0.005013,0.001033,1.577e-06
-14.458,-17.3499,0.000814,0.00052744,0.0002696,0.008892,0.001832,2.82e-06
-14.448,-17.3399,0.001412,0.0009101,0.0004681,0.01544,0.00318,4.94e-06
-14.438,-17.3299,0.002407,0.0015356,0.0007965,0.0263,0.00542,8.48e-06
-14.428,-17.3199,0.004011,0.0025399,0.001326,0.04388,0.00903,1.426e-05
-14.418,-17.3099,0.00656,0.0041143,0.002167,0.07164,0.01476,2.35e-05
-14.408,-17.2999,0.01049,0.0065087,0.003467,0.1148,0.0236,3.8e-05
-14.398,-17.2899,0.01646,0.010148,0.005433,0.1799,0.037,6.01e-05
-14.388,-17.2799,0.02526,0.015417,0.008346,0.2767,0.0569,9.33e-05
-14.378,-17.2699,0.03806,0.023014,0.01259,0.4171,0.0859,0.000142
-14.368,-17.2599,0.05621,0.033595,0.01856,0.6173,0.1268,0.000212
-14.358,-17.2499,0.0814,0.048047,0.0269,0.8934,0.1837,0.00031
-14.348,-17.2399,0.1156,0.067436,0.03817,1.27,0.261,0.000444
-14.338,-17.2299,0.1607,0.09266,0.0532,1.772,0.364,0.000626
-14.328,-17.2199,0.22,0.12443,0.07277,2.424,0.498,0.000864
-14.318,-17.2099,0.2949,0.16456,0.0975,3.256,0.668,0.00117
-14.308,-17.1999,0.388,0.21295,0.1285,4.296,0.881,0.001555
-14.298,-17.1899,0.5014,0.27004,0.1661,5.565,1.139,0.00202
-14.288,-17.1799,0.636,0.33581,0.2113,7.08,1.449,0.0026
-14.278,-17.1699,0.796,0.41001,0.2638,8.862,1.811,0.00326
-14.268,-17.1599,0.974,0.49092,0.3239,10.89,2.22,0.00404
-14.258,-17.1499,1.174,0.57663,0.3912,13.19,2.69,0.0049
-14.248,-17.1399,1.394,0.66466,0.4652,15.7,3.2,0.00584
-14.238,-17.1299,1.628,0.7525,0.5442,18.4,3.75,0.00684
-14.228,-17.1199,1.869,0.8346,0.6273,21.28,4.32,0.00788
-14.218,-17.1099,2.114,0.9112,0.7128,24.21,4.92,0.00894
-14.208,-17.0999,2.362,0.981,0.7987,27.16,5.51,0.00998
-14.198,-17.0899,2.599,1.0332,0.884,30.07,6.09,0.01096
-14.188,-17.0799,2.818,1.0722,0.959,32.84,6.64,0.01186
-14.178,-17.0699,3.016,1.0936,1.032,35.37,7.14,0.01264
-14.168,-17.0599,3.18,1.0972,1.094,37.62,7.58,0.01327
-14.158,-17.0499,3.314,1.0816,1.147,39.5,7.94,0.01374
-14.148,-17.0399,3.406,1.0524,1.186,40.92,8.22,0.01402
-14.138,-17.0299,3.456,1.0058,1.21,41.84,8.4,0.0141
-14.128,-17.0199,3.458,0.9502,1.216,42.24,8.46,0.014
-14.118,-17.0099,3.418,0.8838,1.21,42.08,8.42,0.0137
-14.108,-16.9999,3.328,0.809,1.188,41.36,8.26,0.01323
-14.098,-16.9899,3.196,0.73193,1.15,40.08,7.99,0.0126
-14.088,-16.9799,3.028,0.65162,1.098,38.3,7.62,0.01184
-14.078,-16.9699,2.828,0.574,1.032,36.07,7.17,0.01098
-14.068,-16.9599,2.603,0.49742,0.958,33.49,6.64,0.01003
-14.058,-16.9499,2.356,0.42529,0.8739,30.58,6.06,0.00904
-14.048,-16.9399,2.102,0.35859,0.785,27.53,5.46,0.00802
-14.038,-16.9299,1.848,0.2981,0.6946,24.39,4.82,0.00702
-14.028,-16.9199,1.596,0.24462,0.6045,21.25,4.2,0.00606
-14.018,-16.9099,1.358,0.19775,0.5179,18.21,3.6,0.00514
-14.008,-16.8999,1.134,0.15747,0.436,15.35,3.02,0.0043
-13.998,-16.8899,0.934,0.12354,0.3611,12.7,2.5,0.00354
-13.988,-16.8799,0.756,0.09528,0.2939,10.36,2.04,0.00286
-13.978,-16.8699,0.6008,0.07265,0.235,8.275,1.63,0.00228
-13.968,-16.8599,0.4685,0.054421,0.1846,6.51,1.28,0.001792
-13.958,-16.8499,0.3592,0.04014,0.1423,5.026,0.987,0.001381
-13.948,-16.8399,0.2706,0.029142,0.10794,3.81,0.748,0.001046
-13.938,-16.8299,0.2003,0.020794,0.08045,2.836,0.556,0.00078
-13.928,-16.8199,0.1454,0.014596,0.05868,2.071,0.406,0.00057
-13.918,-16.8099,0.1038,0.0100879,0.04207,1.486,0.291,0.00041
-13.908,-16.7999,0.0726,0.0068417,0.0296,1.0456,0.204,0.00029
-13.898,-16.7899,0.04991,0.0045581,0.02043,0.7221,0.1413,0.000201
-13.888,-16.7799,0.03365,0.0029844,0.01385,0.4894,0.0957,0.0001369
-13.878,-16.7699,0.02226,0.0019234,0.0092,0.3254,0.0635,9.15e-05
-13.868,-16.7599,0.01446,0.00121579,0.005997,0.2122,0.0414,6e-05
-13.858,-16.7499,0.00921,0.00075365,0.003835,0.13563,0.0264,3.86e-05
-13.848,-16.7399,0.005749,0.00045896,0.002406,0.08517,0.01658,2.44e-05
-13.838,-16.7299,0.003521,0.00027442,0.0014791,0.05233,0.01019,1.513e-05
-13.828,-16.7199,0.002115,0.00016116,0.0008901,0.03157,0.00614,9.2e-06
-13.818,-16.7099,0.001248,9.2703e-05,0.0005273,0.01867,0.00363,5.48e-06
-13.808,-16.6999,0.00072,5.2409e-05,0.0003056,0.010801,0.0021,3.2e-06
-13.798,-16.6899,0.0004077,2.9055e-05,0.0001737,0.006142,0.001193,1.834e-06
-13.788,-16.6799,0.0002263,1.58124e-05,9.649e-05,0.003421,0.000664,1.03e-06
-13.778,-16.6699,0.0001232,8.4316e-06,5.271e-05,0.0018687,0.000362,5.67e-07
-13.768,-16.6599,6.56e-05,4.4043e-06,2.819e-05,0.000999,0.0001935,3.06e-07
-13.758,-16.6499,3.435e-05,2.257e-06,1.4777e-05,0.0005232,0.0001013,1.616e-07
-13.748,-16.6399,1.759e-05,1.13195e-06,7.589e-06,0.0002688,5.2e-05,8.37e-08
-13.738,-16.6299,8.83e-06,5.5792e-07,3.815e-06,0.00013511,2.62e-05,4.24e-08
-13.728,-16.6199,4.343e-06,2.6982e-07,1.8804e-06,6.662e-05,1.288e-05,2.12e-08
-13.718,-16.6099,2.093e-06,1.27517e-07,9.078e-07,3.219e-05,6.22e-06,1.028e-08
-13.708,-16.5999,9.87e-07,5.9214e-08,4.296e-07,1.5231e-05,2.94e-06,4.9e-09
-13.698,-16.5899,4.571e-07,2.6904e-08,1.9897e-07,7.057e-06,1.362e-06,2.29e-09
-13.688,-16.5799,2.071e-07,1.19633e-08,9.021e-08,3.205e-06,6.17e-07,1.048e-09
-13.678,-16.5699,9.2e-08,5.2253e-09,4.014e-08,1.4245e-06,2.74e-07,4.7e-10
-13.668,-16.5599,3.997e-08,2.23329e-09,1.7487e-08,6.207e-07,1.194e-07,2.06e-10
-13.658,-16.5499,1.702e-08,9.3411e-10,7.447e-09,2.643e-07,5.09e-08,8.84e-11
-13.648,-16.5399,7.1e-09,3.8341e-10,3.111e-09,1.1035e-07,2.12e-08,3.72e-11
-13.638,-16.5299,2.896e-09,1.53962e-10,1.2715e-09,4.516e-08,8.67e-09,1.531e-11
-13.628,-16.5199,1.157e-09,6.0442e-11,5.09e-10,1.8049e-08,3.47e-09,6.16e-12
-13.618,-16.5099,4.527e-10,2.31823e-11,1.9911e-10,7.072e-09,1.358e-09,2.44e-12
-13.608,-16.4999,1.722e-10,8.5883e-12,7.594e-11,2.6984e-09,5.17e-10,9.34e-13
-13.598,-16.4899,6.39e-11,3.09996e-12,2.82e-11,1.0009e-09,1.921e-10,3.5e-13
-13.588,-16.4799,2.309e-11,1.10059e-12,1.024e-11,3.633e-10,6.95e-11,1.29e-13
-13.578,-16.4699,7.55e-12,3.14187e-13,3.356e-12,1.1925e-10,2.28e-11,4.34e-14
-13.568,-16.4599,2.267e-12,8.4926e-14,1.0163e-12,3.618e-11,6.89e-12,1.467e-14
-13.558,-16.4499,5.972e-13,1.47907e-14,2.6172e-13,9.337e-12,1.756e-12,3.78e-15
-13.548,-16.4399,3.835e-14,9.6764e-17,1.6881e-14,6.086e-13,1.138e-13,1.058e-16
-13.538,-16.4299,0,0,0,0,0,0
-13.528,-16.4199,0,0,0,0,0,0
-13.518,-16.4099,0,0,0,0,0,0
-13.508,-16.3999,0,0,0,0,0,0
-13.498,-16.3899,0,0,0,0,0,0
-13.488,-16.3799,0,0,0,0,0,0
-13.478,-16.3699,0,0,0,0,0,0
-13.468,-16.3599,0,0,0,0,0,0
-13.458,-16.3499,0,0,0,0,0,0
-13.448,-16.3399,0,0,0,0,0,0
-13.438,-16.3299,0,0,0,0,0,0
-13.428,-16.3199,0,0,0,0,0,0
-13.418,-16.3099,0,0,0,0,0,0
-13.408,-16.2999,0,0,0,0,0,0
-13.398,-16.2899,0,0,0,0,0,0
-13.388,-16.2799,0,0,0,0,0,0
-13.378,-16.2699,0,0,0,0,0,0
-13.368,-16.2599,0,0,0,0,0,0
-13.358,-16.2499,0,0,0,0,0,0
-13.348,-16.2399,0,0,0,0,0,0
-13.338,-16.2299,0,0,0,0,0,0
-13.328,-16.2199,0,0,0,0,0,0
-13.318,-16.2099,0,0,0,0,0,0
-13.308,-16.1999,0,0,0,0,0,0
-13.298,-16.1899,0,0,0,0,0,0
-13.288,-16.1799,0,0,0,0,0,0
-13.278,-16.1699,0,0,0,0,0,0
-13.268,-16.1599,0,0,0,0,0,0
-13.258,-16.1499,0,0,0,0,0,0
-13.248,-16.1399,0,0,0,0,0,0
-13.238,-16.1299,0,0,0,0,0,0
-13.228,-16.1199,0,0,0,0,0,0
-13.218,-16.1099,0,0,0,0,0,0
-13.208,-16.0999,0,0,0,0,0,0
-13.198,-16.0899,0,0,0,0,0,0
-13.188,-16.0799,0,0,0,0,0,0
-13.178,-16.0699,0,0,0,0,0,0
-13.168,-16.0599,0,0,0,0,0,0
-13.158,-16.0499,0,0,0,0,0,0
-13.148,-16.0399,0,0,0,0,0,0
