# nd2o3_mp-2763 PDOS summed by element+orbital (QE projwfc.x). Columns are states/eV. VBM 16.159 eV. Gap is the fixed-occ nscf value (-6.460 eV), not a DOS threshold.
E_eV,E_minus_VBM_eV,Nd_d,Nd_f,Nd_p,Nd_s,O_p,O_s
13.649,-2.5103,5.6636e-06,3.368e-06,2.036e-08,1.24e-09,7.427e-07,9.55e-09
13.659,-2.5003,1.08196e-05,6.45e-06,3.898e-08,2.372e-09,1.4182e-06,1.826e-08
13.669,-2.4903,2.0218e-05,1.2026e-05,7.26e-08,4.438e-09,2.6526e-06,3.408e-08
13.679,-2.4803,3.6946e-05,2.2076e-05,1.328e-07,8.152e-09,4.8362e-06,6.236e-08
13.689,-2.4703,6.5976e-05,3.936e-05,2.374e-07,1.46e-08,8.652e-06,1.115e-07
13.699,-2.4603,0.000115506,6.886e-05,4.158e-07,2.566e-08,1.5161e-05,1.954e-07
13.709,-2.4503,0.00019772,0.00011784,7.1e-07,4.414e-08,2.5915e-05,3.352e-07
13.719,-2.4403,0.00033088,0.0001972,1.188e-06,7.444e-08,4.3463e-05,5.608e-07
13.729,-2.4303,0.00054202,0.0003236,1.95e-06,1.226e-07,7.101e-05,9.2e-07
13.739,-2.4203,0.00086884,0.000518,3.124e-06,1.986e-07,0.00011407,1.474e-06
13.749,-2.4103,0.0013602,0.0008112,4.9e-06,3.144e-07,0.00017876,2.32e-06
13.759,-2.4003,0.002091,0.001246,7.52e-06,4.912e-07,0.00027346,3.566e-06
13.769,-2.3903,0.0031264,0.0018692,1.128e-05,7.486e-07,0.00041221,5.378e-06
13.779,-2.3803,0.0046082,0.002754,1.658e-05,1.124e-06,0.0006061,7.94e-06
13.789,-2.3703,0.0066182,0.003956,2.384e-05,1.66e-06,0.0008694,1.146e-05
13.799,-2.3603,0.0092984,0.005572,3.358e-05,2.412e-06,0.0012266,1.624e-05
13.809,-2.3503,0.0128112,0.007672,4.62e-05,3.46e-06,0.0016901,2.258e-05
13.819,-2.3403,0.017258,0.010358,6.24e-05,4.876e-06,0.0022862,3.074e-05
13.829,-2.3303,0.022742,0.01372,8.26e-05,6.79e-06,0.0030216,4.104e-05
13.839,-2.3203,0.029444,0.017782,0.0001072,9.388e-06,0.0039206,5.392e-05
13.849,-2.3103,0.037366,0.022704,0.0001362,1.2812e-05,0.004984,6.96e-05
13.859,-2.3003,0.046508,0.02816,0.00017,1.736e-05,0.006211,8.84e-05
13.869,-2.2903,0.05667,0.0347,0.0002086,2.326e-05,0.007604,0.0001107
13.879,-2.2803,0.067852,0.04186,0.0002512,3.108e-05,0.009163,0.0001367
13.889,-2.2703,0.079852,0.04968,0.000298,4.14e-05,0.010849,0.0001666
13.899,-2.2603,0.09227,0.05812,0.0003486,5.462e-05,0.012643,0.0002016
13.909,-2.2503,0.105302,0.0674,0.0004024,7.156e-05,0.014547,0.0002406
13.919,-2.2403,0.118352,0.07708,0.000462,9.344e-05,0.016544,0.0002854
13.929,-2.2303,0.13182,0.08758,0.000524,0.00012096,0.018637,0.0003376
13.939,-2.2203,0.1451,0.09908,0.00059,0.00015558,0.020848,0.000396
13.949,-2.2103,0.1588,0.11138,0.000666,0.00019842,0.023184,0.000463
13.959,-2.2003,0.17274,0.1251,0.000748,0.00025084,0.025547,0.000541
13.969,-2.1903,0.18752,0.14044,0.000842,0.0003142,0.02814,0.000629
13.979,-2.1803,0.20332,0.15784,0.000952,0.0003906,0.03097,0.000728
13.989,-2.1703,0.22036,0.17706,0.001078,0.00048,0.03404,0.000843
13.999,-2.1603,0.23886,0.19896,0.001224,0.000585,0.03734,0.000968
14.009,-2.1503,0.25942,0.2231,0.001394,0.0007034,0.04107,0.001109
14.019,-2.1403,0.28202,0.2501,0.001586,0.0008378,0.04504,0.001262
14.029,-2.1303,0.30468,0.27914,0.0018,0.000986,0.04923,0.00143
14.039,-2.1203,0.32938,0.31022,0.002038,0.0011464,0.05363,0.001606
14.049,-2.1103,0.35612,0.34128,0.002292,0.0013188,0.05803,0.001791
14.059,-2.1003,0.38288,0.37632,0.002564,0.0014952,0.06262,0.001979
14.069,-2.0903,0.40764,0.4093,0.002844,0.0016776,0.067,0.002166
14.079,-2.0803,0.4324,0.4442,0.003136,0.0018574,0.07136,0.002349
14.089,-2.0703,0.45716,0.479,0.0034,0.0020326,0.07528,0.00252
14.099,-2.0603,0.47786,0.5136,0.00368,0.002196,0.07877,0.002674
14.109,-2.0503,0.49652,0.548,0.003916,0.00235,0.08182,0.002816
14.119,-2.0403,0.51112,0.5822,0.004148,0.002494,0.08445,0.002926
14.129,-2.0303,0.52362,0.6162,0.004356,0.00262,0.08644,0.003012
14.139,-2.0203,0.53204,0.6482,0.00454,0.002724,0.0878,0.003074
14.149,-2.0103,0.53836,0.6818,0.0047,0.002828,0.08853,0.003104
14.159,-2.0003,0.54058,0.7154,0.00484,0.00291,0.08885,0.003124
14.169,-1.9903,0.54072,0.7488,0.004964,0.003014,0.08874,0.003124
14.179,-1.9803,0.5388,0.7862,0.005094,0.003118,0.0884,0.003108
14.189,-1.9703,0.53682,0.82762,0.005212,0.003262,0.08785,0.003102
14.199,-1.9603,0.5348,0.87298,0.005384,0.003408,0.08727,0.003096
14.209,-1.9503,0.5348,0.9244,0.00555,0.003614,0.08686,0.003094
14.219,-1.9403,0.53484,0.98588,0.00578,0.003864,0.08664,0.00311
14.229,-1.9303,0.5369,1.05748,0.00604,0.004174,0.08679,0.003154
14.239,-1.9203,0.54306,1.14122,0.00636,0.004548,0.08732,0.003208
14.249,-1.9103,0.5513,1.2411,0.00672,0.005002,0.08825,0.00327
14.259,-1.9003,0.56162,1.35914,0.00712,0.005518,0.08956,0.003354
14.269,-1.8903,0.57406,1.49732,0.00756,0.006112,0.09107,0.003446
14.279,-1.8803,0.58658,1.65964,0.00804,0.006788,0.0926,0.003534
14.289,-1.8703,0.6012,1.85212,0.00856,0.00756,0.09433,0.003626
14.299,-1.8603,0.61594,2.07872,0.0091,0.008452,0.09609,0.003726
14.309,-1.8503,0.63078,2.33942,0.0097,0.00944,0.09769,0.00383
14.319,-1.8403,0.64374,2.6602,0.0104,0.010566,0.09914,0.00393
14.329,-1.8303,0.6568,3.0212,0.01114,0.011808,0.10065,0.004056
14.339,-1.8203,0.6682,3.4624,0.012,0.01321,0.10206,0.00422
14.349,-1.8103,0.6796,3.9636,0.013,0.014768,0.10378,0.0044
14.359,-1.8003,0.6912,4.545,0.01412,0.016468,0.10584,0.00463
14.369,-1.7903,0.7012,5.2064,0.01542,0.018288,0.10846,0.00495
14.379,-1.7803,0.7132,5.9682,0.0169,0.02021,0.11167,0.00531
14.389,-1.7703,0.7256,6.81,0.01854,0.022174,0.1157,0.00575
14.399,-1.7603,0.7384,7.752,0.02036,0.024202,0.1208,0.00626
14.409,-1.7503,0.7512,8.7742,0.02234,0.026032,0.1265,0.00682
14.419,-1.7403,0.7662,9.8564,0.02444,0.027862,0.1331,0.00746
14.429,-1.7303,0.7794,10.9786,0.02664,0.029696,0.1404,0.00811
14.439,-1.7203,0.7926,12.121,0.02888,0.03093,0.1482,0.00878
14.449,-1.7103,0.8038,13.2432,0.03126,0.032164,0.156,0.00946
14.459,-1.7003,0.815,14.3254,0.03338,0.032994,0.1639,0.0101
14.469,-1.6903,0.8218,15.3074,0.03548,0.033422,0.1716,0.01069
14.479,-1.6803,0.8284,16.1692,0.0373,0.033444,0.1785,0.01121
14.489,-1.6703,0.8304,16.8908,0.03888,0.03306,0.1846,0.01164
14.499,-1.6603,0.83,17.3922,0.04016,0.03247,0.1896,0.01192
14.509,-1.6503,0.8272,17.6932,0.04118,0.031474,0.1933,0.01211
14.519,-1.6403,0.8198,17.7738,0.04172,0.030268,0.1956,0.01217
14.529,-1.6303,0.8096,17.614,0.04176,0.028854,0.1964,0.01207
14.539,-1.6203,0.795,17.2338,0.04134,0.027432,0.1956,0.01188
14.549,-1.6103,0.7778,16.6532,0.04044,0.025602,0.1931,0.01158
14.559,-1.6003,0.758,15.8724,0.0391,0.023964,0.1892,0.01117
14.569,-1.5903,0.7338,14.931,0.03728,0.022118,0.1837,0.01066
14.579,-1.5803,0.7074,13.8894,0.03524,0.020368,0.1769,0.01013
14.589,-1.5703,0.6784,12.7676,0.03298,0.018612,0.1691,0.00955
14.599,-1.5603,0.6494,11.6054,0.0305,0.016912,0.1602,0.00894
14.609,-1.5503,0.6162,10.4232,0.02802,0.015312,0.1508,0.00834
14.619,-1.5403,0.585,9.3008,0.02532,0.013832,0.141,0.00778
14.629,-1.5303,0.552,8.2184,0.02272,0.012516,0.1308,0.00726
14.639,-1.5203,0.519,7.216,0.02022,0.011386,0.1208,0.00683
14.649,-1.5103,0.4882,6.2936,0.01786,0.010484,0.1108,0.00645
14.659,-1.5003,0.4576,5.4912,0.01572,0.009854,0.1015,0.00617
14.669,-1.4903,0.4272,4.789,0.01378,0.009476,0.0929,0.00599
14.679,-1.4803,0.399,4.1868,0.01212,0.009392,0.0851,0.0059
14.689,-1.4703,0.373,3.685,0.01072,0.009582,0.0781,0.00592
14.699,-1.4603,0.3474,3.2832,0.0096,0.010068,0.0724,0.00605
14.709,-1.4503,0.3238,2.9618,0.00876,0.010828,0.068,0.00626
14.719,-1.4403,0.3028,2.7404,0.00822,0.011824,0.0654,0.00655
14.729,-1.4303,0.28388,2.61956,0.008,0.013032,0.0642,0.00694
14.739,-1.4203,0.26932,2.55898,0.00804,0.01443,0.0649,0.00741
14.749,-1.4103,0.2551,2.59876,0.00838,0.01598,0.0677,0.00794
14.759,-1.4003,0.24722,2.69894,0.00904,0.017696,0.0726,0.00851
14.769,-1.3903,0.24168,2.87954,0.00994,0.019518,0.0795,0.00915
14.779,-1.3803,0.2404,3.1206,0.01106,0.021506,0.0886,0.00986
14.789,-1.3703,0.2436,3.4218,0.0124,0.023618,0.0993,0.01061
14.799,-1.3603,0.2488,3.7436,0.0139,0.025732,0.1114,0.01143
14.809,-1.3503,0.2582,4.0854,0.01544,0.028052,0.1246,0.01233
14.819,-1.3403,0.2696,4.4476,0.01704,0.030576,0.1381,0.01329
14.829,-1.3303,0.283,4.7896,0.01856,0.033502,0.1516,0.01432
14.839,-1.3203,0.2964,5.0718,0.01996,0.03644,0.1641,0.01543
14.849,-1.3103,0.3094,5.3138,0.02114,0.03956,0.1746,0.01661
14.859,-1.3003,0.3222,5.4954,0.02204,0.0429,0.1836,0.01784
14.869,-1.2903,0.3346,5.5768,0.02262,0.04624,0.19,0.0191
14.879,-1.2803,0.3446,5.5578,0.02286,0.04956,0.1936,0.02033
14.889,-1.2703,0.3544,5.4582,0.02278,0.05288,0.1932,0.02153
14.899,-1.2603,0.3598,5.2584,0.02238,0.05578,0.191,0.02258
14.909,-1.2503,0.3648,4.9982,0.02168,0.05844,0.1852,0.02362
14.919,-1.2403,0.3678,4.6776,0.02074,0.0605,0.1768,0.02452
14.929,-1.2303,0.3726,4.2968,0.01966,0.0621,0.1678,0.0252
14.939,-1.2203,0.3754,3.8958,0.01848,0.06308,0.1569,0.02564
14.949,-1.2103,0.3782,3.495,0.01728,0.06342,0.1459,0.02606
14.959,-1.2003,0.3832,3.094,0.01616,0.06334,0.135,0.02628
14.969,-1.1903,0.3884,2.7132,0.01514,0.06262,0.1252,0.0264
14.979,-1.1803,0.3978,2.3726,0.01428,0.06146,0.1167,0.02646
14.989,-1.1703,0.4096,2.0724,0.01362,0.0601,0.1102,0.0265
14.999,-1.1603,0.4256,1.8144,0.01314,0.05832,0.1057,0.02654
15.009,-1.1503,0.4418,1.609,0.01288,0.05653,0.1037,0.0266
15.019,-1.1403,0.4624,1.4498,0.01282,0.054744,0.1039,0.02662
15.029,-1.1303,0.4852,1.3328,0.0129,0.052966,0.1063,0.02682
15.039,-1.1203,0.512,1.2522,0.01312,0.0512,0.1104,0.027
15.049,-1.1103,0.539,1.2018,0.0135,0.049448,0.1164,0.02716
15.059,-1.1003,0.57,1.1738,0.01394,0.048116,0.1237,0.02732
15.069,-1.0903,0.601,1.1636,0.0145,0.046804,0.1321,0.02758
15.079,-1.0803,0.6342,1.1636,0.01514,0.045716,0.1407,0.02782
15.089,-1.0703,0.6692,1.1676,0.01586,0.04465,0.1499,0.02804
15.099,-1.0603,0.7062,1.1736,0.01668,0.04401,0.1588,0.0282
15.109,-1.0503,0.7472,1.1776,0.0176,0.043796,0.1673,0.02844
15.119,-1.0403,0.7884,1.1774,0.01866,0.043808,0.1756,0.02874
15.129,-1.0303,0.8334,1.1712,0.01982,0.044248,0.1832,0.02908
15.139,-1.0203,0.8804,1.1568,0.02114,0.045114,0.1901,0.02948
15.149,-1.0103,0.9314,1.1384,0.02254,0.046608,0.1963,0.02992
15.159,-1.0003,0.9826,1.112,0.02406,0.048526,0.2017,0.0305
15.169,-0.9903,1.0336,1.0814,0.02548,0.050666,0.2063,0.03112
15.179,-0.9803,1.0826,1.0466,0.0269,0.053222,0.2103,0.03168
15.189,-0.9703,1.1294,1.0076,0.0283,0.055994,0.2132,0.03236
15.199,-0.9603,1.1702,0.9664,0.02948,0.058772,0.2154,0.03286
15.209,-0.9503,1.2046,0.9226,0.03046,0.061354,0.2165,0.03334
15.219,-0.9403,1.2288,0.8766,0.03118,0.06372,0.2166,0.0336
15.229,-0.9303,1.2426,0.83,0.03146,0.0657,0.2158,0.0336
15.239,-0.9203,1.2442,0.7828,0.0315,0.06724,0.2139,0.03344
15.249,-0.9103,1.2354,0.7332,0.0311,0.06798,0.211,0.03302
15.259,-0.9003,1.2144,0.6852,0.03046,0.06828,0.2076,0.03232
15.269,-0.8903,1.187,0.6388,0.02956,0.06818,0.2034,0.03142
15.279,-0.8803,1.1496,0.592,0.02846,0.06746,0.199,0.03048
15.289,-0.8703,1.11,0.5492,0.02732,0.06632,0.1943,0.02936
15.299,-0.8603,1.0664,0.5062,0.02598,0.06516,0.19,0.02822
15.309,-0.8503,1.0228,0.4694,0.02484,0.0638,0.186,0.02716
15.319,-0.8403,0.9834,0.4328,0.02352,0.06264,0.1826,0.0261
15.329,-0.8303,0.948,0.4004,0.02238,0.0615,0.1798,0.02524
15.339,-0.8203,0.919,0.3706,0.0214,0.06054,0.1781,0.02442
15.349,-0.8103,0.9004,0.3454,0.02058,0.05978,0.1776,0.02382
15.359,-0.8003,0.892,0.3246,0.01998,0.05924,0.1783,0.02348
15.369,-0.7903,0.8938,0.3046,0.01964,0.0589,0.1805,0.02316
15.379,-0.7803,0.9102,0.2892,0.01956,0.05854,0.1841,0.02296
15.389,-0.7703,0.937,0.2786,0.01978,0.0582,0.1893,0.0229
15.399,-0.7603,0.9762,0.2684,0.0203,0.05784,0.1961,0.02298
15.409,-0.7503,1.0258,0.263,0.02114,0.05746,0.2044,0.02318
15.419,-0.7403,1.0858,0.26,0.02228,0.0569,0.214,0.02334
15.429,-0.7303,1.1562,0.2614,0.02368,0.05652,0.2247,0.02368
15.439,-0.7203,1.2308,0.2632,0.0253,0.05614,0.2363,0.02418
15.449,-0.7103,1.3096,0.2694,0.02728,0.05594,0.2486,0.02478
15.459,-0.7003,1.3926,0.2756,0.0293,0.05616,0.2609,0.02552
15.469,-0.6903,1.4756,0.2842,0.03136,0.05658,0.2732,0.02648
15.479,-0.6803,1.5568,0.2946,0.0337,0.0576,0.2852,0.02768
15.489,-0.6703,1.634,0.3052,0.0359,0.05904,0.2974,0.02912
15.499,-0.6603,1.7072,0.3158,0.03796,0.06128,0.3062,0.03078
15.509,-0.6503,1.7742,0.3284,0.03986,0.06394,0.317,0.03264
15.519,-0.6403,1.835,0.3386,0.04164,0.06702,0.325,0.0347
15.529,-0.6303,1.89,0.3488,0.04324,0.0705,0.332,0.0368
15.539,-0.6203,1.9366,0.3584,0.04468,0.0742,0.338,0.0389
15.549,-0.6103,1.9752,0.3658,0.0457,0.0779,0.343,0.0409
15.559,-0.6003,2.0076,0.3726,0.04652,0.0814,0.347,0.0429
15.569,-0.5903,2.032,0.3788,0.04712,0.0845,0.35,0.0446
15.579,-0.5803,2.048,0.3824,0.04744,0.08698,0.352,0.0461
15.589,-0.5703,2.058,0.3834,0.0475,0.08886,0.352,0.0471
15.599,-0.5603,2.0616,0.3836,0.0473,0.0899,0.355,0.048
15.609,-0.5503,2.057,0.381,0.04698,0.08994,0.355,0.0483
15.619,-0.5403,2.048,0.3778,0.0466,0.08938,0.356,0.0484
15.629,-0.5303,2.0348,0.372,0.04592,0.088,0.357,0.0483
15.639,-0.5203,2.0152,0.3638,0.04536,0.086,0.356,0.0478
15.649,-0.5103,1.9932,0.3552,0.04474,0.0836,0.356,0.0471
15.659,-0.5003,1.969,0.3464,0.04386,0.08082,0.356,0.0465
15.669,-0.4903,1.9422,0.3356,0.04314,0.07804,0.356,0.0456
15.679,-0.4803,1.9154,0.3248,0.0424,0.07548,0.355,0.0449
15.689,-0.4703,1.8904,0.3122,0.04184,0.07296,0.3554,0.0443
15.699,-0.4603,1.8672,0.3022,0.04108,0.07106,0.355,0.0438
15.709,-0.4503,1.848,0.2904,0.04054,0.06962,0.3536,0.0435
15.719,-0.4403,1.833,0.2798,0.04022,0.06882,0.3534,0.0434
15.729,-0.4303,1.8264,0.2702,0.03992,0.0691,0.3536,0.0437
15.739,-0.4203,1.8278,0.262,0.03988,0.07042,0.354,0.0443
15.749,-0.4103,1.8378,0.2548,0.03988,0.07302,0.3548,0.0455
15.759,-0.4003,1.8542,0.2492,0.04014,0.07688,0.357,0.0469
15.769,-0.3903,1.879,0.2452,0.04044,0.08218,0.3606,0.0489
15.779,-0.3803,1.9102,0.2426,0.04078,0.08894,0.3646,0.0512
15.789,-0.3703,1.9438,0.2412,0.04114,0.09692,0.3684,0.0539
15.799,-0.3603,1.9774,0.2408,0.04154,0.10632,0.3724,0.0572
15.809,-0.3503,2.0092,0.2412,0.04194,0.1167,0.376,0.0605
15.819,-0.3403,2.037,0.2416,0.04214,0.12764,0.3792,0.064
15.829,-0.3303,2.0588,0.242,0.04212,0.13852,0.3798,0.0675
15.839,-0.3203,2.0702,0.2416,0.04206,0.1491,0.3798,0.0707
15.849,-0.3103,2.0714,0.2406,0.04174,0.15856,0.3772,0.0735
15.859,-0.3003,2.062,0.2386,0.04114,0.1665,0.3728,0.0758
15.869,-0.2903,2.0424,0.2354,0.04028,0.1723,0.3658,0.0771
15.879,-0.2803,2.0124,0.2308,0.03934,0.17556,0.3566,0.0778
15.889,-0.2703,1.9738,0.2254,0.0383,0.17626,0.346,0.0775
15.899,-0.2603,1.929,0.2188,0.03698,0.17424,0.3336,0.0764
15.909,-0.2503,1.8758,0.2112,0.03578,0.16952,0.3202,0.0743
15.919,-0.2403,1.818,0.203,0.03434,0.16272,0.3062,0.0715
15.929,-0.2303,1.756,0.1942,0.03284,0.15384,0.2914,0.0678
15.939,-0.2203,1.6898,0.1852,0.03112,0.14374,0.2762,0.0638
15.949,-0.2103,1.619,0.1762,0.02956,0.13262,0.2614,0.0595
15.959,-0.2003,1.5482,0.1668,0.02806,0.12152,0.246,0.0552
15.969,-0.1903,1.473,0.1576,0.0265,0.11046,0.2308,0.0508
15.979,-0.1803,1.3954,0.1484,0.02498,0.10004,0.217,0.0467
15.989,-0.1703,1.3178,0.1394,0.02348,0.09048,0.2024,0.0429
15.999,-0.1603,1.236,0.1304,0.02204,0.08238,0.1878,0.03942
16.009,-0.1503,1.1562,0.1218,0.0207,0.07554,0.1742,0.03646
16.019,-0.1403,1.0784,0.1132,0.01942,0.0702,0.1618,0.03386
16.029,-0.1303,1.0028,0.105,0.0183,0.06632,0.1494,0.03204
16.039,-0.1203,0.9334,0.0976,0.0173,0.0641,0.1383,0.0306
16.049,-0.1103,0.8744,0.0908,0.01648,0.06318,0.1286,0.02976
16.059,-0.1003,0.8242,0.085,0.01584,0.06392,0.1205,0.02971
16.069,-0.0903,0.7886,0.0802,0.01542,0.06574,0.1145,0.03005
16.079,-0.0803,0.768,0.0764,0.01524,0.06882,0.1109,0.03119
16.089,-0.0703,0.7642,0.0742,0.01528,0.07296,0.1096,0.0327
16.099,-0.0603,0.7774,0.0732,0.01554,0.07774,0.1107,0.03478
16.109,-0.0503,0.8034,0.0736,0.01598,0.08296,0.1142,0.0372
16.119,-0.0403,0.8462,0.0748,0.01658,0.08842,0.1197,0.0399
16.129,-0.0303,0.8978,0.0772,0.01724,0.09368,0.1272,0.0427
16.139,-0.0203,0.9576,0.08,0.01796,0.09854,0.1357,0.0457
16.149,-0.0103,1.0176,0.0832,0.01866,0.10316,0.1449,0.0482
16.159,-0.0003,1.0796,0.0864,0.01926,0.10696,0.1544,0.0508
16.169,0.0097,1.1332,0.0894,0.01978,0.1105,0.1633,0.053
16.179,0.0197,1.1782,0.092,0.02018,0.1134,0.1714,0.0549
16.189,0.0297,1.2124,0.0936,0.02042,0.11644,0.1781,0.0565
16.199,0.0397,1.2338,0.0948,0.02054,0.11944,0.183,0.0579
16.209,0.0497,1.2402,0.0952,0.02056,0.12298,0.1862,0.0591
16.219,0.0597,1.2336,0.0952,0.0205,0.1275,0.188,0.0604
16.229,0.0697,1.2142,0.0946,0.02044,0.133,0.1882,0.0617
16.239,0.0797,1.186,0.0938,0.02044,0.13966,0.1861,0.0633
16.249,0.0897,1.1492,0.0928,0.0205,0.14794,0.183,0.065
16.259,0.0997,1.1082,0.092,0.02068,0.15764,0.1788,0.0672
16.269,0.1097,1.0648,0.0912,0.02102,0.16854,0.1739,0.0698
16.279,0.1197,1.0214,0.0906,0.02146,0.18066,0.1685,0.0728
16.289,0.1297,0.978,0.0902,0.02204,0.1936,0.1628,0.0762
16.299,0.1397,0.9368,0.0902,0.02274,0.20796,0.157,0.0799
16.309,0.1497,0.898,0.0904,0.0235,0.21994,0.1511,0.0839
16.319,0.1597,0.8632,0.0906,0.02428,0.23394,0.1456,0.0878
16.329,0.1697,0.8308,0.091,0.02504,0.24596,0.1404,0.0919
16.339,0.1797,0.8008,0.0914,0.02574,0.25796,0.1356,0.096
16.349,0.1897,0.773,0.0916,0.0263,0.26798,0.1311,0.0996
16.359,0.1997,0.7494,0.0918,0.02674,0.27398,0.1272,0.103
16.369,0.2097,0.73,0.0916,0.02704,0.27996,0.1237,0.1058
16.379,0.2197,0.7128,0.0914,0.02716,0.28194,0.1209,0.1081
16.389,0.2297,0.7018,0.0912,0.02718,0.2799,0.1186,0.1099
16.399,0.2397,0.695,0.0912,0.02708,0.27582,0.1172,0.111
16.409,0.2497,0.6984,0.0914,0.02694,0.26974,0.1168,0.1119
16.419,0.2597,0.7102,0.092,0.02684,0.25966,0.1172,0.1124
16.429,0.2697,0.7364,0.0932,0.0268,0.24756,0.1191,0.1128
16.439,0.2797,0.775,0.0956,0.02696,0.23548,0.1226,0.1135
16.449,0.2897,0.8302,0.0988,0.02736,0.21942,0.1278,0.1147
16.459,0.2997,0.9018,0.1036,0.02806,0.20538,0.1349,0.1165
16.469,0.3097,0.9902,0.1096,0.02912,0.1918,0.1442,0.1192
16.479,0.3197,1.0954,0.1168,0.03056,0.17866,0.1552,0.123
16.489,0.3297,1.215,0.1252,0.03238,0.16696,0.1683,0.1279
16.499,0.3397,1.3494,0.1348,0.03452,0.1567,0.1828,0.1338
16.509,0.3497,1.49,0.1448,0.03692,0.1483,0.1986,0.1408
16.519,0.3597,1.6332,0.1552,0.03952,0.14132,0.215,0.1482
16.529,0.3697,1.7766,0.1652,0.0424,0.13576,0.2313,0.1558
16.539,0.3797,1.9118,0.1746,0.0451,0.13142,0.247,0.1633
16.549,0.3897,2.037,0.1828,0.04756,0.12786,0.2614,0.1696
16.559,0.3997,2.1378,0.1898,0.04994,0.12448,0.2738,0.1758
16.569,0.4097,2.2222,0.1948,0.0518,0.12146,0.2842,0.1796
16.579,0.4197,2.306,0.198,0.0534,0.1182,0.2912,0.1816
16.589,0.4297,2.3492,0.1998,0.0544,0.11466,0.2956,0.182
16.599,0.4397,2.3516,0.1994,0.0548,0.11108,0.2984,0.1798
16.609,0.4497,2.3532,0.1978,0.0548,0.10722,0.2976,0.1762
16.619,0.4597,2.3342,0.195,0.0544,0.10352,0.2942,0.1712
16.629,0.4697,2.3146,0.1916,0.0532,0.09998,0.2894,0.164
16.639,0.4797,2.2744,0.1876,0.05208,0.0972,0.2832,0.1558
16.649,0.4897,2.2138,0.1834,0.05036,0.0952,0.2752,0.1467
16.659,0.4997,2.1726,0.1794,0.04858,0.09418,0.2677,0.1379
16.669,0.5097,2.111,0.1756,0.04678,0.09436,0.2595,0.1294
16.679,0.5197,2.0532,0.1724,0.0448,0.09556,0.2513,0.1216
16.689,0.5297,1.9992,0.1694,0.04304,0.09758,0.2431,0.1147
16.699,0.5397,1.9466,0.1668,0.04114,0.10024,0.2353,0.1088
16.709,0.5497,1.896,0.1642,0.0395,0.1033,0.2274,0.1039
16.719,0.5597,1.8452,0.1618,0.0379,0.106,0.2199,0.0998
16.729,0.5697,1.7942,0.159,0.03634,0.10832,0.2122,0.0965
16.739,0.5797,1.7452,0.1556,0.03498,0.10946,0.2047,0.094
16.749,0.5897,1.692,0.1516,0.03362,0.10922,0.197,0.0918
16.759,0.5997,1.639,0.1472,0.03224,0.1076,0.1893,0.0899
16.769,0.6097,1.5838,0.142,0.03106,0.1042,0.1816,0.088
16.779,0.6197,1.5288,0.1362,0.02994,0.09924,0.1737,0.0865
16.789,0.6297,1.474,0.13,0.0289,0.09308,0.1659,0.0853
16.799,0.6397,1.4194,0.1234,0.02796,0.08558,0.1583,0.0842
16.809,0.6497,1.367,0.1168,0.02714,0.0777,0.151,0.0835
16.819,0.6597,1.319,0.1104,0.02646,0.06944,0.1441,0.0832
16.829,0.6697,1.2732,0.1044,0.02596,0.06144,0.1374,0.0836
16.839,0.6797,1.2338,0.0988,0.02562,0.05404,0.1315,0.0843
16.849,0.6897,1.2008,0.094,0.02548,0.04766,0.1262,0.0857
16.859,0.6997,1.1722,0.09008,0.0255,0.04228,0.1215,0.0871
16.869,0.7097,1.15,0.0868,0.02568,0.0385,0.1176,0.089
16.879,0.7197,1.136,0.0844,0.02594,0.0361,0.1142,0.0908
16.889,0.7297,1.1246,0.08312,0.02648,0.03524,0.1119,0.0925
16.899,0.7397,1.1214,0.0825,0.02694,0.03614,0.1104,0.0938
16.909,0.7497,1.1226,0.08256,0.0277,0.03856,0.1098,0.095
16.919,0.7597,1.13,0.0835,0.02834,0.04254,0.1103,0.0957
16.929,0.7697,1.1438,0.08514,0.0291,0.04804,0.1117,0.0961
16.939,0.7797,1.1638,0.08748,0.02994,0.05468,0.1143,0.0961
16.949,0.7897,1.19,0.09056,0.03088,0.06268,0.118,0.096
16.959,0.7997,1.2206,0.09416,0.0317,0.07124,0.1231,0.0956
16.969,0.8097,1.2592,0.09834,0.03276,0.0806,0.129,0.0951
16.979,0.8197,1.2998,0.1026,0.03366,0.09014,0.1359,0.0947
16.989,0.8297,1.3464,0.1074,0.03456,0.09948,0.1434,0.0943
16.999,0.8397,1.393,0.1122,0.03566,0.10864,0.1512,0.0938
17.009,0.8497,1.4392,0.1168,0.0365,0.11722,0.1592,0.0932
17.019,0.8597,1.4854,0.121,0.03746,0.12504,0.1666,0.0924
17.029,0.8697,1.5252,0.125,0.03834,0.13208,0.1733,0.0915
17.039,0.8797,1.5566,0.128,0.03894,0.13816,0.1789,0.0903
17.049,0.8897,1.5836,0.1306,0.03962,0.14386,0.1834,0.0888
17.059,0.8997,1.6002,0.1326,0.04042,0.14916,0.1865,0.0874
17.069,0.9097,1.6084,0.1338,0.04096,0.1543,0.1884,0.0861
17.079,0.9197,1.6086,0.1346,0.04166,0.15946,0.1891,0.0848
17.089,0.9297,1.6004,0.135,0.04232,0.16504,0.1888,0.084
17.099,0.9397,1.5882,0.135,0.04298,0.17102,0.1879,0.0836
17.109,0.9497,1.5718,0.1354,0.04388,0.17742,0.1866,0.0838
